min_margin,contest_name,contest_cvr_ids
76,Huerfano School District RE-1 Ballot Issue 4A,[]
80,Huerfano County Commissioner - District 1,[]
493,Calhan Fire Protection District Ballot Issue 7B,[]
4,Kiowa Trustee,[]
101,Town of Kiowa Ballot Question 2B,[]
38,Town of Kiowa Ballot Issue 2C,[]
56,Town of Kiowa Ballot Issue 2A,[]
14139,Elbert County Commissioner - District 1,[]
2685,City of Aspen Ballot Issue 2B,[]
140,Town of Snowmass Village Mayor,[]
99,Town of Snowmass Village Town Council,[]
4731,Pitkin County Commissioner - District 5,[]
4533,Pitkin County Commissioner - District 4,[]
14,Starwood Metropolitan District Ballot Issue 6A,[]
4020,Aspen School District No. 1 (RE) Ballot Issue 4A,[]
11136,District Attorney - 11th Judicial District,[]
12250,State Representative - District 60,[]
224,Town of Buena Vista Ballot Question 2B,[]
87430,Representative to the 117th United States Congress - District 5,[]
300,Town of Vail Ballot Issue 2G,[]
102,Town of Avon Ballot Issue 2E,[]
14701,Eagle County Court Judge - Olguin-Fresquez,[]
1265,Town of Eagle Ballot Issue 2A,[]
288,Town of Eagle Ballot Issue 2B,[]
7059,Eagle County Commissioner - District 2,[]
6011,Eagle County Commissioner - District 1,[]
510,Town of Avon Ballot Question 2F,[]
65,Town of Avon Town Council,[]
426,Town of Gypsum Ballot Issue 2D,[]
19,Town of Eagle Ballot Question 2C,[]
9,Town of Nucla Ballot Issue 2B,[]
8402,Montrose County Court Judge - Beckenhauer,[]
93,Alamosa County Commissioner - District 3,[]
181,Alamosa County Ballot Question 1A,[]
1086,Alamosa County Ambulance District Ballot Question 6A,[]
973,Alamosa County Commissioner - District 1,[]
126,Town of Hayden Ballot Issue 2A,[]
78,Town of Hayden Ballot Issue 2B,[]
36,Town of Hayden Councilmember,[]
2620,Chaffee County Commissioner - District 1,[]
3312,Park County Commissioner - District 2,[]
10330,Fremont County Ballot Issue 1A,[]
228,Deer Mountain Fire Protection District Ballot Issue 6A,[]
16,Town of Williamsburg Trustee,[]
33,Town of Williamsburg Mayor,[]
11052,Durango School District 9-R Ballot Issue 4A,[]
166,La Plata County Commissioner - District 2,[]
116,Forest Lakes Metropolitan District Ballot Issue 6A,[]
17400,State Representative - District 39,[]
269,City of Cripple Creek 2A,[]
160851,District Court Judge - 4th Judicial District - Sokol,[]
163058,District Court Judge - 4th Judicial District - Bain,[]
153080,District Court Judge - 4th Judicial District - Kane,[]
2827,Northeast Teller County Fire Protection District Ballot Issue 7A,[]
164250,District Court Judge - 4th Judicial District - Prince,[]
202,City of Woodland Park Councilmember,[]
147648,District Court Judge - 4th Judicial District - McHenry,[]
170696,District Court Judge - 4th Judicial District - DuBois,[]
43078,District Court Judge - 4th Judicial District - Werner,[]
100171,District Court Judge - 20th Judicial District - LaBuda,[]
14731,State Representative - District 33,[]
108013,Boulder County Court Judge - Martin,[]
16632,State Representative - District 11,[]
32536,State Representative - District 10,[]
25447,State Representative - District 12,[]
79905,District Court Judge - 20th Judicial District - Butler,[]
34378,State Senator - District 17,[]
59737,State Senator - District 18,[]
9877,City of Boulder Ballot Issue 2B,[]
91674,Boulder County Commissioner - District 2,[]
88160,Boulder County Commissioner - District 1,[]
403,Town of Superior Trustee,[]
85,Baseline Water District Ballot Issue 6B,[]
4252,City of Longmont Ballot Question 3D,[]
31174,City of Longmont Ballot Question 3C,[]
133,Sunshine Fire Protection District Ballot Issue 6A,[]
3497,City of Louisville Ballot Issue 2A,[]
99235,District Court Judge - 20th Judicial District - Macdonald,[]
30812,City of Boulder Ballot Question 2E,[]
37989,City of Boulder Ballot Question 2F,[]
7763,City of Boulder Ballot Question 2D,[]
25424,St. Vrain and Left Hand Water Conservancy District Ballot Issue 7A,[]
115610,District Court Judge - 20th Judicial District - Bakke,[]
110761,District Court Judge - 20th Judicial District - Salomone,[]
1920,Custer County Commissioner - District 2,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AO,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AN,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AQ,[]
4,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AP,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AK,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AJ,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AM,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AL,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AG,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AF,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AI,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AH,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AC,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AB,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AE,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Issue 6AD,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BG,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BH,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BI,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BJ,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BC,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BD,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BE,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BF,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BB,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BO,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BP,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BQ,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BK,[]
36114,Mesa County Court Judge - Grattan,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BL,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BM,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Issue 6BN,[]
375,Grand Junction Rural Fire Protection District Ballot Issue 6A,[]
5,Redlands 360 Metropolitan District No. 9 Ballot Question 6BA,[]
15204,State Representative - District 55,[]
37600,District Court Judge - 21st Judicial District - Larson,[]
27585,District Court Judge - 21st Judicial District - Flynn,[]
29760,Mesa County Commissioner - District 3,[]
27542,Mesa County Commissioner - District 1,[]
36791,Mesa County Court Judge - Henderson,[]
902,Grand Junction Rural Fire Protection District Redlands Subdistrict Ballot Issue 6B,[]
5,Redlands 360 Metropolitan District No. 1 Ballot Question 6AA,[]
27,Prairie School District RE-11J Ballot Question 5E,[]
64056,District Court Judge - 19th Judicial District - Kopcow,[]
322,Greater Brighton Fire Protection District Ballot Issue 7B,[]
7535,Weld County Commissioner - District 3,[]
18870,State Representative - District 48,[]
16279,State Representative - District 49,[]
78,Fort Lupton Fire Protection District Ballot Issue 6D,[]
674,City of Fort Lupton Ballot Question 2C,[]
2080,Weld County Council - District 1,[]
275,Town of Lochbuie Mayor,[]
21,Town of Eaton Ballot Issue 2H,[]
6411,State Representative - District 50,[]
19580,City of Greeley Ballot Issue 2I,[]
11050,Frederick-Firestone Fire Protection District Ballot Question 6C,[]
1045,Weld County School District RE-5J Ballot Issue 5A,[]
1379,Weld County School District RE-5J Ballot Issue 5B,[]
14153,State Representative - District 63,[]
16105,Weld County Commissioner - District 1,[]
3621,Town of Berthoud Ballot Question 3B,[]
121,Hudson Fire Protection District Ballot Issue 6A,[]
369,City of Dacono Council Members,[]
14,Town of Hudson Town Council,[]
1,Town of Gilcrest Trustee,[]
2392,Town of Severance Ballot Question 2G,[]
1494,Frederick-Firestone Fire Protection District Ballot Issue 6B,[]
13338,State Senator - District 23,[]
2223,Town of Windsor Ballot Issue 3A,[]
2762,Weld County School District RE-3J Ballot Issue 5C,[]
1399,Weld County School District RE-1 Ballot Question 4A,[]
374,City of Fort Lupton Ballot Issue 2B,[]
334,Town of Mead Ballot Issue 2D,[]
298,Town of Mead Ballot Issue 2E,[]
1355,City of Fort Lupton Ballot Issue 2A,[]
2310,Town of Milliken Ballot Question 2F,[]
39674,Weld County Commissioner - At-Large,[]
2419,Weld RE-8 School District Ballot Issue 5D,[]
61207,District Court Judge - 19th Judicial District - Kerns,[]
1660,East Grand School District No. 2 Ballot Issue 4A,[]
630,Kremmling Fire Protection District Ballot Issue 6A,[]
233,Fraser Valley Metropolitan Recreation District Ballot Issue 6B,[]
35,Grand County Ballot Issue 1A,[]
1361,Grand County Treasurer,[]
160,Town of Granby Board of Trustees,[]
135,Town of Fraser Ballot Issue 2D,[]
76,Town of Kremmling Ballot Issue 2A,[]
80,Town of Winter Park Ballot Issue 2C,[]
183,Town of Winter Park Ballot Issue 2B,[]
2477,Grand County Commissioner - District 1,[]
41664,City of Colorado Springs Ballot Question 2B,[]
11410,State Representative - District 15,[]
14317,State Representative - District 14,[]
32314,State Representative - District 19,[]
9974,State Representative - District 18,[]
5383,State Representative - District 17,[]
5770,State Representative - District 16,[]
4454,State Representative - District 21,[]
9573,State Representative - District 20,[]
397,Town of Palmer Lake Mayor,[]
23772,El Paso County Commissioner - District 2,[]
16161,State Senator - District 12,[]
15345,State Senator - District 10,[]
1445,Donald Wescott Fire Protection District Northern Subdistrict Ballot Issue 6C,[]
642,Triview Metropolitan District Ballot Issue 6A,[]
167547,El Paso County Court Judge - Gerhart,[]
284,Town of Palmer Lake Ballot Question 2D,[]
1452,Donald Wescott Fire Protection District Ballot Issue 6B,[]
41290,City of Colorado Springs Ballot Issue 2A,[]
57492,Colorado Springs School District 11 Ballot Issue 4A,[]
9444,El Paso County Commissioner - District 4,[]
7672,El Paso County Commissioner - District 3,[]
922,Town of Monument Ballot Issue 2E,[]
1491,Town of Monument Ballot Question 2F,[]
167373,El Paso County Court Judge - Findorff,[]
33,Gilpin County RE-1 School District Ballot Issue 4A,[]
44,City of Black Hawk Ballot Question 2A,[]
143417,District Court Judge - 1st Judicial District - Zenisek,[]
34,City of Central Alderman,[]
607,Gilpin County Ballot Issue 1A,[]
169,Gilpin County Ballot Issue 1B,[]
34614,District Attorney - 1st Judicial District,[]
146966,District Court Judge - 1st Judicial District - Russell,[]
153393,District Court Judge - 1st Judicial District - Meinster,[]
1213,Gilpin County Library District Ballot Issue 6A,[]
151883,District Court Judge - 1st Judicial District - Arp,[]
152446,District Court Judge - 1st Judicial District - Oeffler,[]
179,City of Central Ballot Question 2B,[]
38,Larimer County Rockview Wildflower Ridge Public Improvement District No. 71 Ballot Issue 6F,[]
100747,Larimer County Court Judge - Lehman,[]
29,Larimer County Trappers Point Public Improvement District No. 70 Ballot Issue 6E,[]
13616,Larimer County Commissioner - District 2,[]
31687,State Senator - District 14,[]
35263,State Representative - District 51,[]
21643,State Representative - District 53,[]
15612,State Representative - District 52,[]
8591,City of Loveland Ballot Issue 2A,[]
3,Larimer County Vine Drive Public Improvement District No. 29 Ballot Issue 6G,[]
96784,Larimer County Court Judge - Berenato,[]
15,Larimer County Crystal View Public Improvement District No. 69 Ballot Issue 6I,[]
5496,Loveland Rural Fire Protection District Ballot Issue 6B,[]
9941,Loveland Rural Fire Protection District Ballot Issue 6A,[]
128,Poudre Canyon Fire Protection District Ballot Issue 6C,[]
24,Larimer County Meadows at Rolling Hills Public Improvement District No. 73 Ballot Issue 6H,[]
89232,Larimer County Court Judge - Ecton,[]
91199,Adams County Court Judge - Kirby,[]
10229,State Representative - District 32,[]
10771,State Representative - District 35,[]
6151,State Representative - District 34,[]
102890,District Court Judge - 17th Judicial District - Datz,[]
20617,District Court Judge - 17th Judicial District - Crespin,[]
11731,State Representative - District 56,[]
204,Strasburg School District 31J Ballot Issue 5B,[]
95833,District Court Judge - 17th Judicial District - Ramirez,[]
30,Byers School District 32J Ballot Issue 5A,[]
30069,District Attorney - 17th Judicial District,[]
101178,State Board of Education Member - Congressional District 7,[]
112169,District Court Judge - 17th Judicial District - Loew,[]
11981,South Adams County Fire Protection District No. 4 Ballot Issue 6A,[]
145890,Adams County Ballot Issue 1A,[]
40708,Adams County Ballot Issue 1C,[]
110551,Adams County Ballot Issue 1B,[]
41794,Adams County Commissioner - District 1,[]
82468,Adams County Commissioner - District 2,[]
31571,Adams County Commissioner - District 5,[]
107889,District Court Judge - 17th Judicial District - Finn,[]
1227,State Senator - District 25,[]
17669,State Senator - District 21,[]
83319,Adams County Court Judge - Flaum,[]
75139,Representative to the 117th United States Congress - District 6,[]
91223,Representative to the 117th United States Congress - District 7,[]
84711,District Court Judge - 17th Judicial District - Warner,[]
37769,Regent of the University of Colorado - Congressional District 6,[]
101166,District Court Judge - 17th Judicial District - Kiesnowski,[]
57230,Pueblo County Commissioner - District 1,[]
35172,Pueblo County Court Judge - Silva,[]
32076,District Court Judge - 10th Judicial District - Ernst,[]
30543,District Court Judge - 10th Judicial District - Alexander,[]
2852,Pueblo West Metropolitan District Ballot Issue 6A,[]
17231,City of Pueblo Ballot Issue 2A,[]
4147,Pueblo County School District 70 Ballot Issue 4A,[]
38213,Douglas County Commissioner - District 3,[]
29291,Douglas County Commissioner - District 2,[]
2899,State Representative - District 43,[]
15639,State Representative - District 45,[]
1816,Franktown Fire Protection District Ballot Issue 6A,[]
728,Town of Parker Mayor,[]
16687,City of Littleton Ballot Question 3A,[]
1372,Town of Castle Rock Councilmember - District 1,[]
1104,Town of Castle Rock Councilmember - District 2,[]
472,Town of Castle Rock Councilmember - District 4,[]
992,Town of Castle Rock Councilmember - District 6,[]
7560,Regional Transportation District Director - District G,[]
8388,Regional Transportation District Director - District H,[]
1195,City of Castle Pines Ballot Issue 2A,[]
275,Town of Parker Councilmember,[]
8731,City of Littleton Ballot Question 300,[]
32306,State Senator - District 4,[]
5586,State Representative - District 37,[]
9758,State Representative - District 36,[]
6317,State Representative - District 38,[]
9700,State Representative - District 40,[]
12669,State Representative - District 41,[]
5298,City of Englewood Ballot Issue 2B,[]
150501,Arapahoe County Court Judge - Ollada,[]
10672,City of Englewood Ballot Question 2A,[]
180,Sundance Hills Metro District Ballot Issue 6A,[]
90,Sundance Hills Metro District Ballot Issue 6B,[]
17523,Arapahoe County Commissioner - District 5,[]
165,Arapahoe County Commissioner - District 3,[]
8521,Arapahoe County Commissioner - District 1,[]
46405,Cherry Creek School District No. 5 Ballot Issue 4A,[]
68856,Cherry Creek School District No. 5 Ballot Issue 4B,[]
222618,State Board of Education Member - Congressional District 1,[]
153319,Arapahoe County Court Judge - Contiguglia,[]
19640,State Senator - District 28,[]
24923,State Senator - District 29,[]
21297,State Senator - District 26,[]
17597,Regional Transportation District Director - District A,[]
154265,Arapahoe County Court Judge - Williford,[]
51727,State Senator - District 31,[]
225670,Representative to the 117th United States Congress - District 1,[]
9587,Arapahoe County School District #6 Littleton Public Schools Ballot Issue 4C,[]
19622,State Representative - District 9,[]
10065,State Representative - District 3,[]
8,Forest Hills Metropolitan District Ballot Issue 6C,[]
67,Forest Hills Metropolitan District Ballot Issue 6D,[]
33936,Foothills Park & Recreation District Ballot Issue 6E,[]
156921,Jefferson County Court Judge - Moore,[]
39187,Jefferson County Commissioner - District 2,[]
29863,Jefferson County Commissioner - District 1,[]
2954,State Representative - District 22,[]
3226,State Representative - District 25,[]
13443,State Representative - District 24,[]
12489,State Representative - District 23,[]
281,Lookout Mountain Water District Ballot Issue 6B,[]
8294,State Representative - District 29,[]
9562,State Representative - District 28,[]
1892,State Representative - District 27,[]
140784,Jefferson County Court Judge - Carpenter,[]
142774,Jefferson County Court Judge - Sargent,[]
633,City of Edgewater Ballot Question 2A,[]
28218,City of Lakewood Ballot Question 2B,[]
196,Blue Mountain Water District Ballot Issue 6A,[]
130007,Jefferson County Court Judge - Burback,[]
11136,State Representative - District 1,[]
2290,Yuma County Court Judge - Jones,[]
1473,Yuma County Commissioner - District 3,[]
1176,Yuma County Commissioner - District 2,[]
20,Town of Eckley 2L,[]
310,Central Yuma Groundwater Management District Referred Ballot Issue 6B,[]
26,Town of Eckley Question 2K,[]
339,Buffalo Mountain Metropolitan District Ballot Issue 6A,[]
254,Lake Dillon Fire Protection District Ballot Issue 6B,[]
10954,Summit County Court Judge - Casias,[]
5196,Summit County Commissioner - District 2,[]
5331,Summit County Commissioner - District 3,[]
5750,Summit County Commissioner - District 1,[]
126,Town of Fleming Referred Ballot Question 2I,[]
34,Town of Fleming Referred Ballot Question 2J,[]
45,Town of Iliff Referred Ballot Question 2K,[]
11,Town of Iliff Referred Question 2L,[]
14,Town of Peetz Referred Ballot Question 2H,[]
221,Frenchman School District RE-3 Referred Ballot Question 4A,[]
16384,Broomfield County Ballot Question 2B,[]
7588,Broomfield County Ballot Question 2A,[]
185490,Denver County Court Judge - Rudolph,[]
179751,City and County of Denver Ballot Measure 2D,[]
19973,City and County of Denver Ballot Measure 2C,[]
95148,City and County of Denver Ballot Measure 2B,[]
91492,City and County of Denver Ballot Measure 2A,[]
119606,City and County of Denver Ballot Measure 2J,[]
231670,City and County of Denver Ballot Measure 2H,[]
27977,City and County of Denver Ballot Measure 2G,[]
238992,City and County of Denver Ballot Measure 2F,[]
57385,City and County of Denver Ballot Measure 2E,[]
150660,District Court Judge - 2nd Judicial District - Elliff,[]
76003,Denver County Court Judge - Schwartz,[]
231253,District Attorney - 2nd Judicial District,[]
165062,District Court Judge - 2nd Judicial District - Egelhoff,[]
199996,Denver County Court Judge - Simonet,[]
207303,District Court Judge - 2nd Judicial District/Probate - Leith,[]
188053,Denver County Court Judge - Spahn,[]
152909,District Court Judge - 2nd Judicial District - Jones,[]
185838,District Court Judge - 2nd Judicial District - Vallejos,[]
188761,District Court Judge - 2nd Judicial District - Baumann,[]
