County,Tabulator,Batch,# of Ballot Cards,Location
Logan,103,307,17,17
Logan,103,308,28,17
Logan,103,309,24,17
Logan,103,310,22,17
Logan,103,311,26,17
Logan,103,312,27,17
Logan,103,313,24,17
Logan,103,314,1,17
Logan,103,315,23,17
Logan,103,316,17,17
Logan,103,317,22,17
Logan,103,318,22,17
Logan,103,319,20,17
Logan,103,320,22,17
Logan,103,321,24,17
Logan,103,322,24,17
Logan,103,323,24,17
Logan,103,324,29,17
Logan,103,325,8,17
Logan,103,326,12,18
Logan,103,327,23,18
Logan,103,328,24,18
Logan,103,329,25,18
Logan,103,330,25,18
Logan,103,331,24,18
Logan,103,332,24,18
Logan,103,333,25,18
Logan,103,334,4,18
Logan,103,335,16,18
Logan,103,336,25,18
Logan,103,337,25,18
Logan,103,338,23,18
Logan,103,339,25,18
Logan,103,340,25,18
Logan,103,341,23,18
Logan,103,342,24,18
Logan,103,343,17,18
Logan,103,344,25,18
Logan,103,345,24,18
Logan,103,346,21,18
Logan,103,347,6,18
Logan,103,348,25,19
Logan,103,349,30,19
Logan,103,350,21,19
Logan,103,351,24,19
Logan,103,352,24,19
Logan,103,353,24,19
Logan,103,354,22,19
Logan,103,355,27,19
Logan,103,356,28,19
Logan,103,357,23,19
Logan,103,358,24,19
Logan,103,359,22,19
Logan,103,360,3,19
Logan,103,361,20,20
Logan,103,362,18,20
Logan,103,363,23,20
Logan,103,364,24,20
Logan,103,365,24,20
Logan,103,366,21,20
Logan,103,367,24,20
Logan,103,368,25,20
Logan,103,369,25,20
Logan,103,370,24,20
Logan,103,371,25,20
Logan,103,372,23,20
Logan,103,373,5,20
Logan,103,374,26,20
Logan,103,375,24,20
Logan,103,376,25,20
Logan,103,377,24,20
Logan,103,378,22,20
Logan,103,379,23,20
Logan,103,380,25,20
Logan,103,381,25,20
Logan,103,382,24,20
Logan,103,383,23,20
Logan,103,384,24,20
Logan,103,385,23,20
Logan,103,386,3,20
Logan,103,387,25,21
Logan,103,388,26,21
Logan,103,389,25,21
Logan,103,390,25,21
Logan,103,391,15,21
Logan,103,392,17,21
Logan,103,393,24,21
Logan,103,394,22,21
Logan,103,395,25,21
Logan,103,396,23,21
Logan,103,397,22,21
Logan,103,398,23,21
Logan,103,399,26,21
Logan,103,400,25,21
Logan,103,401,24,21
Logan,103,402,2,21
Logan,103,403,11,21
Logan,103,404,18,21
Logan,103,405,23,21
Logan,103,406,25,21
Logan,103,407,16,21
Logan,103,408,16,21
Logan,103,409,24,21
Logan,103,410,25,21
Logan,103,411,24,21
Logan,103,412,21,21
Logan,103,413,4,21
Logan,103,414,23,22
Logan,103,415,25,22
Logan,103,416,25,22
Logan,103,417,27,22
Logan,103,418,2,22
Logan,103,419,18,22
Logan,103,420,22,22
Logan,103,421,3,22
Logan,103,422,22,22
Logan,103,423,25,22
Logan,103,424,21,22
Logan,103,425,24,22
Logan,103,426,29,22
Logan,103,427,1,22
Logan,103,428,25,22
Logan,103,429,25,22
Logan,103,430,25,22
Logan,103,431,23,22
Logan,103,432,21,22
Logan,103,433,25,22
Logan,103,434,17,22
Logan,103,435,22,22
Logan,103,436,23,22
Logan,103,437,21,22
Logan,103,438,24,22
Logan,103,439,24,22
Logan,103,440,22,22
Logan,103,441,2,22
Logan,103,442,25,23
Logan,103,443,25,23
Logan,103,444,28,23
Logan,103,445,22,23
Logan,103,446,21,23
Logan,103,447,21,23
Logan,103,448,16,23
Logan,103,449,24,23
Logan,103,450,24,23
Logan,103,451,23,23
Logan,103,452,22,23
Logan,103,453,16,23
Logan,103,454,4,23
Logan,103,455,17,23
Logan,103,456,25,23
Logan,103,457,25,23
Logan,103,458,25,23
Logan,103,459,24,23
Logan,103,460,23,23
Logan,103,461,23,23
Logan,103,462,23,23
Logan,103,463,17,23
Logan,103,464,22,23
Logan,103,465,3,23
Logan,103,466,25,24
Logan,103,467,25,24
Logan,103,468,25,24
Logan,103,469,25,24
Logan,103,470,20,24
Logan,103,471,25,24
Logan,103,472,1,25
Logan,103,473,25,25
Logan,103,474,25,25
Logan,103,475,25,25
Logan,103,476,27,25
Logan,103,477,14,25
