county_name,contest_name,choice,votes
Adams,Adams County Coroner - REP,Zach Archer,27289
Alamosa,United States Senator - DEM,Michael Bennet,1186
Alamosa,Representative to the 118th United States Congress - District 3 - DEM,Soledad Sandoval Tafoya,561
Alamosa,Representative to the 118th United States Congress - District 3 - DEM,Adam Frisch,518
Alamosa,Representative to the 118th United States Congress - District 3 - DEM,Alex Walker,155
Alamosa,Governor - DEM,Jared Polis,1174
Alamosa,Secretary of State - DEM,Jena Griswold,1111
Alamosa,State Treasurer - DEM,Dave Young,1098
Alamosa,Attorney General - DEM,Phil Weiser,1139
Alamosa,State Board of Education Member - At Large - DEM,Kathy Plomer,1085
Alamosa,State Representative - District 62 - DEM,Matthew Martinez,1145
Alamosa,Alamosa County Clerk and Recorder - DEM,Nicole Jaramillo,1153
Alamosa,Alamosa County Sheriff - DEM,Robert Jackson,1157
Alamosa,United States Senator - REP,Ron Hanks,995
Alamosa,United States Senator - REP,Joe O'Dea,782
Alamosa,United States Senator - REP,Daniel Hendricks,1
Alamosa,Representative to the 118th United States Congress - District 3 - REP,Lauren Boebert,1401
Alamosa,Representative to the 118th United States Congress - District 3 - REP,Don Coram,552
Alamosa,Governor - REP,Greg Lopez,968
Alamosa,Governor - REP,Heidi Ganahl,819
Alamosa,Secretary of State - REP,Pam Anderson,622
Alamosa,Secretary of State - REP,Mike O'Donnell,575
Alamosa,Secretary of State - REP,Tina Peters,530
Alamosa,State Treasurer - REP,Lang Sias,1383
Alamosa,Attorney General - REP,John Kellner,1378
Alamosa,State Board of Education Member - At Large - REP,Dan Maloit,1368
Alamosa,State Representative - District 62 - REP,Carol Riggenbach,1213
Alamosa,State Representative - District 62 - REP,Ryan G. Williams,632
Alamosa,Alamosa County Commissioner - District 2 - REP,Arlan Van Ry,1273
Alamosa,Alamosa County Commissioner - District 2 - REP,Tom Maestas,584
Alamosa,Alamosa County Clerk and Recorder - REP,Mari Felix,1427
Alamosa,Alamosa County Treasurer - REP,Amy McKinley,1601
Alamosa,Alamosa County Assessor - REP,Sandra J. Hostetter,1621
Alamosa,Alamosa County Surveyor - REP,Daniel M. Russell,1585
Alamosa,Alamosa County Coroner - REP,Joe Dzuris,224
Alamosa,Alamosa County Coroner - REP,Write In,0
Arapahoe,United States Senator - DEM,Michael Bennet,55895
Arapahoe,Representative to the 118th United States Congress - District 1 - DEM,Diana DeGette,657
Arapahoe,Representative to the 118th United States Congress - District 1 - DEM,Neal Walia,159
Arapahoe,Representative to the 118th United States Congress - District 4 - DEM,Ike McCorkle,2195
Arapahoe,Representative to the 118th United States Congress - District 6 - DEM,Jason Crow,52625
Arapahoe,Governor - DEM,Jared Polis,57009
Arapahoe,Secretary of State - DEM,Jena Griswold,55515
Arapahoe,State Treasurer - DEM,Dave Young,54409
Arapahoe,Attorney General - DEM,Phil Weiser,54816
Arapahoe,State Board of Education Member - At Large - DEM,Kathy Plomer,52955
Arapahoe,State Board of Education Member - Congressional District 6 - DEM,Rebecca McClellan,50042
Arapahoe,Regent of the University of Colorado - Congressional District 1 - DEM,Wanda L. James,377
Arapahoe,Regent of the University of Colorado - Congressional District 1 - DEM,Johnnie Nguyen,356
Arapahoe,Regent of the University of Colorado - Congressional District 4 - DEM,Jack Barrington,2203
Arapahoe,State Senator - District 27 - DEM,Tom Sullivan,12808
Arapahoe,State Senator - District 32 - DEM,Robert Rodriguez,742
Arapahoe,State Representative - District 3 - DEM,Meg Froelich,4268
Arapahoe,State Representative - District 36 - DEM,Mike Weissman,2513
Arapahoe,State Representative - District 37 - DEM,Ruby Dickson,7730
Arapahoe,State Representative - District 38 - DEM,David Ortiz,8635
Arapahoe,State Representative - District 40 - DEM,Naquetta Ricks,7124
Arapahoe,State Representative - District 41 - DEM,Iman M. Jodeh,7935
Arapahoe,State Representative - District 42 - DEM,Mandy Lindsay,2980
Arapahoe,State Representative - District 42 - DEM,Gail Pough,2118
Arapahoe,State Representative - District 56 - DEM,Kathleen J. Conway,794
Arapahoe,State Representative - District 61 - DEM,Eliza Hamrick,6917
Arapahoe,State Representative - District 9 - DEM,Emily Sirota,2173
Arapahoe,Arapahoe County Commissioner - District 2 - DEM,Jessica Campbell-Swanson,10961
Arapahoe,Arapahoe County Commissioner - District 4 - DEM,Leslie Summey,5727
Arapahoe,Arapahoe County Commissioner - District 4 - DEM,Regina Edmondson,5518
Arapahoe,Arapahoe County Clerk and Recorder - DEM,Joan Lopez,54905
Arapahoe,Arapahoe County Treasurer - DEM,Michael Roger Westerberg,53061
Arapahoe,Arapahoe County Assessor - DEM,PK Kaiser,53538
Arapahoe,Arapahoe County Sheriff - DEM,Tyler Scott Brown,53365
Arapahoe,Arapahoe County Coroner - DEM,Kelly C. Lear,53840
Arapahoe,United States Senator - REP,Joe O'Dea,33011
Arapahoe,United States Senator - REP,Ron Hanks,21491
Arapahoe,United States Senator - REP,Daniel Hendricks,30
Arapahoe,Representative to the 118th United States Congress - District 1 - REP,Jennifer Qualteri,216
Arapahoe,Representative to the 118th United States Congress - District 4 - REP,Ken Buck,2635
Arapahoe,Representative to the 118th United States Congress - District 4 - REP,Robert Lewis,1166
Arapahoe,Representative to the 118th United States Congress - District 6 - REP,Steven Monahan,39251
Arapahoe,Governor - REP,Heidi Ganahl,32089
Arapahoe,Governor - REP,Greg Lopez,22278
Arapahoe,Secretary of State - REP,Pam Anderson,24543
Arapahoe,Secretary of State - REP,Mike O'Donnell,15374
Arapahoe,Secretary of State - REP,Tina Peters,13717
Arapahoe,State Treasurer - REP,Lang Sias,44006
Arapahoe,Attorney General - REP,John Kellner,44305
Arapahoe,State Board of Education Member - At Large - REP,Dan Maloit,43554
Arapahoe,State Board of Education Member - Congressional District 6 - REP,Molly Lamar,40055
Arapahoe,Regent of the University of Colorado - Congressional District 1 - REP,Amy Naes,229
Arapahoe,Regent of the University of Colorado - Congressional District 4 - REP,Frank McNulty,3179
Arapahoe,Arapahoe County - State Senator - District 27 - REP,Tom Kim,10793
Arapahoe,Arapahoe County - State Senator - District 27 - REP,JulieMarie A. Shepherd Macklin,4468
Arapahoe,State Senator - District 32 - REP,Dean Flanders,230
Arapahoe,State Representative - District 3 - REP,Marla Fernandez,2782
Arapahoe,State Representative - District 36 - REP,William Walters,1946
Arapahoe,State Representative - District 37 - REP,Paul Archer,7802
Arapahoe,State Representative - District 38 - REP,Jaylen Mosqueira,8038
Arapahoe,State Representative - District 40 - REP,Le Sellers,5475
Arapahoe,State Representative - District 41 - REP,Stephanie Hancock,4687
Arapahoe,State Representative - District 42 - REP,Cory Parella,2048
Arapahoe,State Representative - District 56 - REP,Rod Bockenfeld,2017
Arapahoe,State Representative - District 61 - REP,Dave Woolever,7870
Arapahoe,State Representative - District 9 - REP,Tom Cowhick,714
Arapahoe,Arapahoe County Commissioner - District 2 - REP,Mark Gotto,6466
Arapahoe,Arapahoe County Commissioner - District 2 - REP,Jason Presley,5732
Arapahoe,Arapahoe County Commissioner - District 4 - REP,Bob Roth,6519
Arapahoe,Arapahoe County Clerk and Recorder - REP,Caroline Cornell,43836
Arapahoe,Arapahoe County Treasurer - REP,Marsha Berzins,43745
Arapahoe,Arapahoe County Assessor - REP,Bob Andrews,43731
Arapahoe,Arapahoe County Sheriff - REP,Kevin S. Edling,44035
Arapahoe,Arapahoe County Coroner - REP,Ron Bouchard,43275
Archuleta,United States Senator - DEM,Michael Bennet,1095
Archuleta,Representative to the 118th United States Congress - District 3 - DEM,Adam Frisch,576
Archuleta,Representative to the 118th United States Congress - District 3 - DEM,Soledad Sandoval Tafoya,400
Archuleta,Representative to the 118th United States Congress - District 3 - DEM,Alex Walker,162
Archuleta,Governor - DEM,Jared Polis,1133
Archuleta,Secretary of State - DEM,Jena Griswold,1104
Archuleta,State Treasurer - DEM,Dave Young,1074
Archuleta,Attorney General - DEM,Phil Weiser,1087
Archuleta,State Board of Education Member - At Large - DEM,Kathy Plomer,1065
Archuleta,State Representative - District 59 - DEM,Barbara McLachlan,1086
Archuleta,United States Senator - REP,Ron Hanks,1707
Archuleta,United States Senator - REP,Joe O'Dea,1448
Archuleta,United States Senator - REP,Daniel Hendricks,4
Archuleta,Representative to the 118th United States Congress - District 3 - REP,Lauren Boebert,2342
Archuleta,Representative to the 118th United States Congress - District 3 - REP,Don Coram,1269
Archuleta,Governor - REP,Greg Lopez,1703
Archuleta,Governor - REP,Heidi Ganahl,1465
Archuleta,Secretary of State - REP,Pam Anderson,1104
Archuleta,Secretary of State - REP,Mike O'Donnell,1052
Archuleta,Secretary of State - REP,Tina Peters,897
Archuleta,State Treasurer - REP,Lang Sias,2408
Archuleta,Attorney General - REP,John Kellner,2411
Archuleta,State Board of Education Member - At Large - REP,Dan Maloit,2400
Archuleta,State Representative - District 59 - REP,Shelli Shaw,2473
Archuleta,Archuleta County Commissioner District 3 - REP,Veronica Medina,1883
Archuleta,Archuleta County Commissioner District 3 - REP,Alvin Schaaf,1616
Archuleta,Archuleta County Clerk and Recorder - REP,Kristy Archuleta,2744
Archuleta,Archuleta County Treasurer - REP,Elsa P. White,2686
Archuleta,Archuleta County Assessor - REP,Johanna Tully-Elliott,2604
Archuleta,Archuleta County Sheriff - REP,Mike Le Roux,2243
Archuleta,Archuleta County Sheriff - REP,Boyd Neagle,1317
Archuleta,Archuleta County Coroner - REP,Brandon L. Bishop,2614
Baca,United States Senator - DEM,Michael Bennet,135
Baca,Representative to the 118th United States Congress - District 4 - DEM,Ike McCorkle,118
Baca,Governor - DEM,Jared Polis,112
Baca,Secretary of State - DEM,Jena Griswold,127
Baca,State Treasurer - DEM,Dave Young,125
Baca,Attorney General - DEM,Phil Weiser,122
Baca,State Board of Education Member - At Large - DEM,Kathy Plomer,123
Baca,Regent of the University of Colorado - Congressional District 4 - DEM,Jack Barrington,112
Baca,State Senator - District 35 - DEM,Travis Star Nelson,117
Baca,State Representative - District 47 - DEM,Edwin Dean Ormiston,151
Baca,Baca County Commissioner - 2 - DEM,James Dubois,140
Baca,Baca County Clerk and Recorder - DEM,Sharon Dubois ,167
Baca,Baca County Coroner - DEM,Robert Morrow ,159
Baca,United States Senator - REP,Ron Hanks,675
Baca,United States Senator - REP,Joe O'Dea,336
Baca,United States Senator - REP,Daniel Hendricks,0
Baca,Representative to the 118th United States Congress - District 4 - REP,Ken Buck,721
Baca,Representative to the 118th United States Congress - District 4 - REP,Robert Lewis,336
Baca,Governor - REP,Greg Lopez,635
Baca,Governor - REP,Heidi Ganahl,399
Baca,Secretary of State - REP,Tina Peters,342
Baca,Secretary of State - REP,Mike O'Donnell,307
Baca,Secretary of State - REP,Pam Anderson,300
Baca,State Treasurer - REP,Lang Sias,768
Baca,Attorney General - REP,John Kellner,776
Baca,State Board of Education Member - At Large - REP,Dan Maloit,762
Baca,Regent of the University of Colorado - Congressional District 4 - REP,Frank McNulty,759
Baca,State Senator - District 35 - REP,Rod Pelton,784
Baca,State Representative - District 47 - REP,Ty Winter,780
Baca,Baca County Commissioner - 2 - REP,Shiloh Freed,801
Baca,Baca County Treasurer - REP,Jozy Stegman ,924
Baca,Baca County Assessor - REP,Gayla J. Thompson ,907
Baca,Baca County Sheriff - REP,Aaron Mack Shiplett,548
Baca,Baca County Sheriff - REP,Mike Smith,304
Baca,Baca County Sheriff - REP,Larry Forgey,282
Bent,United States Senator - DEM,Michael Bennet,238
Bent,Representative to the 118th United States Congress - District 4 - DEM,Ike McCorkle,213
Bent,Governor - DEM,Jared Polis,226
Bent,Secretary of State - DEM,Jena Griswold,233
Bent,State Treasurer - DEM,Dave Young,225
Bent,Attorney General - DEM,Phil Weiser,227
Bent,State Board of Education Member - At Large - DEM,Kathy Plomer,222
Bent,Regent of the University of Colorado - Congressional District 4 - DEM,Jack Barrington,214
Bent,State Senator - District 35 - DEM,Travis Star Nelson,215
Bent,State Representative - District 47 - DEM,Edwin Dean Ormiston,224
Bent,Bent County Commissioner - District 2 - DEM,Ross Stotz,210
Bent,Bent County Clerk and Recorder - DEM,Lynda G Moss,255
Bent,Bent County Assessor - DEM,Guy F Wagner,240
Bent,United States Senator - REP,Ron Hanks,406
Bent,United States Senator - REP,Joe O'Dea,310
Bent,United States Senator - REP,Daniel Hendricks,0
Bent,Representative to the 118th United States Congress - District 4 - REP,Ken Buck,529
Bent,Representative to the 118th United States Congress - District 4 - REP,Robert Lewis,199
Bent,Governor - REP,Greg Lopez,454
Bent,Governor - REP,Heidi Ganahl,268
Bent,Secretary of State - REP,Mike O'Donnell,236
Bent,Secretary of State - REP,Pam Anderson,235
Bent,Secretary of State - REP,Tina Peters,228
Bent,State Treasurer - REP,Lang Sias,556
Bent,Attorney General - REP,John Kellner,563
Bent,State Board of Education Member - At Large - REP,Dan Maloit,559
Bent,Regent of the University of Colorado - Congressional District 4 - REP,Frank McNulty,558
Bent,State Senator - District 35 - REP,Rod Pelton,599
Bent,State Representative - District 47 - REP,Ty Winter,593
Bent,Bent County Commissioner - District 2 - REP,Alan Stump,434
Bent,Bent County Commissioner - District 2 - REP,John M Spano,294
Bent,Bent County Treasurer - REP,Kathy Brown,644
Bent,Bent County Sheriff - REP,Jake R Six,559
Bent,Bent County Coroner - REP,Jason Nichols,632
Boulder,United States Senator - DEM,Michael Bennet,54597
Boulder,Representative to the 118th United States Congress - District 2 - DEM,Joe Neguse,54800
Boulder,Governor - DEM,Jared Polis,55097
Boulder,Secretary of State - DEM,Jena Griswold,53816
Boulder,State Treasurer - DEM,Dave Young,52563
Boulder,Attorney General - DEM,Phil Weiser,53240
Boulder,State Board of Education Member - At Large - DEM,Kathy Plomer,51196
Boulder,State Senator - District 15 - DEM,Janice Marchman,4367
Boulder,State Representative - District 10 - DEM,Edie Hooton,12451
Boulder,State Representative - District 11 - DEM,Karen McCormick,11578
Boulder,State Representative - District 12 - DEM,Tracey Bernett,15130
Boulder,State Representative - District 19 - DEM,Jennifer Lea Parenti,3738
Boulder,State Representative - District 49 - DEM,Judy Amabile,8615
Boulder,Boulder County Commissioner - District 3 - DEM,Ashley Stolzmann,27870
Boulder,Boulder County Commissioner - District 3 - DEM,Elaina Shively,27802
Boulder,Boulder County Clerk and Recorder - DEM,Molly Fitzpatrick,52595
Boulder,Boulder County Treasurer - DEM,Paul Weissmann,52164
Boulder,Boulder County Assessor - DEM,Cynthia Braddock,51661
Boulder,Boulder County Sheriff - DEM,Curtis Johnson,39295
Boulder,Boulder County Sheriff - DEM,David D. Hayes,16133
Boulder,Boulder County Surveyor - DEM,Lee Stadele,51374
Boulder,Boulder County Coroner - DEM,Emma R. Hall,51776
Boulder,Boulder County - United States Senator - REP,Joe O'Dea,12388
Boulder,Boulder County - United States Senator - REP,Ron Hanks,8094
Boulder,Boulder County - United States Senator - REP,Daniel Hendricks,17
Boulder,Representative to the 118th United States Congress - District 2 - REP,Marshall Dawson,14127
Boulder,Governor - REP,Heidi Ganahl,12553
Boulder,Governor - REP,Greg Lopez,7749
Boulder,Secretary of State - REP,Pam Anderson,9968
Boulder,Secretary of State - REP,Mike O'Donnell,5067
Boulder,Secretary of State - REP,Tina Peters,4967
Boulder,State Treasurer - REP,Lang Sias,14106
Boulder,Attorney General - REP,John Kellner,14341
Boulder,State Board of Education Member - At Large - REP,Dan Maloit,14131
Boulder,State Senator - District 15 - REP,Rob Woodward,1336
Boulder,State Representative - District 10 - REP,William B. DeOreo,1361
Boulder,State Representative - District 11 - REP,Tara Menza,5098
Boulder,State Representative - District 12 - REP,Anya Kirvan,3876
Boulder,State Representative - District 19 - REP,Dan Woog,2112
Boulder,State Representative - District 49 - REP,Kathryn Lehr,1293
Boulder,State Representative - District 49 - REP,John A. Caldwell,1009
Broomfield,United States Senator - DEM,Michael Bennet,9120
Broomfield,Representative to the 118th United States Congress - District 2 - DEM,Joe Neguse,0
Broomfield,Representative to the 118th United States Congress - District 7 - DEM,Brittany Pettersen,8596
Broomfield,Governor - DEM,Jared Polis,9195
Broomfield,Secretary of State - DEM,Jena Griswold,8903
Broomfield,State Treasurer - DEM,Dave Young,8753
Broomfield,Attorney General - DEM,Phil Weiser,8821
Broomfield,State Board of Education Member - At Large - DEM,Kathy Plomer,8780
Broomfield,State Senator - District 25 - DEM,Faith Winter,8739
Broomfield,State Representative - District 12 - DEM,Tracey Bernett,0
Broomfield,State Representative - District 33 - DEM,William Lindstedt,8709
Broomfield,Broomfield County - United States Senator - REP,Joe O'Dea,5087
Broomfield,Broomfield County - United States Senator - REP,Ron Hanks,3009
Broomfield,Broomfield County - United States Senator - REP,Daniel Hendricks,6
Broomfield,Representative to the 118th United States Congress - District 2 - REP,Marshall Dawson,0
Broomfield,Representative to the 118th United States Congress - District 7 - REP,Erik Aadland,3872
Broomfield,Representative to the 118th United States Congress - District 7 - REP,Tim Reichert,2918
Broomfield,Representative to the 118th United States Congress - District 7 - REP,Laurel Imer,1151
Broomfield,Governor - REP,Heidi Ganahl,5008
Broomfield,Governor - REP,Greg Lopez,3031
Broomfield,Secretary of State - REP,Pam Anderson,4007
Broomfield,Secretary of State - REP,Mike O'Donnell,2095
Broomfield,Secretary of State - REP,Tina Peters,1824
Broomfield,State Treasurer - REP,Lang Sias,6472
Broomfield,Attorney General - REP,John Kellner,6516
Broomfield,State Board of Education Member - At Large - REP,Dan Maloit,6476
Broomfield,State Senator - District 25 - REP,Melody Peotter,6410
Broomfield,State Representative - District 12 - REP,Anya Kirvan,0
Broomfield,State Representative - District 33 - REP,Stacie Dougherty,6467
Chaffee,United States Senator - DEM,Michael Bennet,2547
Chaffee,Representative to the 118th United States Congress - District 7 - DEM,Brittany Pettersen,2344
Chaffee,Governor - DEM,Jared Polis,2581
Chaffee,Secretary of State - DEM,Jena Griswold,2490
Chaffee,State Treasurer - DEM,Dave Young,2406
Chaffee,Attorney General - DEM,Phil Weiser,2440
Chaffee,State Board of Education Member - At Large - DEM,Kathy Plomer,2354
Chaffee,State Senator - District 4 - DEM,Jeff Ravage,2352
Chaffee,State Representative - District 13 - DEM,Julie McCluskie,2137
Chaffee,State Representative - District 60 - DEM,Kathryn Green,247
Chaffee,Chaffee County Commissioner - District 3 - DEM,P.T. Wood,2357
Chaffee,Chaffee County Clerk and Recorder - DEM,Lori Mitchell,2589
Chaffee,Chaffee County Coroner - DEM,Jeff Graf,2409
Chaffee,United States Senator - REP,Ron Hanks,1704
Chaffee,United States Senator - REP,Joe O'Dea,1577
Chaffee,United States Senator - REP,Daniel Hendricks,5
Chaffee,Representative to the 118th United States Congress - District 7 - REP,Erik Aadland,1668
Chaffee,Representative to the 118th United States Congress - District 7 - REP,Tim Reichert,979
Chaffee,Representative to the 118th United States Congress - District 7 - REP,Laurel Imer,496
Chaffee,Governor - REP,Greg Lopez,1782
Chaffee,Governor - REP,Heidi Ganahl,1443
Chaffee,Secretary of State - REP,Pam Anderson,1258
Chaffee,Secretary of State - REP,Tina Peters,947
Chaffee,Secretary of State - REP,Mike O'Donnell,928
Chaffee,State Treasurer - REP,Lang Sias,2348
Chaffee,Attorney General - REP,John Kellner,2383
Chaffee,State Board of Education Member - At Large - REP,Dan Maloit,2346
Chaffee,State Senator - District 4 - REP,Mark Baisley,2358
Chaffee,State Representative - District 13 - REP,David Buckley,2140
Chaffee,State Representative - District 60 - REP,Stephanie Luck,221
Chaffee,Chaffee County Commissioner - District 3 - REP,Brandon Becker,1674
Chaffee,Chaffee County Commissioner - District 3 - REP,Alison Brown,1398
Chaffee,Chaffee County Treasurer - REP,"Delores ""Dee Dee"" Copper",2517
Chaffee,Chaffee County Sheriff - REP,John Spezze,2626
Cheyenne,United States Senator - DEM,Michael Bennet,41
Cheyenne,Representative to the 118th United States Congress - District 4 - DEM,Ike McCorkle,27
Cheyenne,Governor - DEM,Jared Polis,28
Cheyenne,Secretary of State - DEM,Jena Griswold,34
Cheyenne,State Treasurer - DEM,Dave Young,33
Cheyenne,Attorney General - DEM,Phil Weiser,35
Cheyenne,State Board of Education Member - At Large - DEM,Kathy Plomer,31
Cheyenne,Regent of the University of Colorado - Congressional District 4 - DEM,Jack Barrington,34
Cheyenne,State Senator - District 35 - DEM,Travis Star Nelson,31
Cheyenne,State Representative - District 56 - DEM,Kathleen J. Conway,32
Cheyenne,Cheyenne County - United States Senator - REP,Ron Hanks,280
Cheyenne,Cheyenne County - United States Senator - REP,Joe O'Dea,186
Cheyenne,Cheyenne County - United States Senator - REP,Daniel Hendricks,3
Cheyenne,Representative to the 118th United States Congress - District 4 - REP,Ken Buck,384
Cheyenne,Representative to the 118th United States Congress - District 4 - REP,Robert Lewis,93
Cheyenne,Governor - REP,Greg Lopez,255
Cheyenne,Governor - REP,Heidi Ganahl,207
Cheyenne,Secretary of State - REP,Mike O'Donnell,175
Cheyenne,Secretary of State - REP,Pam Anderson,138
Cheyenne,Secretary of State - REP,Tina Peters,122
Cheyenne,State Treasurer - REP,Lang Sias,356
Cheyenne,Attorney General - REP,John Kellner,367
Cheyenne,State Board of Education Member - At Large - REP,Dan Maloit,351
Cheyenne,Regent of the University of Colorado - Congressional District 4 - REP,Frank McNulty,354
Cheyenne,State Senator - District 35 - REP,Rod Pelton,463
Cheyenne,State Representative - District 56 - REP,Rod Bockenfeld,372
Cheyenne,Cheyenne County Commissioner - District 2 - REP,Ronald R. Smith,403
Cheyenne,Cheyenne County Clerk and Recorder - REP,Allison Brown,447
Cheyenne,Cheyenne County Treasurer - REP,Gaila Mitchek,457
Cheyenne,Cheyenne County Assessor - REP,Lacey Welsh,410
Cheyenne,Cheyenne County Sheriff - REP,Michael L. Buchanan,445
Cheyenne,Cheyenne County Coroner - REP,Raymond Dean Kern,437
Clear Creek,United States Senator - DEM,Michael Bennet,1071
Clear Creek,Representative to the 118th United States Congress - District 2 - DEM,Joe Neguse,1082
Clear Creek,Governor - DEM,Jared Polis,1092
Clear Creek,Secretary of State - DEM,Jena Griswold,1069
Clear Creek,State Treasurer - DEM,Dave Young,1054
Clear Creek,Attorney General - DEM,Phil Weiser,1064
Clear Creek,State Board of Education Member - At Large - DEM,Kathy Plomer,1033
Clear Creek,State Senator - District 8 - DEM,Dylan Roberts,1047
Clear Creek,State Representative - District 49 - DEM,Judy Amabile,1048
Clear Creek,Clear Creek County Commissioner - District 1 - DEM,George Marlin,1010
Clear Creek,Clear Creek County Treasurer - DEM,Carol Lee,1016
Clear Creek,Clear Creek County Sheriff - DEM,Rick Albers,1023
Clear Creek,Clear Creek County Surveyor - DEM,Gary Faselt,1009
Clear Creek,Clear Creek County - United States Senator - REP,Joe O'Dea,672
