contest_name,audit_reason,random_audit_status,winners_allowed,ballot_card_count,contest_ballot_card_count,winners,min_margin,risk_limit,audited_sample_count,two_vote_over_count,one_vote_over_count,one_vote_under_count,two_vote_under_count,disagreement_count,other_count,gamma,overstatements,optimistic_samples_to_audit,estimated_samples_to_audit
Arapahoe County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,81702,12303,"""Carrie Warren-Gully""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Arapahoe County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,81702,7021,"""Tyler Linnebur""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Arapahoe County Commissioner - District 3 - DEM,opportunistic_benefits,not_auditable,1,81702,9246,"""Scott Brown""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Arapahoe County Commissioner - District 3 - REP,opportunistic_benefits,not_auditable,1,81702,7515,"""Jeff Baker""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Arapahoe County Commissioner - District 5 - DEM,county_wide_contest,in_progress,1,81702,8917,"""Rhonda Fields""",3271,0.03000000,0,0,0,0,0,0,0,1.03905000,0,183,183
Arapahoe - Representative to the 119th United States Congress - District 4 - REP,county_wide_contest,in_progress,1,81702,3495,"""Lauren Boebert""",1517,0.03000000,0,0,0,0,0,0,0,1.03905000,0,393,393
Archuleta County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,3870,2690,"""Warren M. Brown""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Archuleta County Commissioner - District 2 - REP,county_wide_contest,in_progress,1,3870,2690,"""John Ranson""",683,0.03000000,0,0,0,0,0,0,0,1.03905000,0,42,42
Archuleta County Coroner - REP,opportunistic_benefits,not_auditable,1,3870,2690,"""Brad Hunt""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Baca County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,1022,881,"""Race Chenoweth""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Baca County Commissioner - District 3 - REP,opportunistic_benefits,not_auditable,1,1022,881,"""Troy Devlin Bishop""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Baca County Coroner - REP,opportunistic_benefits,not_auditable,1,1022,881,"""Everett Brisendine""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Baca - Representative to the 119th United States Congress - District 4 - REP,county_wide_contest,in_progress,1,1022,881,"""Lauren Boebert""",348,0.03000000,0,0,0,0,0,0,0,1.03905000,0,22,22
Bent County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,1166,923,"""Jennifer Scofield""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Bent County Commissioner - District 3 - REP,county_wide_contest,in_progress,1,1166,923,"""Phil Hemphill""",30,0.03000000,0,0,0,0,0,0,0,1.03905000,0,284,284
Boulder County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,66006,55163,"""Claire Levy""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Boulder County Commissioner - District 2 - DEM,opportunistic_benefits,not_auditable,1,66006,55163,"""Marta Loachamin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Boulder County Commissioner - District 2 - REP,opportunistic_benefits,not_auditable,1,66006,10843,"""Donald ""Don"" Lewis""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Boulder County Coroner - DEM,opportunistic_benefits,not_auditable,1,66006,55163,"""Jeff Martin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Chaffee County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,4533,2501,"""Gina Lucrezi""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Chaffee County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,4533,2032,"""Norm Nyberg""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Chaffee County Commissioner - District 2 - DEM,opportunistic_benefits,not_auditable,1,4533,2501,"""Dave Armstrong""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Chaffee County Commissioner - District 2 - REP,opportunistic_benefits,not_auditable,1,4533,2032,"""Tom McCracken""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Cheyenne County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,661,615,"""R.J. Jolly""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Cheyenne County Commissioner - District 3 - REP,county_wide_contest,in_progress,1,661,615,"""Rick Pelton""",192,0.03000000,0,0,0,0,0,0,0,1.03905000,0,26,26
Clear Creek County Commissioner - District 2 - DEM,opportunistic_benefits,not_auditable,1,1799,1150,"""Rebecca Lloyd""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Clear Creek County Commissioner - District 2 - REP,opportunistic_benefits,not_auditable,1,1799,649,"""Eric Ginter""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Clear Creek County Commissioner - District 3 - DEM,opportunistic_benefits,not_auditable,1,1799,1150,"""Jodie S. Hartman-Ball""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Clear Creek County Commissioner - District 3 - REP,opportunistic_benefits,not_auditable,1,1799,649,"""Robert J. Smith""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Clear Creek County Sheriff - REP,opportunistic_benefits,not_auditable,1,1799,649,"""Matthew D. Harris""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Clear Creek - State Board of Education Member - Congressional District 2 - DEM,county_wide_contest,in_progress,1,1799,1150,"""Kathy Gebhardt""",114,0.03000000,0,0,0,0,0,0,0,1.03905000,0,115,115
Conejos County Commissioner District 1 - DEM,county_wide_contest,in_progress,1,1937,963,"""Erwin Placido Romero """,457,0.03000000,0,0,0,0,0,0,0,1.03905000,0,31,31
Conejos County Commissioner District 1 - REP,opportunistic_benefits,not_auditable,1,1937,974,"""Delfino Garcia """,0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Conejos County Commissioner District 3 - DEM,opportunistic_benefits,not_auditable,1,1937,963,"""Joseph Baroz """,0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Conejos County Commissioner District 3 - REP,county_wide_contest,in_progress,1,1937,974,"""Justin Rogers """,226,0.03000000,0,0,0,0,0,0,0,1.03905000,0,63,63
Costilla County Commissioner District 1 - DEM,county_wide_contest,in_progress,1,860,605,"""Robert Espinoza""",278,0.03000000,0,0,0,0,0,0,0,1.03905000,0,23,23
Costilla County Commissioner District 1 - REP,opportunistic_benefits,not_auditable,1,860,255,"""Brandy Napier""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Costilla County Commissioner District 3 - DEM,opportunistic_benefits,not_auditable,1,860,605,"""Steven Romero """,0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Costilla County Commissioner District 3 - REP,opportunistic_benefits,not_auditable,1,860,255,"""Augustine Roy Esquibel""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
County Commissioner -  District 1 - DEM,opportunistic_benefits,not_auditable,1,789,533,"""Hal Edwards""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
County Commissioner -  District 2 - DEM,opportunistic_benefits,not_auditable,1,789,533,"""Christian Luna-Leal""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
County Commissioner District 2 - DEM,opportunistic_benefits,not_auditable,1,9359,3785,"""Caitlin Carey""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
County Commissioner District 2 - REP,opportunistic_benefits,not_auditable,1,9359,5574,"""Perry Will""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
County Commissioner -  District 3 - DEM,opportunistic_benefits,not_auditable,1,789,533,"""Elsa Tharp""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
County Commissioner District 3 - DEM,opportunistic_benefits,not_auditable,1,9359,3785,"""Steven Arauza""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
County Commissioner -  District 3 - REP,opportunistic_benefits,not_auditable,1,789,256,"""Stephanie McBride""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
County Commissioner District 3 - REP,opportunistic_benefits,not_auditable,1,9359,5574,"""Mike Samson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Crowley County Commissioner - District 2 - REP,county_wide_contest,in_progress,1,956,797,"""Vicki Powell""",261,0.03000000,0,0,0,0,0,0,0,1.03905000,0,27,27
Crowley County Commissioner - District 3 - REP,opportunistic_benefits,not_auditable,1,956,797,"""Terry McMillian""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Custer County Board of County Commissioners - District 2 - REP,opportunistic_benefits,not_auditable,1,1513,1177,"""Paul Raymond Vogelsong""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Custer County Board of County Commissioners - District 3 - REP,county_wide_contest,in_progress,1,1513,1177,"""Lucas Epp""",369,0.03000000,0,0,0,0,0,0,0,1.03905000,0,30,30
Delta County Commissioner - District 2 - REP,county_wide_contest,in_progress,1,7799,6004,"""Craig Fuller""",397,0.03000000,0,0,0,0,0,0,0,1.03905000,0,144,144
Delta County Commissioner - District 3 - REP,opportunistic_benefits,not_auditable,1,7799,6004,"""Wendell A. Koontz""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 10th Judicial District - DEM,opportunistic_benefits,not_auditable,1,26293,13056,"""Kyle S. Aber""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 10th Judicial District - REP,opportunistic_benefits,not_auditable,1,26293,13237,"""Kala Beauvais""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 11th Judicial District - REP,opportunistic_benefits,not_auditable,1,18906,12222,"""Jeffrey D. Lindsey""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 12th Judicial District - REP,opportunistic_benefits,not_auditable,1,9529,5122,"""Anne Kelly""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 13th Judicial District - REP,opportunistic_benefits,not_auditable,1,19333,16800,"""Travis Sides""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 15th Judicial District - REP,opportunistic_benefits,not_auditable,1,4764,4117,"""Andrew J. Hayden""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 16th Judicial District - REP,opportunistic_benefits,not_auditable,1,5316,3912,"""James R. Bullock""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 17th Judicial District - DEM,opportunistic_benefits,not_auditable,1,67900,38769,"""Brian Mason""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 18th Judicial District - DEM,opportunistic_benefits,not_auditable,1,91002,53716,"""Amy Padden""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 18th Judicial District - REP,opportunistic_benefits,not_auditable,1,91002,37153,"""Carol Chambers""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 19th Judicial District - REP,opportunistic_benefits,not_auditable,1,49445,35432,"""Michael J. Rourke""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 1st Judicial District - DEM,opportunistic_benefits,not_auditable,1,101493,65090,"""Alexis King""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 20th Judicial District - DEM,opportunistic_benefits,not_auditable,1,66006,55163,"""Michael T. Dougherty""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 21st Judicial District - REP,opportunistic_benefits,not_auditable,1,36931,27678,"""Dan Rubinstein""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 22nd Judicial District - DEM,opportunistic_benefits,not_auditable,1,6033,1713,"""Christian A. Hatfield""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 22nd Judicial District - REP,opportunistic_benefits,not_auditable,1,6033,4320,"""Jeremy E. Reed""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 23rd Judicial District - DEM,opportunistic_benefits,not_auditable,1,102046,32177,"""Karen Breslin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 23rd Judicial District - REP,opportunistic_benefits,in_progress,1,102046,69043,"""George Brauchler""",17799,0.03000000,0,0,0,0,0,0,0,1.03905000,0,42,42
District Attorney - 2nd Judicial District - DEM,county_wide_contest,in_progress,1,98666,86560,"""John Walsh""",13598,0.03000000,0,0,0,0,0,0,0,1.03905000,0,53,53
District Attorney - 3rd Judicial District - DEM,opportunistic_benefits,not_auditable,1,5178,2655,"""Nicholas J. Dale""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 4th Judicial District - DEM,opportunistic_benefits,not_auditable,1,136637,43300,"""Jeremy Dowell""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 4th Judicial District - REP,opportunistic_benefits,in_progress,1,131713,89823,"""Michael J. Allen""",25908,0.03000000,0,0,0,0,0,0,0,1.03905000,0,38,38
District Attorney - 5th Judicial District - DEM,opportunistic_benefits,not_auditable,1,13674,9736,"""Heidi McCollum""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 6th Judicial District - DEM,opportunistic_benefits,not_auditable,1,15370,6776,"""Sean Murray""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 7th Judicial District - REP,opportunistic_benefits,not_auditable,1,25290,16890,"""Seth Ryan""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 8th Judicial District - DEM,opportunistic_benefits,not_auditable,1,74067,39177,"""Gordon McLaughlin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
District Attorney - 9th Judicial District - REP,opportunistic_benefits,not_auditable,1,14509,8388,"""Ben Sollars""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Dolores County Commissioner District 2 - REP,opportunistic_benefits,not_auditable,1,635,574,"""Steve Garchar""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Dolores County Commissioner District 3 - REP,opportunistic_benefits,in_progress,1,635,574,"""Phyllis Davis""",299,0.03000000,0,0,0,0,0,0,0,1.03905000,0,16,16
Dolores - Representative to the 119th United States Congress - District 3 - REP,county_wide_contest,in_progress,1,635,574,"""Jeff Hurd""",76,0.03000000,0,0,0,0,0,0,0,1.03905000,0,61,61
Douglas County Commissioner - District 2 - DEM,county_wide_contest,in_progress,1,91396,30651,"""Angela Thomas""",4237,0.03000000,0,0,0,0,0,0,0,1.03905000,0,158,158
Douglas County Commissioner - District 2 - REP,opportunistic_benefits,not_auditable,1,91396,60000,"""George Teal""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Douglas County Commissioner - District 3 - DEM,opportunistic_benefits,not_auditable,1,91396,30651,"""Josh Smith""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Douglas County Commissioner - District 3 - REP,county_wide_contest,in_progress,1,91396,60000,"""Kevin Van Winkle""",5436,0.03000000,0,0,0,0,0,0,0,1.03905000,0,123,123
Eagle County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,7259,5269,"""Matt Scherr""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Eagle County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,7259,1990,"""Gregg M. Cooper""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Eagle County Commissioner - District 2 - DEM,county_wide_contest,in_progress,1,7259,5269,"""Tom Boyd""",151,0.03000000,0,0,0,0,0,0,0,1.03905000,0,351,351
Elbert County Commissioner District 1 - REP,opportunistic_benefits,in_progress,1,9300,7858,"""Mike Buck""",3667,0.03000000,0,0,0,0,0,0,0,1.03905000,0,19,19
Elbert County Commissioner District 3 - REP,opportunistic_benefits,in_progress,1,9300,7858,"""Byron P. McDaniel""",6051,0.03000000,0,0,0,0,0,0,0,1.03905000,0,12,12
Elbert - State Board of Education Member - Congressional District 4 - REP,county_wide_contest,in_progress,1,9300,7858,"""Kristi ""KBB"" Burton Brown""",1004,0.03000000,0,0,0,0,0,0,0,1.03905000,0,68,68
El Paso County Commissioner - District 2 - DEM,opportunistic_benefits,not_auditable,1,131713,7232,"""Bernard ""BJ"" Byers""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Commissioner - District 2 - REP,county_wide_contest,in_progress,1,131713,19886,"""Carrie Geitner""",4891,0.03000000,0,0,0,0,0,0,0,1.03905000,0,197,197
El Paso County Commissioner - District 3 - DEM,opportunistic_benefits,not_auditable,1,131713,12899,"""Naomi Lopez""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Commissioner - District 3 - REP,opportunistic_benefits,in_progress,1,131713,22266,"""Bill Wysong""",589,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1630,1630
El Paso County Commissioner - District 4 - DEM,opportunistic_benefits,not_auditable,1,131713,5623,"""Detra Duncan""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Commissioner - District 4 - REP,opportunistic_benefits,in_progress,1,131713,11089,"""Cory Applegate""",1732,0.03000000,0,0,0,0,0,0,0,1.03905000,0,555,555
Fremont County Board of County Commissioners - District 1 - REP,county_wide_contest,in_progress,1,9255,6803,"""Kevin J. Grantham""",1044,0.03000000,0,0,0,0,0,0,0,1.03905000,0,65,65
Fremont County Board of County Commissioners - District 3 - DEM,opportunistic_benefits,not_auditable,1,9255,2452,"""Liane ""Buffie"" McFadyen""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Fremont County Board of County Commissioners - District 3 - REP,opportunistic_benefits,not_auditable,1,9255,6803,"""Dwayne McFall""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield - Representative to the 119th United States Congress - District 3 - REP,county_wide_contest,in_progress,1,9359,5574,"""Jeff Hurd""",909,0.03000000,0,0,0,0,0,0,0,1.03905000,0,76,76
Gilpin County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,1588,714,"""Jeff Aiken""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Commissioner - District 1 - REP,county_wide_contest,in_progress,1,1588,874,"""Marie Mornis""",112,0.03000000,0,0,0,0,0,0,0,1.03905000,0,104,104
Gilpin County Commissioner - District 3 - DEM,opportunistic_benefits,not_auditable,1,1588,714,"""Sandy Hollingsworth""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Commissioner - District 3 - REP,opportunistic_benefits,not_auditable,1,1588,874,"""Corey Marshall""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin - State Representative - District 49 - DEM,county_wide_contest,in_progress,1,1588,714,"""Lesley Smith""",168,0.03000000,0,0,0,0,0,0,0,1.03905000,0,69,69
Grand County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,2892,1480,"""Meara McQuain""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,2892,1412,"""Ed Raegner""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Commissioner - District 2 - DEM,opportunistic_benefits,not_auditable,1,2892,1480,"""Shanna Ganne""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Commissioner - District 2 - REP,opportunistic_benefits,not_auditable,1,2892,1412,"""Merrit S Linke""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand - State Board of Education Member - Congressional District 2 - DEM,county_wide_contest,in_progress,1,2892,1480,"""Kathy Gebhardt""",231,0.03000000,0,0,0,0,0,0,0,1.03905000,0,92,92
Gunnison County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,2857,1524,"""Liz Smith""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,2857,1333,"""Lisa Henry""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County Commissioner - District 2 - DEM,opportunistic_benefits,not_auditable,1,2857,1524,"""Jonathan Houck""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County Commissioner - District 2 - REP,opportunistic_benefits,not_auditable,1,2857,1333,"""Steve Bathje""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison - Representative to the 119th United States Congress - District 3 - REP,county_wide_contest,in_progress,1,2857,1333,"""Jeff Hurd""",238,0.03000000,0,0,0,0,0,0,0,1.03905000,0,88,88
Hinsdale County Commissioner District 1 - REP,opportunistic_benefits,not_auditable,1,271,201,"""Steve Ryals""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Hinsdale County Commissioner District 3 - REP,opportunistic_benefits,not_auditable,1,271,201,"""Robert Hurd""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Hinsdale County Coroner - REP,opportunistic_benefits,not_auditable,1,271,201,"""Lori L Lawrence""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Hinsdale - State Representative - District 58 - REP,county_wide_contest,in_progress,1,271,201,"""J. Mark Roeber""",61,0.03000000,0,0,0,0,0,0,0,1.03905000,0,33,33
Huerfano County Commissioner - District 1 - DEM,county_wide_contest,in_progress,1,2189,1223,"""Dale Lyons""",236,0.03000000,0,0,0,0,0,0,0,1.03905000,0,68,68
Huerfano County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,2189,966,"""Mitchell Wardell""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Huerfano County Commissioner - District 2 - DEM,opportunistic_benefits,not_auditable,1,2189,1223,"""Arica D. Andreatta""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Huerfano County Commissioner - District 2 - REP,opportunistic_benefits,not_auditable,1,2189,966,"""Jim Chamberlain""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Huerfano - Representative to the 119th United States Congress - District 3 - REP,county_wide_contest,in_progress,1,2189,966,"""Ron Hanks""",37,0.03000000,0,0,0,0,0,0,0,1.03905000,0,432,432
Jackson County Commissioner Dist 2 - REP,county_wide_contest,in_progress,1,561,526,"""David H ""TY"" Wattenberg""",191,0.03000000,0,0,0,0,0,0,0,1.03905000,0,22,22
Jackson County Commissioner Dist 3 - REP,opportunistic_benefits,not_auditable,1,561,526,"""Ronald F. Drinkwine""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,99905,64376,"""Rachel Zenzinger""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,99905,35529,"""Charlie Johnson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Commissioner - District 2 - DEM,opportunistic_benefits,not_auditable,1,99905,64376,"""Andy Kerr""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Commissioner - District 2 - REP,opportunistic_benefits,not_auditable,1,99905,35529,"""Charlie Sturdavant""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kiowa County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,407,376,"""Michael Lening""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kiowa County Commissioner - District 3 - REP,opportunistic_benefits,not_auditable,1,407,376,"""Donald E Oswald """,0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kiowa - Representative to the 119th United States Congress - District 4 - REP,county_wide_contest,in_progress,1,407,376,"""Lauren Boebert""",86,0.03000000,0,0,0,0,0,0,0,1.03905000,0,35,35
Kit Carson County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,1987,1781,"""Stan Hitchcock""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kit Carson County Commissioner - District 3 - REP,county_wide_contest,in_progress,1,1987,1781,"""Dave Hornung""",665,0.03000000,0,0,0,0,0,0,0,1.03905000,0,22,22
La Plata County Commissioner District 2 - DEM,opportunistic_benefits,not_auditable,1,11500,5596,"""Marsha Porter-Norton""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata County Commissioner District 3 - DEM,opportunistic_benefits,not_auditable,1,11500,5596,"""Matt Salka""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata County Commissioner District 3 - REP,opportunistic_benefits,not_auditable,1,11500,5904,"""Paul Richard Black""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata - Representative to the 119th United States Congress - District 3 - REP,county_wide_contest,in_progress,1,11500,5904,"""Lew Webb""",486,0.03000000,0,0,0,0,0,0,0,1.03905000,0,173,173
Larimer County Clerk and Recorder - DEM,opportunistic_benefits,not_auditable,1,73506,39142,"""Wyatt Schwendeman-Curtis""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,73506,34133,"""Tina Harris""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
