County,Tabulator,Batch,# of Ballot Cards,Location
Weld,101,111,100,67
Weld,101,112,100,67
Weld,101,113,100,67
Weld,101,114,100,67
Weld,101,115,98,71
Weld,101,116,100,71
Weld,101,117,100,71
Weld,101,118,100,71
Weld,101,119,100,71
Weld,101,120,100,71
Weld,101,121,100,73
Weld,101,122,100,73
Weld,101,123,100,73
Weld,101,124,100,73
Weld,101,125,100,73
Weld,101,126,99,73
Weld,101,127,100,77
Weld,101,128,100,77
Weld,101,129,100,77
Weld,101,130,100,77
Weld,101,131,100,77
Weld,101,132,100,77
Weld,101,133,100,79
Weld,101,134,100,79
Weld,101,135,100,79
Weld,101,136,100,79
Weld,101,137,100,79
Weld,101,138,99,79
Weld,101,139,100,82
Weld,101,140,99,82
Weld,101,141,100,82
Weld,101,142,100,82
Weld,101,143,100,82
Weld,101,144,100,82
Weld,101,145,100,87
Weld,101,146,99,87
Weld,101,147,100,87
Weld,101,148,100,87
Weld,101,149,100,87
Weld,101,150,100,87
Weld,101,151,100,92
Weld,101,152,100,92
Weld,101,153,100,92
Weld,101,154,100,92
Weld,101,155,100,92
Weld,101,156,100,92
Weld,101,157,100,96
Weld,101,158,99,96
Weld,101,159,99,96
Weld,101,160,99,96
Weld,101,161,99,96
Weld,101,162,100,96
Weld,101,163,99,98
Weld,101,164,100,98
Weld,101,165,100,98
Weld,101,166,100,98
Weld,101,167,100,98
Weld,101,168,100,98
Weld,101,169,100,105
Weld,101,170,100,105
Weld,101,171,100,105
Weld,101,172,100,105
Weld,101,173,100,105
Weld,101,174,100,105
Weld,101,175,100,110
Weld,101,176,100,110
Weld,101,177,99,110
Weld,101,178,100,110
Weld,101,179,100,110
Weld,101,180,100,110
Weld,101,181,100,111
Weld,101,182,100,111
Weld,101,183,100,111
Weld,101,184,100,111
Weld,101,185,100,111
Weld,101,186,100,111
Weld,101,187,98,116
Weld,101,188,100,116
Weld,101,189,100,116
Weld,101,190,100,116
Weld,101,191,100,116
Weld,101,192,99,116
Weld,101,193,100,118
Weld,101,194,100,118
Weld,101,195,100,118
Weld,101,196,100,118
Weld,101,197,100,118
Weld,101,198,100,118
Weld,101,199,100,122
Weld,101,200,100,122
Weld,101,201,100,122
Weld,101,202,100,122
Weld,101,203,100,122
Weld,101,204,100,122
Weld,101,205,100,126
Weld,101,206,100,126
Weld,101,207,100,126
Weld,101,208,100,126
Weld,101,209,100,126
Weld,101,210,100,126
Weld,101,211,100,128
Weld,101,212,100,128
Weld,101,213,100,128
Weld,101,214,99,128
Weld,101,215,100,128
Weld,101,216,100,128
Weld,101,217,100,131
Weld,101,218,100,131
Weld,101,219,100,131
Weld,101,220,100,131
Weld,101,221,99,131
Weld,101,222,100,131
Weld,101,223,100,134
Weld,101,224,64,134
Weld,101,225,54,134
Weld,101,226,67,134
Weld,101,227,48,134
Weld,101,228,39,134
Weld,102,1,100,4
Weld,102,2,100,4
Weld,102,3,100,4
Weld,102,4,100,4
Weld,102,5,100,4
Weld,102,6,100,4
Weld,102,7,100,8
Weld,102,8,100,8
Weld,102,9,100,8
Weld,102,10,100,8
Weld,102,11,100,8
Weld,102,12,100,8
Weld,102,13,100,12
Weld,102,14,100,12
Weld,102,15,100,12
Weld,102,16,100,12
Weld,102,17,100,12
Weld,102,18,100,12
Weld,102,19,100,15
Weld,102,20,99,15
Weld,102,21,100,15
Weld,102,22,100,15
Weld,102,23,99,15
Weld,102,24,100,15
Weld,102,25,100,21
Weld,102,26,100,21
Weld,102,28,100,21
Weld,102,29,100,21
Weld,102,30,100,21
Weld,102,31,100,26
Weld,102,32,100,26
Weld,102,33,100,26
Weld,102,34,100,26
Weld,102,35,100,26
Weld,102,36,100,26
Weld,102,37,100,31
Weld,102,38,100,31
Weld,102,39,92,31
Weld,102,40,100,31
Weld,102,41,100,31
Weld,102,42,100,31
Weld,102,43,100,34
Weld,102,44,100,34
Weld,102,45,100,34
Weld,102,46,100,34
Weld,102,47,100,34
Weld,102,48,40,34
Weld,102,49,100,38
Weld,102,50,100,38
Weld,102,51,100,38
Weld,102,52,100,38
Weld,102,53,100,38
Weld,102,54,99,38
Weld,102,55,100,42
Weld,102,56,100,42
Weld,102,57,100,42
Weld,102,58,98,42
Weld,102,59,100,42
Weld,102,60,100,42
Weld,102,61,100,46
Weld,102,62,100,46
Weld,102,63,100,46
Weld,102,64,100,46
Weld,102,65,100,46
Weld,102,66,100,46
Weld,102,67,14,48
Weld,102,68,100,48
Weld,102,69,100,48
Weld,102,70,100,48
Weld,102,71,100,48
Weld,102,72,100,48
Weld,102,73,56,53
Weld,102,74,100,53
Weld,102,75,100,53
Weld,102,76,100,53
Weld,102,77,100,53
Weld,102,78,100,53
Weld,102,79,100,57
Weld,102,80,100,57
Weld,102,81,100,57
Weld,102,82,100,57
Weld,102,83,100,57
Weld,102,84,100,57
Weld,102,85,100,60
Weld,102,86,100,60
Weld,102,87,100,60
Weld,102,88,100,60
Weld,102,89,100,60
Weld,102,90,98,60
Weld,102,91,100,64
Weld,102,92,100,64
Weld,102,93,99,64
Weld,102,94,100,64
Weld,102,95,97,64
Weld,102,96,100,64
Weld,102,97,100,68
Weld,102,98,13,68
Weld,102,99,29,68
Weld,102,100,41,68
Weld,102,101,37,68
Weld,102,102,100,68
Weld,102,103,100,76
Weld,102,104,100,76
Weld,102,105,100,76
Weld,102,106,99,76
Weld,102,107,100,76
Weld,102,108,100,76
Weld,102,109,100,80
Weld,102,110,100,80
Weld,102,111,100,80
Weld,102,112,100,80
Weld,102,113,100,80
Weld,102,114,100,80
Weld,102,115,100,85
Weld,102,116,65,85
Weld,102,117,100,85
Weld,102,118,45,85
Weld,102,119,99,85
Weld,102,120,100,85
Weld,102,121,100,89
Weld,102,122,100,89
Weld,102,123,100,89
Weld,102,124,97,89
Weld,102,125,98,89
Weld,102,126,98,89
Weld,102,127,100,91
Weld,102,128,100,91
Weld,102,129,100,91
Weld,102,130,100,91
Weld,102,131,99,91
Weld,102,132,98,91
Weld,102,133,100,97
Weld,102,134,97,97
Weld,102,135,98,97
Weld,102,136,100,97
Weld,102,137,100,97
Weld,102,138,100,21
Weld,102,139,98,101
Weld,102,140,99,101
Weld,102,141,97,101
Weld,102,142,100,101
Weld,102,143,100,101
Weld,102,144,100,101
Weld,102,145,99,103
Weld,102,146,96,103
Weld,102,147,100,103
Weld,102,148,67,103
Weld,102,149,99,103
Weld,102,150,100,103
Weld,102,151,95,108
Weld,102,152,96,108
Weld,102,153,97,108
Weld,102,154,96,108
Weld,102,155,97,108
Weld,102,156,100,108
Weld,102,157,97,112
Weld,102,158,100,112
Weld,102,159,99,112
Weld,102,160,95,112
Weld,102,161,100,112
Weld,102,162,100,112
Weld,102,163,97,114
Weld,102,164,98,114
Weld,102,165,97,114
Weld,102,166,96,114
Weld,102,167,97,114
Weld,102,168,98,114
Weld,102,169,100,97
Weld,102,170,99,120
Weld,102,171,100,120
Weld,102,172,99,120
Weld,102,173,100,120
Weld,102,174,98,120
Weld,102,175,93,120
Weld,102,176,100,125
Weld,102,177,97,125
Weld,102,178,99,125
Weld,102,179,99,125
Weld,102,180,99,125
Weld,102,181,100,125
Weld,102,182,100,130
Weld,102,183,100,130
Weld,102,184,99,130
Weld,102,185,99,130
Weld,102,186,98,130
Weld,102,187,100,130
Weld,103,1,100,1
Weld,103,2,99,1
Weld,103,3,100,1
Weld,103,4,100,1
Weld,103,5,100,1
Weld,103,6,100,1
Weld,103,7,100,5
Weld,103,8,100,5
Weld,103,9,100,5
Weld,103,10,100,5
Weld,103,11,97,5
Weld,103,12,100,5
Weld,103,13,95,9
Weld,103,14,100,9
Weld,103,15,98,9
Weld,103,16,100,9
Weld,103,17,99,9
Weld,103,18,100,9
Weld,103,19,100,14
Weld,103,20,100,14
Weld,103,21,98,14
Weld,103,22,100,14
Weld,103,23,99,14
Weld,103,24,100,14
Weld,103,25,100,18
Weld,103,26,99,18
Weld,103,27,100,18
Weld,103,28,98,18
Weld,103,29,99,18
Weld,103,30,100,18
Weld,103,31,99,22
Weld,103,32,100,22
Weld,103,33,100,22
Weld,103,34,99,22
Weld,103,35,99,22
Weld,103,36,100,22
Weld,103,37,99,25
Weld,103,38,100,25
Weld,103,39,99,25
Weld,103,40,100,25
Weld,103,41,100,25
Weld,103,42,98,25
Weld,103,43,100,30
Weld,103,44,100,30
Weld,103,45,100,30
Weld,103,46,99,30
Weld,103,47,98,30
Weld,103,48,100,30
Weld,103,49,98,33
Weld,103,50,98,33
Weld,103,51,96,33
Weld,103,52,100,33
Weld,103,53,100,33
Weld,103,54,100,33
Weld,103,55,100,37
Weld,103,56,100,37
Weld,103,57,99,37
Weld,103,58,98,37
Weld,103,59,97,37
Weld,103,60,99,37
Weld,103,61,99,41
Weld,103,62,98,41
Weld,103,63,99,41
Weld,103,64,99,41
Weld,103,65,11,41
Weld,103,66,100,41
Weld,103,67,100,43
Weld,103,68,100,43
Weld,103,69,100,43
Weld,103,70,71,43
Weld,103,71,55,43
Weld,103,72,98,43
Weld,103,73,100,47
Weld,103,74,100,47
Weld,103,75,100,47
Weld,103,76,100,47
Weld,103,77,100,47
Weld,103,78,100,47
Weld,103,79,100,51
Weld,103,80,100,51
Weld,103,81,99,51
Weld,103,82,100,51
Weld,103,83,100,51
Weld,103,84,100,51
Weld,103,85,100,55
Weld,103,86,100,55
Weld,103,87,100,55
Weld,103,88,100,55
Weld,103,89,99,55
Weld,103,90,100,55
Weld,103,91,100,58
Weld,103,92,28,58
Weld,103,93,97,58
Weld,103,94,99,58
Weld,103,95,100,58
Weld,103,96,100,58
Weld,103,97,99,62
Weld,103,98,99,62
Weld,103,99,99,62
Weld,103,100,99,62
Weld,103,101,100,62
Weld,103,102,100,62
Weld,103,103,99,66
Weld,103,104,100,66
Weld,103,105,100,66
Weld,103,106,98,66
Weld,103,107,100,66
Weld,103,108,100,66
Weld,103,109,100,69
Weld,103,110,100,69
Weld,103,111,100,69
Weld,103,112,100,69
Weld,103,113,100,69
Weld,103,114,100,69
Weld,103,115,100,74
Weld,103,116,100,74
Weld,103,117,100,74
Weld,103,118,99,74
Weld,103,119,100,74
Weld,103,120,100,74
Weld,103,121,100,75
Weld,103,122,99,75
Weld,103,123,100,75
Weld,103,124,99,75
Weld,103,125,100,75
Weld,103,126,100,75
Weld,103,127,45,78
Weld,103,128,97,78
Weld,103,129,99,78
Weld,103,130,99,78
Weld,103,131,100,78
Weld,103,132,99,78
Weld,103,133,1,83
Weld,103,134,100,83
Weld,103,135,100,83
Weld,103,136,100,83
Weld,103,137,99,83
Weld,103,138,100,83
Weld,103,139,100,86
Weld,103,140,99,86
Weld,103,141,98,86
Weld,103,142,100,86
Weld,103,143,100,86
Weld,103,144,99,86
Weld,103,145,100,90
Weld,103,146,99,90
Weld,103,147,100,90
Weld,103,148,100,90
Weld,103,149,98,90
Weld,103,150,98,90
Weld,103,151,26,94
Weld,103,152,99,94
Weld,103,153,100,94
Weld,103,154,100,94
Weld,103,155,100,94
Weld,103,156,97,94
Weld,103,157,100,100
Weld,103,158,99,100
Weld,103,159,100,100
Weld,103,160,100,100
Weld,103,161,100,100
Weld,103,162,100,100
Weld,103,163,100,104
Weld,103,164,100,104
Weld,103,165,99,104
Weld,103,166,100,104
Weld,103,167,100,104
Weld,103,168,99,104
Weld,103,169,100,107
Weld,103,170,100,107
Weld,103,171,100,107
Weld,103,172,100,107
Weld,103,173,99,107
Weld,103,174,100,107
Weld,103,175,87,300
Weld,103,176,90,300
Weld,103,177,71,300
Weld,103,178,98,115
Weld,103,179,100,115
Weld,103,180,100,115
Weld,103,181,44,115
Weld,103,182,99,115
Weld,103,183,100,115
Weld,103,184,100,119
Weld,103,185,100,119
Weld,103,186,100,119
Weld,103,187,100,119
Weld,103,188,100,119
Weld,103,189,100,119
Weld,103,190,96,121
Weld,103,191,99,121
Weld,103,192,97,121
Weld,103,193,98,121
Weld,103,194,100,121
Weld,103,195,99,121
Weld,103,196,100,124
Weld,103,197,100,124
Weld,103,198,100,124
Weld,103,199,99,124
Weld,103,200,100,124
Weld,103,201,100,124
Weld,103,202,100,129
Weld,103,203,100,129
Weld,103,204,99,129
Weld,103,205,100,129
Weld,103,206,99,129
Weld,103,207,100,129
Weld,103,208,100,133
Weld,103,209,100,133
Weld,103,210,100,133
Weld,103,211,100,133
Weld,103,212,100,133
Weld,103,213,99,133
Weld,103,214,76,301
Weld,103,215,76,301
Weld,103,216,54,301
Weld,103,217,100,135
Weld,103,218,99,135
Weld,103,219,97,135
Weld,103,220,100,135
Weld,103,221,95,135
Weld,103,222,71,135
Weld,103,223,99,136
Weld,103,224,30,136
Weld,103,225,24,136
Weld,103,226,16,136
Weld,103,227,26,136
Weld,103,228,57,136
Weld,103,229,20,137
Weld,103,230,19,137
Weld,103,231,111,302
Weld,104,1,100,3
Weld,104,2,100,3
Weld,104,3,100,3
Weld,104,4,100,3
Weld,104,5,100,3
Weld,104,6,100,3
Weld,104,7,99,6
Weld,104,8,99,6
Weld,104,9,100,6
Weld,104,10,98,6
Weld,104,11,100,6
Weld,104,12,100,6
Weld,104,13,100,11
Weld,104,14,100,11
Weld,104,15,100,11
Weld,104,16,100,11
Weld,104,17,90,11
Weld,104,18,100,11
Weld,104,19,100,16
Weld,104,20,99,16
Weld,104,21,96,16
Weld,104,22,100,16
Weld,104,23,99,16
Weld,104,24,99,16
Weld,104,25,98,19
Weld,104,26,97,19
Weld,104,27,100,19
Weld,104,28,99,19
Weld,104,29,100,19
Weld,104,30,100,19
Weld,104,31,100,24
Weld,104,32,100,24
Weld,104,33,100,24
Weld,104,34,100,24
Weld,104,35,100,24
Weld,104,36,100,24
Weld,104,37,100,28
Weld,104,38,100,28
Weld,104,39,99,28
Weld,104,40,100,28
Weld,104,41,99,28
Weld,104,42,99,28
Weld,104,43,99,32
Weld,104,44,100,32
Weld,104,45,98,32
Weld,104,46,99,32
Weld,104,47,95,32
Weld,104,48,100,32
Weld,104,49,100,39
Weld,104,50,100,39
Weld,104,51,99,39
Weld,104,52,99,39
Weld,104,53,99,39
Weld,104,54,100,39
Weld,104,55,100,44
Weld,104,56,100,44
Weld,104,57,100,44
Weld,104,58,100,44
Weld,104,59,100,44
Weld,104,60,100,44
Weld,104,61,100,49
Weld,104,62,100,49
Weld,104,63,100,49
Weld,104,64,99,49
Weld,104,65,100,49
Weld,104,66,98,49
Weld,104,67,99,54
Weld,104,68,100,54
Weld,104,69,98,54
Weld,104,70,100,54
Weld,104,71,100,54
Weld,104,72,99,54
Weld,104,73,97,61
Weld,104,74,100,61
Weld,104,75,100,61
Weld,104,76,100,61
Weld,104,77,100,61
Weld,104,78,100,61
Weld,104,79,100,65
Weld,104,80,99,65
Weld,104,81,100,65
Weld,104,82,100,65
Weld,104,83,97,65
Weld,104,84,99,65
Weld,104,85,100,70
Weld,104,86,100,70
Weld,104,87,100,70
Weld,104,88,99,70
Weld,104,89,99,70
Weld,104,90,99,70
Weld,104,91,98,72
Weld,104,92,98,72
Weld,104,93,100,72
Weld,104,94,98,72
Weld,104,95,99,72
Weld,104,96,100,72
Weld,104,97,100,81
Weld,104,98,100,81
Weld,104,99,100,81
Weld,104,100,100,81
Weld,104,101,100,81
Weld,104,102,100,81
Weld,104,103,98,84
Weld,104,104,100,84
Weld,104,105,98,84
Weld,104,106,100,84
Weld,104,107,100,84
Weld,104,108,98,84
Weld,104,109,100,88
Weld,104,110,100,88
Weld,104,111,100,88
Weld,104,112,100,88
Weld,104,113,99,88
Weld,104,114,100,88
Weld,104,115,95,93
Weld,104,116,100,93
Weld,104,117,100,93
Weld,104,118,98,93
Weld,104,119,99,93
Weld,104,120,99,93
Weld,104,121,100,95
Weld,104,122,99,95
Weld,104,123,99,95
Weld,104,124,100,95
Weld,104,125,100,95
Weld,104,126,100,95
Weld,104,127,99,99
Weld,104,128,100,99
Weld,104,129,99,99
Weld,104,130,100,99
Weld,104,131,99,99
Weld,104,132,97,99
Weld,104,133,100,102
Weld,104,134,100,102
Weld,104,135,100,102
Weld,104,136,100,102
Weld,104,137,99,102
Weld,104,138,99,102
Weld,104,139,100,106
Weld,104,140,100,106
Weld,104,141,100,106
Weld,104,142,98,106
Weld,104,143,100,106
Weld,104,144,100,106
Weld,104,145,99,109
Weld,104,146,99,109
Weld,104,147,100,109
Weld,104,148,100,109
Weld,104,149,99,109
Weld,104,150,100,109
Weld,104,151,98,113
Weld,104,152,100,113
Weld,104,153,99,113
Weld,104,154,100,113
Weld,104,155,98,113
Weld,104,156,100,113
Weld,104,157,100,117
Weld,104,158,100,117
Weld,104,159,98,117
Weld,104,160,97,117
Weld,104,161,100,117
Weld,104,162,97,117
Weld,104,163,100,123
Weld,104,164,100,123
Weld,104,165,100,123
Weld,104,166,100,123
Weld,104,167,99,123
Weld,104,168,100,123
Weld,104,169,99,127
Weld,104,170,96,127
Weld,104,171,99,127
Weld,104,172,98,127
Weld,104,173,99,127
Weld,104,174,100,127
Weld,104,175,99,132
Weld,104,176,100,132
Weld,104,177,99,132
Weld,104,178,100,132
Weld,104,179,100,132
Weld,104,180,99,132
Weld,110,1,56,500
Weld,110,2,32,500
Weld,110,3,19,500
Weld,110,4,33,500
Weld,110,5,9,500
Weld,110,6,93,501
Weld,110,7,100,501
Weld,110,8,100,501
Weld,110,9,100,501
Weld,110,10,57,501
Weld,110,11,17,501
Weld,110,12,19,502
Weld,110,13,100,502
Weld,110,14,100,502
Weld,110,15,100,502
Weld,110,16,100,502
Weld,110,17,13,502
