min_margin,contest_name,contest_cvr_ids
568,City of Aurora Mayor - Arapahoe,"[1645090,1512381,1565686,1531934,1592002,1521210,1541643,1601124,1646968,1530752,1610953,1523021,1645421,1539723,1629617,1554057,1565724,1508544,1569719,1519240,1609036,1513869,1580021,1560036,1593200,1559234,1531619,1571879,1503620,1628391,1618520,1519438,1534800,1654431,1641555,1594277,1663640,1513017,1597352,1571591,1565449,1634299,1627392,1645910,1565324,1657563,1530379,1576224,1649058,1634357,1565579,1528326,1621370,1586041,1625305,1653630,1569336,1508990,1504964,1584406,1514924,1523146,1622913,1605448,1588045,1621043,1532944,1664222,1519003,1536082,1615843,1554235,1664362,1610038,1511569,1513971,1523809,1530583,1650332,1543919,1610460,1645449,1593514,1534301,1566671,1565590,1638298,1537883,1633112,1632754,1580010,1600176,1549050,1626856,1600811,1626557,1611245,1653244,1592489,1602429,1627060,1517080,1553200,1638664,1583921,1559267,1598517,1525588,1575252,1598104,1552999,1633142,1509313,1568399,1607991,1596769,1524505,1504156,1616017,1600021,1618124,1656097,1545477,1575830,1562162,1659785,1660491,1641154,1641248,1611810,1590726,1502168,1648006,1530004,1551842,1511774,1525671,1615291,1537027,1586098,1528713,1636049,1504870,1505374,1632188,1663474,1620681,1660435,1624505,1516667,1608491,1595747,1576539,1649021,1513504,1536633,1506933,1551280,1633210,1597510,1551864,1569424,1598814,1601375,1557823,1519373,1628637,1563725,1633750,1621026,1519833,1642048,1543708,1569343,1508056,1549893,1591422,1648853,1560154,1534273,1592436,1549578,1662764,1614870,1501183,1624109,1622153,1661565,1646567,1576609,1651784,1502509,1566652,1593753,1518155,1565768,1634420,1594605,1625317,1614880,1660581,1523754,1608112,1591029,1654955,1564009,1533366,1633282,1564353,1621061,1521660,1575875,1531811,1592266,1602189,1569947,1594982,1649839,1657748,1646013,1572217,1644509,1561255,1535643,1605171,1592267,1502437,1595439,1546270,1598165,1526258,1518896,1544366,1532005,1624566,1636947,1569471,1570024,1596428,1552291,1572347,1641085,1582350,1576163,1545084,1648529,1524657,1577243,1610795,1590180,1503727,1656780,1512162,1562138,1618220,1562731,1569589,1651512,1565458,1546239,1653289,1531195,1616146,1508586,1652614,1575283,1517492,1654410,1557486,1536184,1615072,1612141,1660603,1571649,1651756,1608839,1650948,1559590,1585499,1560058,1612041,1545806,1586254,1586917,1521076,1630966,1537564,1538766,1575728,1564565,1579578,1556968,1510102,1544415,1566290,1503820,1540304,1535095,1542445,1628097,1649637,1518466,1548743,1586052,1557857,1603107,1553503,1520196,1546248,1539416,1647560,1646834,1515042,1504526,1646080,1596351,1563193,1611909,1618820,1524242,1597058,1584881,1544437,1508196,1562335,1549890,1580356,1612098,1540090,1571825,1597038,1588808,1536282,1530484,1663635,1606746,1513424,1654053,1646946,1585437,1655132,1569046,1603664,1612402,1607496,1627000,1511497,1614898,1509949,1621479,1594552,1570390,1560193,1585354,1607310,1565286,1553093,1552103,1600536,1533148,1591258,1600804,1604550,1657831,1526524,1554366,1574475,1636346,1658112,1565903,1645132,1544826,1508331,1652719,1613980,1648313,1583527,1517516,1551567,1652006,1656353,1596026,1659984,1509895,1516221,1558157,1638526,1572353,1525104,1555982,1646278,1634590,1627282,1625132,1538950,1558815,1505082,1540589,1583181,1511260,1602900,1646736,1600154,1661778,1635873,1544005,1609380,1566038,1602406,1596337,1637042,1557910,1546512,1536467,1567017,1587140,1514918,1649450,1607446,1570110,1589502,1587791,1545364,1625402,1504059,1521743,1618159,1561983,1586662,1659068,1622247,1597130,1611361,1587021,1617156,1636157,1639742,1615779,1573114,1531400,1598553,1577782,1634439,1651666,1582510,1577932,1617939,1590951,1611784,1509171,1516063,1632933,1556679,1564968,1605345,1626708,1629315,1640323,1534960,1649854,1503634,1635310,1544680,1589590,1551718,1607617,1663529,1547721,1625101,1640709,1660353,1579045,1587313,1561468,1529144,1543497,1575163,1605354,1588244,1580754,1634018,1638903,1545231,1606292,1594376,1508849,1627959,1653002,1595557,1661517,1600958,1573738,1522116,1560684,1517731,1621682,1646505,1574301,1545213,1567390,1608476,1593707,1584447,1627199,1661178,1513751,1559029,1514627,1562024,1609422,1646672,1607057,1662919,1566683,1525898,1653631,1541300,1605739,1532008,1653964,1554087,1634250,1533356,1651199,1659967,1660764,1559105,1630956,1654730,1578700,1649690,1655437,1615293,1612886,1641203,1641880,1548126,1522894,1639568,1559870,1627571,1553442,1644707,1658939,1533072,1555666,1658074,1573335,1505816,1521449,1655337,1506514,1644047,1605571,1568714,1622781,1586385,1587254,1657714,1663501,1573466,1577106,1662941,1530230,1644382,1507987,1555025,1583335,1630824,1529443,1657540,1555636,1549530,1562759,1655620,1656733,1564853,1635960,1539564,1576819,1633135,1630877,1584623,1631084,1622333,1630871,1507292,1531570,1604882,1617428,1522185,1572306,1634383,1572081,1659630,1622937,1605844,1620477,1536000,1504954,1560747,1588707,1641876,1643516,1587809,1660647,1582927,1595316,1617077,1635159,1641676,1603548,1554112,1614189,1549548,1522593,1579947,1638538,1641241,1547140,1629236,1501358,1517395,1583301,1600285,1510484,1592604,1583740,1563099,1571555,1597293,1652190,1608349,1609989,1550214,1531912,1649953,1656323,1641689,1543077,1651483,1572248,1623062,1527462,1638202,1552402,1653254,1646714,1535898,1542646,1520798,1615967,1537614,1621513,1627061,1567630,1620072,1594131,1632747,1541849,1606763,1664912,1591398,1582689,1557088,1630946,1660326,1548324,1508848,1656929,1523152,1516405,1595276,1508040,1582783,1607429,1638847,1659299,1513752,1590805,1516239,1656282,1546707,1571571,1543244,1610031,1629684,1567601,1614922,1628585,1564906,1531484,1568859,1632477,1618342,1504439,1655702,1656859,1661563,1540377,1602292,1578643,1659247,1591190,1520789,1637180,1530546,1650234,1633135,1515536,1580903,1568701,1596021,1591551,1565638,1634132,1547280,1542878,1535407,1571924,1596187,1621949,1553535,1651002,1633931,1570692,1553846,1524691,1653997,1620828,1633755,1569226,1663598,1587267,1637731,1647011,1642933,1585196,1631046,1623609,1588839,1523436,1554901,1531474,1607114,1632672,1660445,1626560,1511132,1645836,1511119,1587977,1609503,1617859,1545073,1560549,1562271,1511790,1529515,1509732,1649996,1605794,1504176,1502141,1643274,1631213,1520942,1645039,1601374,1520675,1531814,1607286,1508444,1609082,1584835,1556702,1562302,1550883,1518927,1622619,1629235,1649529,1525592,1604188,1565576,1617548,1579673,1644069,1519325,1554945,1552705,1578629,1611579,1543767,1577900,1508029,1521747,1613638,1521209,1508284,1572312,1632737,1536455,1624333,1578283,1531792,1614765,1510135,1567257,1507908,1564007,1563024,1551178,1536382,1658201,1530002,1662191,1560276,1512611,1528335,1647310,1619920,1513755,1547406,1539929,1662812,1559894,1639618,1635656,1635618,1650496,1646618,1620458,1504839,1575784,1578973,1646590,1608271,1565666,1506969,1530944,1610794,1582088,1626101,1550661,1546236,1616089,1656425,1594456,1536157,1535581,1582399,1649034,1570531,1599484,1612674,1557352,1639688,1561326,1543420,1624578,1626129,1515264,1516395,1601414,1590773,1582492,1506062,1505384,1519923,1647135,1545668,1542815,1556738,1512575,1652732,1622145,1586137,1538370,1663584,1658419,1631970,1537072,1517740,1606646,1604744,1592119,1515065,1535729,1555228,1507780,1651750,1660928,1606289,1586803,1578532,1621702,1513487,1503667,1520560,1581778,1641344,1583256,1563921,1660600,1547838,1506491,1601723,1543915,1620786,1554129,1650541,1604214,1519628,1565670,1547909,1568416,1512895,1550329,1632564,1658627,1641338,1644493,1576651,1652096,1586451,1640470,1590576,1588861,1580807,1564088,1605899,1516958,1571073,1544858,1576461,1663715,1543578,1634467,1569706,1548960,1616295,1502158,1618046,1580598,1590683,1662550,1561296,1615577,1575230,1525276,1601047,1612255,1632487,1648576,1504330,1524476,1659462,1554403,1526073,1658280,1664230,1502339,1503260,1581780,1652348,1653372,1545065,1504587,1650943,1524268,1560274,1582824,1634376,1531432,1529464,1646920,1572419,1558539,1514079,1577292,1541400,1567956,1579985,1503182,1571783,1616312,1506091,1577445,1608318,1603854,1519109,1560569,1654551,1531531,1601964,1624377,1530628,1661745,1604366,1664326,1503518,1569627,1567695,1530247,1538602,1566976,1631128,1526460,1565113,1515187,1509855,1608357,1592204,1622061,1523595,1657299,1502262,1532606,1566851,1510202,1621793,1648788,1565951,1508191,1664554,1598830,1535070,1532395,1618263,1540878,1638098,1634866,1624533,1650491,1540647,1548500,1655762,1588339,1552284,1664353,1607895,1604284,1560740,1578766,1512549,1520987,1527693,1516182,1616934,1513373,1608670,1620933,1605612,1574928,1646995,1548816,1574510,1520587,1533481,1529379,1516689,1583272,1521516,1554455,1512054,1520860,1571940,1542860,1531131,1581488,1578062,1607568,1600406,1594558,1540325,1521255,1566898,1647727,1648046,1624764,1571565,1605085,1563739,1544959,1530570,1616069,1521520,1627965,1612542,1530274,1581348,1594442,1603286,1556072,1559240,1538625,1531510,1577920,1605525,1567524,1658155,1558654,1503632,1511627,1664744,1586288,1662992,1605830,1612664,1660310,1551503,1625762,1600498,1617642,1649065,1603343,1535425,1584550,1642126,1544232,1578984,1537062,1517600,1560993,1629108,1650255,1633861,1571151,1622941,1534615,1640499,1651014,1607017,1622582,1652054,1548118,1629441,1529975,1614662,1546673,1503227,1653855,1661370,1608321,1515597,1642508,1607750,1533059,1604039,1608275,1517691,1651872,1525218,1542714,1543379,1634294,1589537,1562158,1528392,1519098,1529465,1536954,1569775,1642322,1575930,1585960,1537602,1608952,1510356,1597338,1628476,1503266,1509875,1577083,1598508,1601839,1557867,1656489,1586481,1556394,1518210,1634171,1530720,1658098,1650293,1583159,1519313,1548243,1594506,1542729,1615771,1578871,1530618,1604858,1641836,1572196,1624787,1507075,1640851,1534599,1511475,1530807,1644812,1599923,1596816,1601086,1615312,1633721,1557324,1555121,1604771,1663378,1591550,1645683,1557809,1562225,1604467,1605279,1615471,1622068,1662737,1628103,1629736,1537625,1627134,1533981,1551528,1638741,1613796,1632868,1518374,1503929,1559175,1595056,1586637,1512110,1590160,1600643,1530449,1635912,1621145,1611157,1508658,1544438,1506536,1515560,1628163,1641802,1553458,1574596,1544009,1595270,1511357,1647146,1508724,1523817,1600013,1574502,1547528,1573350,1518341,1535898,1626060,1646933,1580129,1659605,1604544,1589719,1589173,1503123,1571319,1590154,1656607,1638161,1637354,1630060,1662817,1599879,1657212,1541911,1594803,1543339,1529535,1519642,1630269,1633202,1640287,1599828,1645955,1572224,1646556,1522875,1581723,1598381,1505508,1629735,1646865,1643831,1588242,1661136,1588728,1608920,1561042,1527294,1593768,1653242,1649326,1663717,1555292,1560051,1528273,1641874,1518924,1503296,1559808,1611613,1622462,1561002,1605501,1570442,1613328,1530097,1615848,1593024,1506325,1620647,1620116,1648954,1578843,1604725,1624277,1503092,1654394,1554988,1511906,1609756,1543868,1655782,1571674,1607330,1567678,1556867,1612825,1594694,1501793,1540888,1501816,1518638,1587812,1659163,1622192,1564067,1630536,1573013,1506453,1533637,1650662,1558048,1640032,1537863,1540383,1578009,1539049,1632103,1654920,1579245,1555126,1612961,1622134,1577512,1574414,1623887,1550632,1658926,1638588,1541670,1530466,1589295,1650784,1506812,1600251,1656527,1646882,1617123,1623475,1564475,1528764,1602983,1592740,1572748,1536357,1564581,1599220,1641430,1532725,1649507,1638208,1632159,1601960,1624749,1578653,1598935,1609812,1507147,1655904,1631957,1595279,1508071,1582334,1579444,1520594,1537116,1556423,1627007,1528284,1512697,1511089,1662320,1646647,1664261,1640839,1568193,1659828,1643580,1553175,1591559,1654103,1663127,1658678,1544838,1576363,1509485,1567220,1623301,1582714,1595817,1595243,1628038,1656560,1533738,1619429,1622311,1525758,1582336,1535816,1562444,1642351,1664029,1652388,1587447,1619896,1555489,1535210,1618594,1594532,1630440,1570627,1658652,1653147,1570136,1638268,1512962,1516029,1574934,1526638,1646843,1526668,1657666,1570492,1590056,1649990,1561394,1636070,1653382,1554553,1612242,1645991,1576351,1574545,1600070,1564083,1503182,1513617,1553680,1509127,1631116,1591922,1590420,1623597,1585143,1562203,1597054,1559545,1596657,1590814,1562661,1651259,1653490,1551928,1629315,1555462,1538113,1571680,1509680,1639341,1582802,1550721,1616145,1587148,1627054,1520132,1592173,1583498,1503920,1559712,1571649,1663732,1549435,1544580,1620154,1580070,1528286,1518534,1508679,1573625,1637990,1577906,1662216,1549539,1644650,1517051,1519829,1631936,1606864,1556068,1542908,1567695,1587807,1597875,1559583,1536622,1543624,1543430,1516990,1580241,1574499,1556086,1576873,1506276,1573253,1560960,1509720,1535247,1575137,1563324,1558154,1616864,1617352,1594463,1620206,1542669,1561533,1522051,1550337,1586793,1551960,1620186,1586326,1614543,1577274,1590075,1570426,1528144,1528143,1556807,1583794,1625074,1609796,1541483,1619138,1539779,1509662,1601973,1591104,1502351,1586010,1605033,1540367,1592550,1601154,1633961,1520520,1593276,1602986,1661287,1640044,1532965,1555172,1654199,1546640,1596453,1540319,1577380,1519179,1662944,1634550,1634766,1550336,1638417,1572633,1517061,1561139,1585208,1525457,1547014,1501580,1624260,1502471,1519911,1653364,1646142,1525489,1586134,1662663,1663803,1568330,1610509,1591887,1661486,1618037,1663234,1633974,1521026,1610850,1642090,1572979,1562724,1587985,1613831,1591580,1616896,1642559,1652862,1638297,1618153,1519508,1550477,1620010,1592547,1574235,1522210,1518942,1625741,1561497,1555176,1620185,1642030,1631041,1556754,1537139,1557521,1561753,1511657,1544337,1636573,1637693,1607961,1577316,1589429,1652244,1612620,1561733,1577451,1656145,1536829,1562424,1517599,1562119,1596242,1642517,1622391,1632802,1518527,1599856,1588575,1567568,1526128,1576984,1624257,1651885,1585707,1544761,1612565,1574440,1509189,1541510,1575194,1573055,1626679,1573555,1594794,1550898,1635912,1596463,1638630,1502017,1614517,1637672,1609776,1630086,1657961,1587088,1649486,1577580,1655952,1614538,1583708,1582483,1585065,1657042,1539634,1582520,1600904,1612381,1590388,1609662,1648169,1552494,1526604,1579824,1582689,1598749,1654717,1562674,1581094,1561235,1538326,1597872,1526575,1595930,1657067,1601059,1599016,1588482,1662144,1539669,1653617,1559011,1562126,1650066,1623525,1555205,1580209,1572899,1552992,1607174,1636843,1617999,1617066,1599262,1655223,1604373,1545482,1652251,1649221,1647378,1660097,1616178,1543911,1625533,1586550,1532081,1627426,1601169,1599661,1595565,1656602,1584821,1647064,1624783,1585080,1618012,1593460,1594151,1619936,1598961,1590345,1598693,1593201,1581019,1578546,1596204,1578041,1590274]"
0,Montezuma Cortez School District RE-1 Director - District C,[]
0,Montezuma Cortez School District RE-1 Director - District D,[]
1637,City of Sterling Referred Ballot Question 2F,"[450257,449847,452760,453537,450030,451876,449761,451100,448705,448897,451579,450461,448549,453210,451380,449337,448556,449893,452837,454463,453654,451385,453162,451035,451864,451273]"
0,City of Monte Vista Councilor,[]
0,City of Alamosa Councilor - Ward 3,[]
0,City of Alamosa Councilor - Ward 1,[]
0,Weld County School District RE-7 Director - District B,[]
0,City of Wheat Ridge Treasurer,[]
0,Weld County School District RE-7 Director - District C,[]
0,Buena Vista School District R-31 Director - District C,[]
0,City of Canon City Council Member - District No. 2,[]
0,Weld County School District RE-7 Director - At Large - 4 Year Term,[]
0,City of Lamar Councilman - Ward 1,[]
0,City of Lamar Councilman - Ward 2,[]
0,City of Lamar Councilman - Ward 3,[]
0,City of Sterling Councilmember Ward 1,[]
100,Rangely School District RE-4 Director - At Large,"[429995,430595,429108,430274,430333,430852,430497,429161,428929,429759,429950,430460,430212,430758,430849,430361,431102,430087,430312,431089,429096,431018,430593,429911,430618,430646,429027,429568,430898,430976,430232,429244,429422,429089,430866,429169,431085,429923,428911,429741,429582,429460,431103,429637,430072,430426,430871,430625,431143,429791,430963,429281,430162,429906,430913,429771,429866,428831,430393,430893,430344,429568,430903,429009,429123,429851,430942,430350,429459,430948,431167,429781,430875,430901,429564,430923,429571,430046,429782,430676,429555,429807,430071,431106,430062,430911,429906,430566,430480,429775,430827,429117,430970,429506,430191,428772,429326,431093,430052,430564,431010,428860,431060,429831,429792,430330,429082,430688,430531,428925,428943,429931,430267,429755,429554,430053,430170,430114,428996,428809,429755,429147,429895,428832,430172,430056,429916,429148,429528,430091,429114,428867,429133,430030,429879,429499,428812,429470,429398,429609,429142,429553,429405,429264,429065,429212,429082,429011,429070,428770,429013]"
0,City of Louisville City Council Person - Ward III,[]
1190,School District Fremont RE-1 Directors - At Large,"[34653,24417,27991,36627,29323,33362,24455,37682,31914,31879,25774,35605,36804,35967,32034,27456,25474,27465,37551,28398,32838,33497,33471,29250,34551,26012,36126,37806,26156,36101,29593,28063,32807,35247,30131,34719,36038,27359,35655,30279,25708,36952,32620,36126,36504,35261,36419,29918,33049,36401,33085,27781,37444,25441,33028,28877,35811,34228,35709,34510,32153,29189,29093,28804,32759,32305,29418,31314,29299,27943,28965,27155,27479]"
0,Calhan School District RJ1 Board of Education Director - Four Year Term,[]
0,Pueblo County School District 70 Board Member - District III,[]
0,Montezuma Cortez School District RE-1 Director - District E,[]
0,City of Brush Councilor - Ward 3,[]
0,Hoehne School District Director-District 1,[]
0,City of Manitou Springs City Council - At Large,[]
0,Genoa-Hugo School District C-113 Director - District D,[]
841,Garfield County Public Library District Issue 6A,"[424410,425946,425644,417047,421866,425731,419648,422442,424783,423059,415571,428650,424128,420987,428497,419540,424648,428424,414900,421796,424643,416295,415482,427179,421250,427781,415395,418305,415162,416825,426458,421357,427081,427649,425386,427897,420136,425561,418744,422497,419226,416355,420985,420253,418651,423876,424753,422212,421608,427859,420824,421407,427672,425402,414473,427329,424206,414872,420635,416119,421087,424690,422990,427732,427836,426269,421988,425974,414841,427960,418751,425431,426999,423942,416195,419127,416085,418289,416353,424621,415635,419886,416515,419982,417299,423256,415905,419468,422052,420573,416715,419679,418799,415077,420165,416746,417304,418770,415160,416598,415829,418844,417933,415264,417503,416336,414976]"
0,City of Lakewood Council - Ward 2,[]
0,Weld County School District RE-5J Director - District A,[]
0,Weld County School District RE-5J Director - District B,[]
0,Weld County School District RE-5J Director - District D,[]
0,City of Florence Council Member - Ward Three,[]
0,City of Brighton Councilmember - Ward 1,[]
0,City of Brighton Councilmember - Ward 2,[]
0,City of Steamboat Springs City Council - District III,[]
0,City of Pueblo Civil Service Commissioner,[]
801,Park County Ballot Issue 1A,"[1792179,1792320,1792256,1788966,1791178,1787880,1787602,1788112,1790010,1788231,1788537,1790589,1788803,1788142,1790086,1791841,1792001,1789202,1788335,1787759,1787027,1788400,1787288,1793009,1788393,1787855,1791850,1791946,1787076,1786489,1790983,1792485,1792262,1788061,1786585,1789047,1791625,1790557,1787524,1792301,1789894,1792958,1789315,1790413,1789416,1791945,1790169,1790553,1790033,1789196,1790393,1791341,1789073,1790400]"
0,City of Longmont Council Member - Ward 1,[]
0,Buena Vista School District R-31 Director - At Large - Four Year Term,[]
0,West End School District RE-2 Board of Education Director - Two Year Term,[]
0,Town of Crested Butte Mayor,[]
0,City of Castle Pines City Council - District 2,[]
0,City of Castle Pines City Council - District 3,[]
0,City of Fort Morgan Mayor,[]
3655,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,"[1645090,1512381,1565686,1531934,1592002,1521210,1541643,1601124,1646968,1530752,1610953,1523021,1645421,1539723,1629617,1554057,1565724,1508544,1569719,1519240,1609036,1513869,1580021,1560036,1593200,1559234,1531619,1571879,1503620,1628391,1618520,1519438,1534800,1654431,1641555,1594277,1663640,1513017,1597352,1571591,1565449,1634299,1627392,1645910,1565324,1657563,1530379,1576224,1649058,1634357,1565579,1528326,1621370,1586041,1625305,1653630,1569336,1508990,1504964,1584406,1514924,1523146,1622913,1605448,1588045,1621043,1532944,1664222,1519003,1536082,1615843,1554235,1664362,1610038,1511569,1513971,1523809,1530583,1650332,1543919,1610460,1645449,1593514,1534301,1566671,1565590,1638298,1537883,1633112,1632754,1580010,1600176,1549050,1626856,1600811,1626557,1611245,1653244,1592489,1602429,1627060,1517080,1553200,1638664,1583921,1559267,1598517,1525588,1575252,1598104,1552999,1633142,1509313,1568399,1607991,1596769,1524505,1504156,1616017,1600021,1618124,1656097,1545477,1575830,1562162,1659785,1660491,1641154,1641248,1611810,1590726,1502168,1648006,1530004,1551842,1511774,1525671,1615291,1537027,1586098,1528713,1636049,1504870,1505374,1632188,1663474,1620681,1660435,1624505,1516667,1608491,1595747,1576539,1649021,1513504,1536633,1506933,1551280,1633210,1597510,1551864,1569424,1598814,1601375,1557823,1519373,1628637,1563725,1633750,1621026,1519833,1642048,1543708,1569343,1508056,1549893,1591422,1648853,1560154,1534273,1592436,1549578,1662764,1614870,1501183,1624109,1622153,1661565,1646567,1576609,1651784,1502509,1566652,1593753,1594605,1625317,1523754,1608112,1591029,1654955,1564009,1633282,1564353,1621061,1521660,1575875,1602189,1569947,1594982,1649839,1657748,1572217,1644509,1561255,1535643,1502437,1595439,1546270,1526258,1544366,1624566,1636947,1596428,1552291,1572347,1524657,1577243,1610795,1590180,1512162,1562138,1618220,1562731,1569589,1546239,1616146,1508586,1652614,1575283,1654410,1557486,1612141,1571649,1608839,1650948,1559590,1585499,1560058,1586254,1521076,1630966,1537564,1575728,1556968,1510102,1540304,1586052,1553503,1520196,1611909,1584881,1562335,1549890,1580356,1612098,1612402,1594552,1570390,1526524,1574475,1544826,1659984,1558157,1635873,1609380,1587021,1636157,1598553,1582510,1590951]"
270,Prowers County Ballot Question 1A,"[457590,456116,455514,455530,455727,457433,456262,455212,457089,455041,455136,457340,455511,457628,455893,455653,456574,457544,455988,456155,456492,457107,456964,457218,455973,457007,456361,457005,455234,457327,457520,457007,457693,457300,455605,456216,456980,456220,454926,457188,456645,455840,457507,457833,457168,457348,455083,456448,456017,457832,457798,458151,456134,456330,455978,456670,457795,456511,456957,457854,455902,457918,455640,455597,456218,455800,454975,455495,457702,457501,455494,455450,457546,457909,457582,454932,457436]"
0,Ouray School District R-1 School Board Director - Two Year Term,[]
0,Salida School District R-32-J Director - At Large,[]
0,City of Florence Council Member - Ward Two,[]
0,Clear Creek School District RE-1 Director - District D,[]
0,Clear Creek School District RE-1 Director - District A,[]
0,City of Federal Heights Council Member - Ward Three,[]
0,North Conejos School District RE-1J Director - District B,[]
0,Cherry Creek School District No. 5 Director - District A,[]
0,North Conejos School District RE-1J Director - District D,[]
0,Cherry Creek School District No. 5 Director - District B,[]
0,Weld County School District RE-10J Director - District A,[]
0,Bethune School District R-5 Directors - 4 Year Term,[]
81,Gilpin County School District RE-1 Board Member,"[692080,690362,691455,691945,690278,690651,690291,690149,690431,691997,691011,691845,690963,691151,691453,691848,690306,690172,692083,691617,691078,690287,691930,691153,691344,690068,690232,691557,690370,690224,691078,691279,691874,691394,691772,691926,692087,690889,691481,691270,691991,691484,691935,690140,690290,692104,691834,691871,692130,691829,691147,691633,691732,692047,691632,690271,691672,691176,691222,691100,690289,690378,690870,691897,691875,690546,690991,690787,691593,692063,691962,690156,691910,691980,692109,691801,691284,691435,691571,690896,690596,690436,691599,690723,690951,691811,691734,691178,690804,690708,690155,691969,690198,691436,691721,690935,691910,690741,691510,691419,690803,691520,690144,691916,690894,690392,691338,691908,690630,690498,691428,691335,691635,691729,691866,690571,690872,691638,690660,691549,691282,691348,691517,691175,691037,691068,690706,691217,691048,690374,690649,691340,691367,690751,691398,691133,690449,690508,690866,690439,690760,691163,690735,690616,690501,690826,690592,690942,690860,690653,690869,690809,690751,690440,690730,690347,690085,690416,690504,690341]"
215,Springfield Cemetery District Ballot Issue 6A,"[481795,481926,481389,480720,481827,481824,481958,481338,481334,480874,481141,480824,481266,481692,481316,481879,481723,481326,481630,481203,481830,481686,481917,481642,480953,481608,481709,481839,481703,481807,481515,481052,480999,481677,481415,481204,480991,481057,481157,480985]"
484,Burlington School District Re-6J Ballot Issue 5B,"[318981,317951,320716,318184,319445,321341,319928,321373,318848,319385,320710,318579,321251,319421,320518,317539,317236,318640,318538,318061,317564,320033,319442,318919,319405,318934,318411,317758,318184,318077,321581,318840,318361,318035]"
0,Delta County School District 50J Board of Education Director - District 2,[]
