min_margin,contest_name,contest_cvr_ids
283,City of Yuma Ballot Question 2B,"[113700,114061,112814,113627,113845,112414,112796,113279,112500,113635,113819,114375,113247,113433,112809,113448,112263,114471,113566,111847,112789,114373,113281,113236,112576,113418,113688,113293,111940,113316,114418,114451,113056,112587,112388,113625,113612,114060,112047,112929,114204,112715,113150,111888,113470,112773,113327,113595,111841,113225,111943,111820,112383,112534,114348,111896,111904,114104,112525,113019,112878,114258,112162,114360,114349,114545,114344,114303,114324,113822,113697,113774]"
141,City of Yuma Ballot Issue 2A,[]
67,Wray School District RD-2 Board of Education Directors,[]
187,City of Yuma Mayor,[]
20,City of Yuma City Council,[]
26,Walsh School District RE-1 Board of Directors - Four Year Term,[]
244,Wiggins School District RE-50J Board Of Education,[]
517,City of Trinidad Mayor - At Large,"[2319187,2319486,2320362,2316279,2319988,2320490,2320200,2317791,2318825,2319749,2319581,2318972,2318402,2319196,2320474,2319170,2317892,2318295,2316400,2318294,2319936,2318707,2319863,2319377,2320639,2319125,2317161,2317675,2320092,2316535,2318752,2319376,2319466,2317623,2318547,2320014,2316661,2316829,2320313,2320607,2318707,2318622,2316202,2318260,2318864,2319448,2316543,2316436,2317723,2317336,2318796,2318718,2318061,2316416,2317548,2318822,2318226,2318303,2317451,2317200,2317524,2317979,2317293,2316809,2316211,2316219]"
105,Weldon Valley School District RE-20J Board of Education (4 year term),[]
17732,Colorado Mountain College Ballot Issue 7C,[]
74,Aguilar School District RE-6 Ballot Issue 4A,[]
408,Moffat County Local Marketing District Ballot Issue 6A,"[1759106,1757375,1757298,1757335,1759428,1758866,1759611,1757513,1757744,1758137,1759304,1758748,1757695,1757962,1758510,1757250,1760378,1757405,1758498,1757632,1757894,1758817,1760109,1759615,1759236,1758017,1757698,1758030,1758136,1758594,1759311,1757804,1759443,1758188,1759965,1758269,1759369,1759117,1757235,1757948,1758589,1759730,1758809,1759831,1758218,1759076,1758011,1757907,1760322,1760326,1758572,1758204,1757721,1760412,1757630,1757326,1757547,1759784,1760254,1759418,1759802]"
42,Springfield School District RE-4 Board of Directors - Four Year Term,[]
157,Council Member - At Large,[]
1239,City of Trinidad Ballot Issue 2A,[]
733,City of Craig Ballot Question 2B,[]
404,City of Craig City Council,[]
9,City of Craig Ballot Issue 2A,[]
134,Walsh School District RE-1 Board of Directors - Two Year Term,[]
50,Springfield School District RE-4 Board of Directors - Two Year Term,[]
94,Cedar Hill Cemetery District Ballot Issue 6A,[]
26,City of Ouray Mayor,[]
77,City of Fort Morgan Councilmember Ward 1,[]
179,CITY OF FORT MORGAN BALLOT ISSUE  2A,[]
229,City of Brush Mayor,[]
1,Julesburg RE-1 School District Director - 4 Year Term,[]
249,Phillips - Proposition LL (Statutory),"[643192,644129,643009,643588,643489,644098,644024,644060,642841,643716,644027,643869,642977,643779,643616,643538,643779,643953,643515,643668,643892,642945,644090,643722,644030,643549,644024,644053,643385,643411,643698,643828,643398,643363,643121,643610,643456,642799,643452,643335,643143]"
73,Manzanola School District 3J Board of Directors,[]
22,Hinsdale County Advisory Ballot Question 1B,[]
190,Lake City Area Fire Protection District Ballot Issue 6A,[]
201,Montezuma-Cortez School District RE-1 Director - District E,[]
123, Dolores - Dolores County School District RE-2J Board of Directors - District B,"[2292505,2292633,2292591,2292789,2292407,2292605,2292900,2292629,2292439,2292697,2292697,2292408,2292713,2292395,2292237,2292821,2292894,2292329,2292297,2292218,2292325,2292245,2292524,2292487,2292892,2292894,2292741,2292446,2292899,2292753,2292663,2292756,2292517,2292469,2292305,2292370,2292399,2292816,2292727,2292279,2292498,2292462,2292498,2292623,2292222,2292225,2292472]"
565,Conejos - Proposition LL (Statutory),"[728345,727906,729723,729810,729579,729372,729261,729588,729193,729280,729707,728647,729429,728675,729604,729463,729169,729584,728391,729401,728561,728847,729311,729309,728804,728323,728793,728517]"
753,Custer County Ballot Issue 1A,"[731362,733015,732043,732727,732465,732727,732994,733005,731431,732571,732836,731046,732759,731038,731080,732925,731511,731267,731708,732733,732161,731997,732018,731260]"
734,Cortez Cemetery District Ballot Issue 6A,"[2525440,2525046,2519731,2523509,2521995,2523618,2518425,2524873,2520156,2521569,2522342,2526020,2524599,2519305,2521643,2519799,2522920,2526100,2519668,2519138,2524834,2518278,2526206,2522036,2520430,2520210,2524855,2520239,2519986,2525653,2519477,2525906,2523536,2520083,2520046,2520546,2526149,2525189,2519806,2519376,2520143,2518633,2522614,2526132,2519805,2522691,2521355,2520354,2520455,2521322,2522991,2519660,2518501,2519125,2523891,2524838,2522106,2525569,2523325,2524668,2523181,2525811,2525988,2518805,2524056,2518910,2524246,2523336,2520669,2524251,2521519,2523502,2522865,2521472,2523649,2523559,2523705,2522750,2522996,2523327,2521427,2518256,2518351,2520597,2520678]"
250,HINSDALE COUNTY BALLOT ISSUE 1A,"[158636,158842,159018,158879,158765,158983,158714,158883,159040,159049,158712,158930,158805,158889,158552,158773]"
41,Montezuma-Cortez School District RE-1 Director - District D,[]
291,Montezuma-Cortez School District RE-1 Director - District F,[]
403,Montezuma-Cortez School District RE-1 Director - District A,[]
62,Montezuma County Water District No.1 Ballot Issue 6B,[]
114,Mancos School District RE-6 Board of Directors  ,[]
332,Mancos School District RE-6 Ballot Issue 4A,[]
29,Julesburg RE-1 School District Director - 2 Year Term,[]
422,Jefferson-Como Fire Protection District Ballot Issue 6B - Property Tax Limit Waiver,[]
709,Costilla County Referred Measure 1A,"[2516549,2517293,2516427,2516862,2516374,2517100,2516496,2516427,2517265,2516784,2516941,2516258,2516779,2516674]"
341,Gunnison County Fire Protection District Ballot Issue 7A,[]
189,Ouray School Board Director - At Large,[]
1168,Director for Montrose County Board of Education - District C,[]
2061,Director for Montrose County Board of Education - District A,[]
1701,Director for Montrose County Board of Education - District G,[]
2803,Director for Montrose County Board of Education - District E,[]
48,Costilla County Ambulance District Ballot Issue 5A,[]
165,Kiowa - Proposition LL (Statutory),"[3920,4102,3768,3692,3717,3692,3666,3680,3809,3792,3820,4099,3818,3803,3688,3934,3865,4102,3765,3634,3602,3998,3844,3904]"
76, Sedgwick - Proposition LL (Statutory),"[2003,1649,1559,1525,1527,1893,1672,1640,1467,1505,1948,1897,1414,1657,2009,1514,1529,1665,1626,1835,1683,1924,1484,1460,1852,1621,1332,1344,1601,1492,1753,1779,1607,1656,1693,1614,1322,1666,1810,1900,1604,1394,1992,1695,1924,1604,1798,1267,1756,1812,1613,1455,1787,1949,1557,1459,1913,1984,1500,1886,1779,1900,1961,1885,1923,1441,1993,1714,1783,1889,1974,1990,1794,1282,1846,1795,1737,1308]"
198,Saguache - Center Consolidated School District 26 JT Ballot Question 5B,"[8556,8655,8853,9148,9273,8154,9208,9225,7999,9250,7946,8141,8987,9609,9147,9624,8819,8036,9532,9298,8324,8107,8050,9342,9365,9502,9641,8675,8106,8041,9099,9180,8736,9621,9438,8913,9293,9431,9172,9107,9413,9433,9609,8495,9212,8391,9316,9035,8685,8179,8941,8689,8786,8333,8436,8912,9057,8863,8807,8531,8488,8315,8159,8174,8273]"
16,Ouray Fire Protection Distict Ballot Issue 6B,[]
120,Costilla County Ambulance District Ballot Issue 5B,[]
314,Cheyenne - Proposition LL (Statutory),"[13669,13306,13278,13579,13641,13204,13378,13687,13618,13173,13510,13662,13725,13634,13588,13419]"
6,City of Idaho Springs Ballot Question 2B,[]
7,City of Idaho Springs Ballot Question 2A,[]
209,City of Idaho Springs Ballot Question 2C,[]
26,Rangely School District RE-4 - Director District At Large (4 Year Term),[]
1,Kiowa County Ballot Issue 1A,[]
262,North Park School District R-1 Director District 2,[]
1810,Boulder Valley School District RE-2 Director District E (4 Years),[]
763,Coal Creek Canyon Fire Protection District Ballot Issue 7B,[]
150,Gilpin County RE-1 School District Director At Large (4 years),[]
19,City of Gunnison Ballot Issue 2B,[]
761,South Routt School District No. RE-3 Ballot Issue 5A,[]
56,Miami-Yoder Joint School District No. 60 Ballot Issue 5B,[]
57,City of Lamar Council Member - Ward 2 - Four Year Term,[]
50,Granada School District RE-1 Director - District C - Four Year Term,[]
287,LINCOLN COUNTY BALLOT ISSUE 1A: LODGING TAX,"[2143847,2143998,2145078,2144191,2144790,2144375,2143823,2144811,2144553,2143911,2144870,2144697,2144429,2144129,2144468,2144953,2143842,2144415,2144805,2143758,2144797,2143852,2144974,2145093,2144805,2144272,2145071,2144567,2145066,2144350,2143758,2144045,2144292,2144037,2144003,2144019,2143977]"
427,Rio Grande County Expansion of Use of County Lodging Tax Ballot Issue 1A,"[4761,5567,4919,6374,6910,5884,5799,7313,5856,6940,4843,6217,6751,5241,6360,5370,6502,7133,4454,4690,4763,6559,5412,5830,5286,6899,6175,6454,5555,6303,6451,4507,5506,6738,5424,5472,6247,7338,6593,6560,6225,6279,4506,4668,4808,5420,5767,5332,7610,5614,5213,7038,4796,5289,4619,7123,7608,7315]"
110,City of Lamar Council Member - Ward 3 - Four Year Term,[]
16,CROWLEY COUNTY SCHOOL DISTRICT RE 1-J BALLOT ISSUE 5A :  BONDS,[]
10,Miami Yoder School District JT60 Board of Directors - 4 Year Term,[]
46,Swink School Board Member At Large - Swink 33 School District 4 year term,[]
96,La Junta Council Member Ward 3,[]
7,East Otero School District R-1 School Board Member At Large,[]
160,City of Sterling Mayor,[]
219,Gilpin County RE-1 School District Director At Large (2 years),[]
41,Amendments to Section 16-3-303 of the City of Central Land Development Code Ballot Question 2A,[]
152,Grand Lake Fire Protection District Ballot Issue 6A,[]
874,East Grand School District No. 2 Director - District 3,"[2311391,2311705,2311961,2313246,2314676,2312802,2311515,2310068,2312000,2308667,2313930,2309343,2311808,2311434,2308796,2312457,2309547,2312367,2310944,2313285,2311448,2308845,2309016,2314168,2308482,2312928,2311078,2310354,2310463,2314240,2311847,2314510,2310586,2312817,2314719,2310724,2313180,2312567,2311824,2311691,2309083,2313920,2311890,2312154,2312734,2309740,2310449,2311136,2308960,2310273,2310548,2311449,2308836,2310434,2310168,2309931,2308829]"
47,West Grand School District 1-Jt Board of Directors - 4 year term,[]
115,West Grand School District 1-Jt Board of Directors - 2 year term,[]
908,Director for the Delta County Board of Education - District 1,[]
987,Director for the Delta County Board of Education - District 5,[]
1077,Carbondale and Rural Fire Protection District Ballot Issue 7E,[]
838,Carbondale and Rural Fire Protection District Ballot Issue 7D,[]
9,Town of Mount Crested Butte Ballot Question 2A,[]
1592,Park County Ballot Issue 1A,"[2306078,2302321,2302865,2302145,2304762,2306754,2307592,2304490,2304979,2300277,2301209,2302345,2306463,2301801,2304040,2304433,2305473,2302128,2307422,2302400,2301746,2307540,2305238,2303250,2301680,2307561,2306160,2303967,2300574,2307323,2300736,2303363,2300690,2303996,2304705]"
132,Town of Hot Sulphur Springs Ballot Issue 2A - Use Tax,[]
55,City of Gunnison City Council,[]
249,Town of Winter Park Ballot Question 2D,[]
74,Town of Hot Sulphur Springs Ballot Question 2B - Publication of Ordinances by Title Only,[]
15,Town of Winter Park Ballot Issue 2C,[]
903,City of Sterling Referred Ballot Question 2Z,[]
169,City of Sterling Councilmember Ward 1,[]
38,City of Sterling Councilmember Ward 3,[]
175,City of Sterling Referred Ballot Issue 2Y,[]
325,RE-1 Valley School District Board of Directors District 7,[]
2148,RE-1 Valley School District Board of Directors District 1,[]
12,Plateau RE-5 School District Board of Directors,[]
9,Frenchman RE-3 School District Board of Directors,[]
5,Town of Merino Referred Ballot Issue 2X,[]
2044,Basalt Regional Library District Ballot Issue 7B,[]
565,Town of Basalt Ballot Issue 3A,[]
4652,Roaring Fork School District RE-1 Board of Directors - District E,[]
4361,Roaring Fork School District RE-1 Board of Directors - District A,[]
805,Confluence Early Childhood Development Service District Board of Directors - District 4,[]
1854,Confluence Early Childhood Development Service District Ballot Issue 7A,[]
333,Town of Paonia Ballot Question 2A,[]
12467,City of Longmont Municipal Court Judge - Frick,[]
1519,Pitkin County Ballot Issue 1A,"[560592,560750,563887,561478,565059,562556,564032,560878,560824,564716,563450,561756,561994,564583,564087,561546,563742,561669,564573,565406,562458,562583,564165,565297,560237,563046,559705,559987,564896,562200,559457]"
608,City of Delta Ballot Question 2C,[]
1089,City of Delta Ballot Question 2E,[]
681,City of Delta Ballot Question 2D,[]
953,City of delta Ballot Question 2F,[]
127,Upper Rio Grande School District C-7 Director-Four Year Term,[]
1803,Aspen Fire Protection District Ballot Issue 6A,[]
2235,Aspen Fire Protection District Ballot Issue 6B,[]
1112,Aspen School District No. 1 Ballot Issue 4B,[]
1071,Aspen School District No. 1 Ballot Issue 4A,[]
119,Town of Snowmass Village Ballot Issue 2D,[]
10,Twining Flats Road Improvement District Ballot Issue 6C,[]
545,City of Aspen Ballot Issue 2B,[]
2918,Colorado Mountain College Ballot issue 7C,[]
50,Aspen Village Metropolitan District Ballot Issue 6D,[]
153,City of Aspen Ballot Question 2C,[]
39,Stratton School District R-4 Board of Directors - 4 Year Term,[]
993,City of Lafayette Ballot Issue 2C,[]
55,Salida School District R-32-J Board of Directors - At Large 4 Year Term,[]
1180,Thompson School District R2-J Board of Education Director District F,[]
807,Thompson School District R2-J Board of Education Director District E,[]
5334,City of Longmont City Council At Large,[]
4702,City of Longmont Mayor,[]
282,City of Walsenburg Issue 300,"[10267,10417,11294,11304,12328,10472,12274,10109,11184,11973,10106,12435,11660,11326,10891,10463,10703,10361,12324,11109,10979,10391,10716,11291,10842,10949,10984,10395,11930,12285,11688,10806,10044,10901,12445,12183,10939,11047,12204,12400,11108,11052,10571,10118,10103,10692,11160,12484,12645,12087,10518,11624,11690,11954,10611,11910,12085,10187,12480,12255,10382,10297,10022,12181,11735,11736,12256,11559,12189,11819,11624]"
151,City of Walsenburg Question 2A,[]
450,Routt County Ballot Issue 1B,[]
36,Huerfano RE-1 School District School Board Director (4 year term),[]
125,La Veta RE-2 School District School Board Director (2 year term),[]
299,La Veta Fire Protection Issue 600,[]
4185,City of Steamboat Springs Ballot Question 2D,[]
198,City of Steamboat Springs City Council - District III,[]
1959,Routt County Ballot Question 1A,[]
168,Town of Oak Creek Ballot Question 2B,[]
2369,Steamboat Springs School District RE2 Director - At Large,[]
121,Hayden School District RE1 Director - At Large,[]
219,Town of Hayden Ballot Question 2A,[]
20,Town of Yampa Ballot Question 2C,[]
8575,Thompson School District R2-J Ballot Issue 5A,[]
14087,St. Vrain Valley School District RE-1J Board of Education Director in Director District D,[]
17189,St. Vrain Valley School District RE-1J Board of Education Director in Director District B,[]
55,Kiowa School District C-2 Ballot Issue 4A,[]
117,Peyton School District No. 23JT Board of Directors - 4 Year Term,[]
613,Peyton 23JT School District Ballot Issue 5C,[]
98,Calhan School District RJ1 Director - 4 Year Term,[]
90,Deer Trail Rural Fire Protection District Ballot Issue 7B,[]
11,Miami-Yoder School District JT60 Board of Directors - 4 Year Term,[]
99,Kiowa School C-2 Board Education Director - 4 Year Term,[]
5261,Elbert County Ballot Question 1A,[]
5455,Elbert County Ballot Question 1B,[]
128,Town of Kiowa Ballot Issue 2D,[]
92,Town of Kiowa Ballot Issue 2C,[]
61,Town of Kiowa Ballot Issue 2B,[]
9,Town of Kiowa Ballot Issue 2A,[]
5247,City and County of Broomfield - Mayor (2 Years),"[1763119,1783353,1782988,1762950,1788365,1777835,1784641,1785839,1766553,1767258,1763823,1777996,1775178,1764192,1791240,1784872,1771109,1790263,1766499,1787687,1789850,1765799,1781883,1773773,1780955,1766432,1786773,1772185,1777560,1772308,1781033,1772029,1776178,1774255,1792018,1768909,1784725,1778123,1790686,1778986,1768781,1790666,1763850]"
5228,Adams 12 Five Star School District Director - District No 3,[]
4327,ADAMS 12 FIVE STAR SCHOOLS BALLOT ISSUE 5B,[]
782,School District 27J Board of Education Director District No. 6,[]
476,Weld RE-8 School District Director District G,[]
4368,Montrose Regional Library District Ballot Issue 6A,[]
4378,Montrose Regional Library District Ballot Issue 6B,[]
1289,City and County of Broomfield Councilmember Ward 2 (4 Years),[]
757,City and County of Broomfield Councilmember Ward 4 (4 Years),[]
336,City of Montrose - Amend City Charter,[]
243,Garfield School RE-2 Dist A,[]
37,Confluence Early Childhood Development Service District Board of Directors - District 2,[]
430,Confluence Early Childhood Development Service District Board of Directors - District 1,[]
75,Rifle City Council,[]
17401,Proposed Charter Amendment No. 1C,[]
24932,Proposed Charter Amendment No. 1B,[]
8568,Proposed Charter Amendment No. 1E,[]
22985,Proposed Charter Amendment No. 1D,[]
5720,Proposed Charter Amendment No. 1F,[]
1161,City and County of Broomfield Councilmember Ward 1 (4 Years),[]
1008,City and County of Broomfield Councilmember Ward 5 (4 Years),[]
22947,Proposed Charter Amendment No.1A,[]
868,City of Dacono Ballot Question 2E,[]
1025,City of Northglenn Council Member - Ward 2,[]
336,Town of Timnath Ballot Issue 3A,[]
217,City of Brighton Councilmember - Ward 1,[]
435,City of Dacono Ballot Question 2D,[]
571,City of Dacono Ballot Question 2G,[]
214,City of Dacono Ballot Question 2F,[]
2566,Weld County School District 6 Board of Education School Director,[]
118,Town of Ault Ballot Issue 2H,[]
28,City of Fort Lupton Ward 3 Councilmember,[]
1191,City of Greeley Councilmember Ward 4,[]
591,City of Greeley Councilmember Ward 3,[]
831,City of Greeley Councilmember Ward 2,[]
4676,City of Greeley Councilmember At-Large,[]
16,City of Fort Lupton Ward 2 Councilmember,[]
35,Town of Vail Ballot Issue 2A,[]
50313,City of Aurora Question 3D,[]
39234,City of Aurora Question 3C,[]
82,Eagle County Ballot Issue 1A,[]
268,Town of Eagle - Council Member,[]
3053,Eagle River Water And Sanitation District Ballot Issue 6A,[]
108,Town of Vail - Council Members At-Large,[]
18,Wiggins School District RE-50J Board of Education,[]
3360,Summit County Referred Measure 1A,"[1741282,1742335,1742428,1745138,1741546,1740205,1742469,1740234,1742881,1742879,1748548,1741995,1742181,1740119,1744235,1747183,1744310,1748041,1748911,1742778,1747649]"
1130,Weld County School District RE-4 Director District A,[]
25,Weld County School District RE-10J Ballot Issue 5B,[]
395,Town of Firestone Special Vacancy Election Board of Trustees,[]
865,City of Fort Lupton Ballot Issue 2C,[]
495,Town of Mead Ballot Issue 2B,[]
134,Summit School District RE-1 Board of Directors - At Large,[]
33,City of Castle Pines - Council District 2,[]
21,Promenade at Castle Rock MetropolitanNo. 3 Ballot Issue #6C,[]
1,Country Club Drive 6D,[]
2535,Clifton Fire Protection District Ballot Issue 6B,[]
160,Plateau Valley Fire Protection District Ballot Issue 6C,[]
39,Hanover Fire Protection District Ballot Issue 7A,[]
101,Hanover Fire Protection District Ballot Issue 7B,[]
8936,City of Arvada Council Member At-Large,[]
2273,City Council Member-At Large,[]
3591,QUESTION NO. 2B,[]
16132,QUESTION NO. 2A,[]
71,Pueblo City Council Member-District 1,[]
768,Pueblo City Council Member-District 3,[]
547,Board of Education Director - D70 - District IV,[]
125,Pueblo School District No. 60 School Director At-Large Four Year Term,[]
3703,Member Pueblo Board of Water Works,[]
829,Ballot Question No. 2F,[]
12460,Ballot Question No. 2E,[]
2998,Ballot Question No. 2D,[]
9477,Ballot Question No. 2C,[]
470,Pueblo Rural Fire Protection Ballot Issue 6A,[]
1217,Board of Education Director - D70 - District V,[]
2437,Pueblo Civil Service Commissioner,[]
108,City of Brighton Councilmember - Ward 3,[]
1818,SOUTH ADAMS COUNTY FIRE PROTECTION DISTRICT 6A,[]
69,City of Federal Heights Council Member - Ward 3,[]
109,City of Northglenn Council Member - Ward 1,[]
2323,City of Aurora Council Member Ward I,[]
11656,City of Arvada Ballot Question 3G,[]
4220,Adams-Arapahoe School District 28J Board of Directors,[]
136,Byers School District No. 32J Ballot Issue 5A,[]
1245,City of Westminster Ballot Issue 3H,[]
2834,City of Westminster Council Members,[]
8910,City of Westminster Mayor,[]
1389,City of Aurora Council Member Ward II,[]
7494,City of Aurora Council Member - At Large,[]
67,Byers School District 32J School Board Director,[]
