County,Tabulator,Batch,# of Ballot Cards,Location
Logan,103,136,25,7
Logan,103,137,3,7
Logan,103,138,34,8
Logan,103,139,28,8
Logan,103,140,25,8
Logan,103,141,29,8
Logan,103,142,28,8
Logan,103,143,24,8
Logan,103,144,22,8
Logan,103,145,23,8
Logan,103,146,4,8
Logan,103,147,22,8
Logan,103,148,30,8
Logan,103,149,29,8
Logan,103,150,26,8
Logan,103,151,25,8
Logan,103,152,24,8
Logan,103,153,25,8
Logan,103,154,25,8
Logan,103,155,15,8
Logan,103,156,3,8
Logan,103,157,25,9
Logan,103,158,24,9
Logan,103,159,25,9
Logan,103,160,23,9
Logan,103,161,25,9
Logan,103,162,25,9
Logan,103,163,24,9
Logan,103,164,19,9
Logan,103,165,24,9
Logan,103,166,13,9
Logan,103,167,18,9
Logan,103,168,28,9
Logan,103,169,25,9
Logan,103,170,25,9
Logan,103,171,14,9
Logan,103,172,5,9
Logan,103,173,21,10
Logan,103,174,24,10
Logan,103,175,15,10
Logan,103,176,26,10
Logan,103,177,23,10
Logan,103,178,24,10
Logan,103,179,24,10
Logan,103,180,29,10
Logan,103,181,23,10
Logan,103,182,20,10
Logan,103,183,24,10
Logan,103,184,22,10
Logan,103,185,4,10
Logan,103,186,13,10
Logan,103,187,19,10
Logan,103,188,25,10
Logan,103,189,22,10
Logan,103,190,25,10
Logan,103,191,20,10
Logan,103,192,25,10
Logan,103,193,25,10
Logan,103,194,14,10
Logan,103,195,3,10
Logan,103,196,19,10
Logan,103,197,23,10
Logan,103,198,24,10
Logan,103,199,28,10
Logan,103,200,6,10
Logan,103,201,4,10
Logan,103,202,23,11
Logan,103,203,31,11
Logan,103,204,23,11
Logan,103,205,10,11
Logan,103,206,1,11
Logan,103,207,29,11
Logan,103,208,22,11
Logan,103,209,23,11
Logan,103,210,26,11
Logan,103,211,8,11
Logan,103,212,1,11
Logan,103,213,17,11
Logan,103,214,23,11
Logan,103,215,24,11
Logan,103,216,24,11
Logan,103,217,2,11
Logan,103,218,23,11
Logan,103,219,25,11
Logan,103,220,24,11
Logan,103,221,13,11
Logan,103,222,23,11
Logan,103,223,16,11
Logan,103,224,3,11
Logan,103,225,30,12
Logan,103,226,18,12
Logan,103,227,4,12
Logan,103,228,27,12
Logan,103,229,1,12
Logan,103,230,13,12
Logan,103,231,21,12
Logan,103,232,2,12
Logan,103,233,1,12
Logan,103,234,24,12
Logan,103,235,12,12
Logan,103,236,25,12
Logan,103,237,29,12
Logan,103,238,4,12
Logan,103,239,2,12
Logan,103,240,22,12
Logan,103,241,21,12
Logan,103,242,29,12
Logan,103,243,8,12
Logan,103,244,27,12
Logan,103,245,3,12
Logan,103,246,30,12
Logan,103,247,12,13
Logan,103,248,17,13
Logan,103,249,23,13
Logan,103,250,6,13
Logan,103,251,2,13
