County,Tabulator,Batch,# of Ballot Cards,Location
Archuleta,2,98,8,2
Archuleta,2,99,25,2
Archuleta,2,100,25,2
Archuleta,2,101,25,2
Archuleta,2,102,18,2
Archuleta,2,103,25,2
Archuleta,2,104,28,2
Archuleta,2,105,25,2
Archuleta,2,106,24,2
Archuleta,2,107,26,2
Archuleta,2,108,17,2
Archuleta,2,109,17,2
Archuleta,2,110,24,2
Archuleta,2,111,25,2
Archuleta,2,112,26,2
Archuleta,2,113,26,2
Archuleta,2,114,25,2
Archuleta,2,115,24,2
Archuleta,2,116,25,2
Archuleta,2,117,12,2
Archuleta,2,118,26,2
Archuleta,2,119,17,2
Archuleta,2,120,7,3
Archuleta,2,121,12,3
Archuleta,2,122,26,3
Archuleta,2,123,14,3
Archuleta,2,124,16,3
Archuleta,2,125,26,3
Archuleta,2,126,13,3
Archuleta,2,127,24,3
Archuleta,2,128,25,3
Archuleta,2,129,16,3
Archuleta,2,130,25,3
Archuleta,2,131,10,3
Archuleta,2,132,11,3
Archuleta,2,133,24,3
Archuleta,2,134,12,3
Archuleta,2,135,25,3
Archuleta,2,136,17,3
Archuleta,2,137,13,3
Archuleta,2,138,25,3
Archuleta,2,139,26,3
Archuleta,2,140,25,3
Archuleta,2,141,27,3
Archuleta,2,142,27,3
Archuleta,2,143,24,3
Archuleta,2,144,19,3
Archuleta,2,145,26,3
Archuleta,2,146,25,3
Archuleta,2,147,19,3
Archuleta,2,148,24,3
Archuleta,2,149,24,3
Archuleta,2,150,26,3
Archuleta,2,151,23,3
Archuleta,2,152,24,3
Archuleta,2,153,24,3
Archuleta,2,154,25,3
Archuleta,2,155,26,3
Archuleta,2,156,26,3
Archuleta,2,157,24,3
Archuleta,2,158,26,3
Archuleta,2,159,27,3
Archuleta,2,160,27,3
Archuleta,2,161,31,3
Archuleta,2,162,15,3
Archuleta,2,163,25,3
Archuleta,2,164,27,3
Archuleta,2,165,16,3
Archuleta,2,166,25,3
Archuleta,2,167,25,3
Archuleta,2,168,25,3
Archuleta,2,169,29,3
Archuleta,2,170,25,3
Archuleta,2,171,27,3
Archuleta,2,172,25,3
Archuleta,2,173,25,3
Archuleta,2,174,25,3
Archuleta,2,175,21,3
Archuleta,2,176,25,3
Archuleta,2,177,27,3
Archuleta,2,178,24,3
Archuleta,2,179,18,3
Archuleta,2,180,26,3
Archuleta,2,181,29,3
Archuleta,2,182,25,3
Archuleta,2,183,25,3
Archuleta,2,184,25,3
Archuleta,2,185,26,3
Archuleta,2,186,26,3
Archuleta,2,187,24,3
Archuleta,2,188,23,3
Archuleta,2,189,10,3
Archuleta,2,190,23,3
Archuleta,2,191,25,3
Archuleta,2,192,25,3
Archuleta,2,193,14,3
Archuleta,2,194,25,3
Archuleta,2,195,17,3
Archuleta,2,196,22,3
Archuleta,2,197,28,3
Archuleta,2,198,21,3
Archuleta,2,199,24,3
Archuleta,2,200,27,3
Archuleta,2,201,25,3
Archuleta,2,202,26,3
Archuleta,2,203,26,3
Archuleta,2,204,26,3
Archuleta,2,205,32,3
Archuleta,2,206,17,3
Archuleta,2,207,28,3
Archuleta,2,208,25,3
