min_margin,contest_name,contest_cvr_ids
0,Regent of the University of Colorado - Congressional District 7 - DEM,[]
0,District Attorney-21st Judicial District - REP,[]
0,State Representative - District 54 - REP,[]
0,Mesa County Commissioner - District 1 - DEM,[]
0,State Senator - District 35 - REP,[]
0,Fremont County Commissioner - District 3 - REP,[]
0,Adams County Commissioner - District 1 - REP,[]
0,Yuma County Commissioner - District 3 - DEM,[]
0,Las Animas County Commissioner District 1 - REP,[]
0,State Representative - District 22 - DEM,[]
0,Morgan County Commissioner District 1 - REP,[]
0,Representative to the 117th United States Congress-District 7 - REP,[]
0,State Representative - District 65 - REP,[]
0,Yuma County Commissioner - District 3 - REP,[]
0,State Representative - District 16 - DEM,[]
0,El Paso County Commissioner - District 2 - REP,[]
0,State Representative - District 59 - DEM,[]
0,State Representative - District 13 - DEM,[]
0,District Attorney--16th Judicial District - REP,[]
0,Chaffee County Commissioner - District 1 - DEM,[]
0,Alamosa County Clerk and Recorder - REP,[]
0,State Representative - District 63 - DEM,[]
0,La Plata County Commissioner District 2 - DEM,[]
0,Otero County Commissioner District 1 - DEM,[]
0,State Representative - District 58 - REP,[]
0,State Representative - District 55 - REP,[]
0,State Representative - District 14 - DEM,[]
0,Garfield County Commissioner District 3 - REP,[]
0,Mineral County Commissioner - District 2 - REP,[]
0,State Representative - District 61 - REP,[]
0,Larimer County Commissioner - District 2 - DEM,[]
0,State Representative - District 64 - DEM,[]
0,Adams County Commissioner - District 1 - DEM,[]
0,El Paso County Commissioner - District 4 - REP,[]
0,El Paso County Commissioner - District 3 - REP,[]
0,Garfield County Commissioner District 2 - REP,[]
0,Mineral County Commissioner - District 3 - REP,[]
0,State Representative - District 57 - REP,[]
0,Adams County Commissioner - District 2 - DEM,[]
0,Representative to the 117th United States Congress-District 5 - REP,[]
0,State Senator - District 26 - REP,[]
0,State Representative - District 56 - REP,[]
0,State Representative - District 16 - REP,[]
0,District Attorney - 8th Judicial District - DEM,[]
0,Jackson County Commissioner Dist 2 - REP,[]
0,State Representative - District 29 - REP,[]
0,Weld County Commissioner District 3 - DEM,[]
0,Clear Creek County Commissioner - District 3 - REP,[]
0,State Representative - District 58 - DEM,[]
0,Eagle County Commissioner - District 2 - DEM,[]
0,Routt County Commissioner - District 1 - DEM,[]
0,Ouray County Commissioner - District 1 - DEM,[]
0,Archuleta County Commissioner District 2 - REP,[]
0,Kit Carson County Commissioner - District 1 - REP,[]
0,State Representative - District 43 - REP,[]
0,State Board of Education Member - Congressional District 3 - DEM,[]
0,State Representative - District 32 - DEM,[]
0,Arapahoe County Commissioner - District 1 - REP,[]
0,State Representative - District 2 - DEM,[]
0,Lake County Commissioner District 3 - DEM,[]
0,State Senator - District 10 - DEM,[]
0,State Representative - District 24 - REP,[]
0,State Representative - District 9 - DEM,[]
0,San Miguel County Commissioner - District 1 - DEM,[]
0,State Representative - District 18 - DEM,[]
0,State Representative - District 64 - REP,[]
0,Moffat County Commissioner District 1 - REP,[]
0,State Senator - District 28 - DEM,[]
0,Jefferson County Commissioner - District 1 - DEM,[]
0,State Representative - District 37 - REP,[]
0,State Representative - District 45 - DEM,[]
0,State Senator - District 21 - DEM,[]
0,Alamosa County Commissioner - District 1 - DEM,[]
0,San Miguel County Commissioner- District 3 - DEM,[]
0,Garfield County Commissioner District 2 - DEM,[]
0,District Attorney - 15th Judicial District - REP,[]
0,Cheyenne County Commissioner - District 3 - REP,[]
0,State Representative - District 56 - DEM,[]
0,Custer County Commissioner - District 3 - REP,[]
0,Representative to the 117th United States Congress-District 5 - DEM,[]
0,State Representative - District 26 - DEM,[]
0,Eagle County Commissioner - District 2 - REP,[]
0,Arapahoe County Commissioner - District 3 - DEM,[]
0,Las Animas County Commissioner District 2 - DEM,[]
0,State Board of Education Member - Congressional District 3 - REP,[]
0,Montrose County Commissioner - District 1 - REP,[]
0,State Representative - District 61 - DEM,[]
0,Otero County Commissioner District 3 - REP,[]
0,Douglas County Commissioner - District 3 - DEM,[]
0,Delta County Commissioner - District 2 - REP,[]
0,Lincoln County Commissioner District 3 - REP,[]
0,Summit County Commissioner - District 1 - DEM,[]
0,State Representative - District 18 - REP,[]
0,State Representative - District 24 - DEM,[]
0,Logan County Commissioner District 1 - REP,[]
0,State Representative - District 51 - REP,[]
0,Cheyenne County Commissioner - District 1 - REP,[]
0,State Representative - District 9 - REP,[]
0,Sedgwick County Commissioner - District 3 - REP,[]
0,State Senator - District 28 - REP,[]
0,Arapahoe County Commissioner - District 1 - DEM,[]
0,State Representative - District 48 - DEM,[]
0,State Representative - District 53 - DEM,[]
0,District Attorney - 13th Judicial District - REP,[]
0,State Board of Education Member - Congressional District 1 - REP,[]
0,Representative to the 117th United States Congress-District 7 - DEM,[]
0,State Representative - District 30 - DEM,[]
0,Rio Blanco County Commissioner District 2 - REP,[]
0,State Representative - District 45 - REP,[]
0,State Representative - District 4 - REP,[]
0,District Attorney--9th Judicial District - REP,[]
0,Gilpin County Commissioner District 3 - DEM,[]
0,Douglas County Commissioner - District 3 - REP,[]
0,State Representative - District 33 - REP,[]
0,Arapahoe County Commissioner - District 3 - REP,[]
0,Summit County Commissioner - District 3 - DEM,[]
0,State Senator - District 25 - DEM,[]
0,Jefferson County Commissioner - District 1 - REP,[]
0,Phillips County Commissioner - District 2 - REP,[]
0,State Representative - District 19 - REP,[]
0,State Representative - District 39 - REP,[]
0,State Senator - District 10 - REP,[]
0,Huerfano County Commissioner - District 1 - REP,[]
0,Grand County Commissioner - District 1 - REP,[]
0,Sedgwick County Commissioner - District 2 - REP,[]
0,State Representative - District 35 - DEM,[]
0,Arapahoe County Commissioner - District 5 - DEM,[]
0,Grand County Commissioner - District 2 - DEM,[]
0,Hinsdale County Commissioner District 3 - REP,[]
0,State Representative - District 5 - DEM,[]
0,State Representative - District 40 - REP,[]
0,State Representative - District 47 - DEM,[]
0,State Representative - District 27 - DEM,[]
0,Representative to the 117th United States Congress-District 2 - REP,[]
0,State Representative - District 34 - DEM,[]
0,Bent County Commissioner-District 3 - REP,[]
0,State Representative - District 38 - REP,[]
0,District Attorney-19th Judicial District - REP,[]
0,State Representative - District 41 - REP,[]
0,State Board of Education Member - Congressional District 7 - DEM,[]
0,Jefferson County Commissioner - District 2 - DEM,[]
0,District Attorney--22nd Judicial District - REP,[]
0,State Representative - District 50 - DEM,[]
0,Summit County Commissioner - District 2 - REP,[]
0,State Representative - District 28 - DEM,[]
0,State Senator - District 33 - DEM,[]
0,Ouray County Commissioner - District 3 - DEM,[]
0,Gunnison County Commissioner District 2 - DEM,[]
0,Gilpin County Commissioner District 1 - REP,[]
0,Alamosa County Commissioner - District 3 - REP,[]
0,Summit County Commissioner - District 1 - REP,[]
0,State Representative - District 25 - REP,[]
0,District Attorney - 8th Judicial District - REP,[]
0,Representative to the 117th United States Congress-District 4 - DEM,[]
0,State Representative - District 7 - DEM,[]
0,State Senator - District 19 - DEM,[]
0,Grand County Commissioner - District 2 - REP,[]
0,State Representative - District 29 - DEM,[]
0,Bent County Commissioner-District 1 - REP,[]
0,State Representative - District 39 - DEM,[]
0,District Attorney - 2nd Judicial District - DEM,[]
0,State Representative - District 4 - DEM,[]
0,Gilpin County Commissioner District 3 - REP,[]
0,State Representative - District 36 - DEM,[]
0,Representative to the 117th United States Congress-District 2 - DEM,[]
0,State Representative - District 43 - DEM,[]
0,State Representative - District 32 - REP,[]
0,State Representative - District 27 - REP,[]
0,State Representative - District 5 - REP,[]
0,State Senator - District 26 - DEM,[]
0,State Representative - District 35 - REP,[]
0,Jefferson County Commissioner - District 2 - REP,[]
0,Arapahoe County Commissioner - District 5 - REP,[]
0,State Representative - District 28 - REP,[]
0,Conejos County Commissioner District 1 - REP,[]
0,State Senator - District 14 - REP,[]
0,State Representative - District 41 - DEM,[]
0,Hinsdale County Commissioner District 1 - REP,[]
0,Clear Creek County Commissioner - District 3 - DEM,[]
0,State Representative - District 2 - REP,[]
0,State Senator - District 21 - REP,[]
0,State Board of Education Member - Congressional District 7 - REP,[]
0,Hinsdale County Sheriff - REP,[]
0,Conejos County Commissioner District 3 - DEM,[]
0,Gunnison County Commissioner District 1 - REP,[]
0,State Representative - District 37 - DEM,[]
0,Kit Carson County Commissioner - District 3 - DEM,[]
0,State Representative - District 42 - DEM,[]
0,State Representative - District 3 - REP,[]
626,Rio Grande County Commissioner District 3 - REP,[]
536,Rio Grande County Commissioner District 1 - REP,"[50200,50661,49925,52199,51885,53430,51011,52510,51058,50976,52962,52860,51822,49969,52229,52284,52141,50764,50515,52690,53492,53490,51917,50695,53296,50893,52008,50856,51153,50551,50217,52188,51926,50701,50964,50802,51585,50467,50873,50489,53342,50569,50541,50433,53036,52384,52470]"
11925,Representative to the 117th United States Congress-District 3 - DEM,[]
2622,District Attorney - 5th Judicial District - DEM,[]
237,District Attorney - 12th Judicial District - DEM - Rio Grande County,"[50200,50661,49925,52199,51885,53430,51011,52510,51058,50976,52962,52860,51822,49969,52229,52284,52141,50764,50515,52690,53492,53490,51917,50695,53296,50893,52008,50856,51153,50551,50217,52188,51926,50701,50964,50802,51585,50467,52098,50873,52004,50489,52039,53342,50569,51606,50828,50541,52208,50433,52061,51349,50802,51349,53036,51676,50237,51335,50786,50500,52384,53454,50840,50629,50435,51322,53456,52470,52505,50941,51143,51656,50163,51161,51406,50780,50934,50314,52400,51017,50803,50256,51014,50907,52549,49895,50321,50649,53362,52744,50356,53348,50203,52503,50484,53249,53371,52473,53041,53209,52476,52993,52729,52642,50104]"
297,State Senator - District 8 - REP - Grand County,"[798770,798518,798838,794681,796803,797610,798783,798870,798154,796772,798336,798606,797905,797935,798515,795044,798608,797436,795486,798752,795669,797016,794581,799026,796634,795582,796184,799149,797509,796466,798502,795727,796238,797539,797380,797130,798511,794631,796800,797434,795363,796300,797827,794932,795593,798234,795278,794831,797856,797171,795575,798788,795687,797825,798715,795770,799055,795736,796671,798827,796862,795977,797627,798969,795805,798605,798036,797095,796051,797369,798372,794714,794698,797558,795131,796888,798312,798402,797793,795333,795855,797752,797787,797091,796590,796457,794530,797469,794645,795517,795084,796266,796315,796110,795133,795185,796023,796668,795859,796620,795645,795763,796243,795651,794532,795306,795190,794968]"
169291,United States Senator - DEM,"[1839358,1776715,1839263,476641,422170,581279,504706,578895,450056,5914,1057293,1060305,1085544,958757,994712,1035717,1164944,981784,1190752,1140382,1122416,900442,994452,909348,894348,256892,162907,235051,162461,241208,254688,357370,1629860,1669221,1574782,1579249,1689406,1583213,1558869,1665997,1691492,1725231,55769,1289311,1520019,1337312,1358262,1385675,1521067,92532,83281,103340,1531532,836031,873062,840718,806668,1233032,1239417,342795]"
29207,Regent of the University of Colorado - Congressional District 2 - DEM,[]
1649,United States Senator - LBR,[]
190,State Senator - District 8 - DEM - Grand County,"[798770,798518,798838,794681,796803,797610,798783,798870,798154,796772,798336,798606,797905,797935,798515,795044,798608,797436,795486,798752,795669,797016,794581,799026,796634,795582,796184,799149,797509,796466,798502,795727,796238,797539,797380,797130,798511,794631,796800,797434,795363,796300,797827,794932,795593,798234,795278,794831,797856,797171,795575,798788,795687,797825,798715,795770,799055,795736,796671,798827,796862,795977,797627,798969,795805,798605,798036,797095,796051,797369,798372,794714,794698,797558,795131,796888,798312,794906,798916,798402,797793,795333,798428,795855,797752,798455,798859,797787,797091,799014,796590,798803,798599,796457,798174,794530,797469,794645,795517,795084,796266,796315,798828,797795,798336,796110,797778,798055,798342,797576,797122,798299,798753,795133,795185,797661,798848,798592,796023,796668,797708,798636,798431,795859,798078,796620,795645,797426,794719,797049,797955,796712,797917,797322,797574,797756,795763,796243,797638,795651,797608,797385,797610,795904,796631,794532,795306,796138,796616,797316,795613,795772,797077,796788,795190,795272,795835,794968,794679,796640,795475,795481,795305,795618,795072,795598,795187,795193]"
1036,Archuleta County Commissioner District 1 - REP,"[39121,40132,42202,38545,39035,39419,39920,42854,39716,40154,41996,38851,42867,40020,38277,39129,41131,41143,41910,39771,39675,39738,38342,42901,41345,38573,42174,38555,42483,41103,40994,41330]"
422,Representative to the 117th United States Congress-District 3 - DEM - Archuleta County,"[39121,40132,42202,38545,39035,39419,39920,42854,39716,40154,41996,38851,42867,40020,38277,39129,41131,41143,41910,39771,39675,39738,38342,42901,41345,38573,39351,39828,42174,38555,39484,42483,38928,38286,38985,40178,41103,40994,39288,40282,38274,39539,41330,40230,40074,41542,38948,38716,42024,39556,41859,40453,39817,39034,38615,41704,39448,41211,42032,41008,42421,40721,42822,38600,41082,41002,38334,42231,38427,41248,40795,38151,41530,41610,40787,40951,40844]"
9055,Representative to the 117th United States Congress-District 3 - REP,[]
2298,State Representative - District 62 - DEM,[]
2666,State Representative - District 62 - REP,[]
541,State Senator - District 8 - REP,[]
230,State Senator - District 8 - DEM - Summit County,"[807519,801054,804364,806319,801314,801359,804629,804943,807438,808077,805426,801992,803386,803891,804543,800935,807270,806982,807546,805160,804406,802991,805770,807271,802722,807728,802311,802936,805746,804182,803736,800472,805292,800868,801715,804957,802480,803243,803883,800438,804515,804716,804469,807228,806426,804819,804565,804286,802482,807281,803409,804150,805692,802837,805901,804697,806469,807321,806655,804737,807949,803532,803238,804200,801431,801976,805228,804012,807068,804401,803235,807918,804658,802705,807068,803076,801603,801060,800119,803816,807986,807954,800956,804305,800670,804120,804559,804410,800668,806455,801416,800828,804245,800348,803467,803645,803456,801991,803708,804100,804074,803627,801094,801541,802033,807314,807810,806890,807491,804460,802224,801030,807122,801306,803200,803612,800844,805310,800224,808319,804848,802273,801670,807514,805366,801051,801889,808144,805423,805503,804216,805156,801413,806234,804411,803095,802816,802470,804202,804147,807269,803424,804223,802752,801592,807464,804232,806975,800276,802925,806491,802135,807069,801013,804387,804758,806191,804217,801929,802814,803162,807197,803477,808168,800484,801754,802616,803266,807620,807998,807263,806131,803655,803588,800882,801859,807974,803184,805264,801790,802287,800902,803191,802901,801950,807977,802517,805497,805309,800207,805633,806816,808074,805650,807794,801210,807722,801829,807918,805511,808330,807970,801450,807917,805585,807931,800657,805685,807080,805461,806625,805423,806945,807475,808017,807259,807956,806946,807816,807604,806070,808303,807082,805312,807850,800599,805676,806495,800423,807729,805412,805587,805557,806134,806350,805276,805484,805493,805231,805380]"
5172,Delta County Commissioner - District 3 - REP,"[7455,9835,4319,4493,6811,7236,11450,3433,12401,11104,11456,9281,9427,9789,8233]"
684,Representative to the 117th United States Congress-District 3 - DEM - Delta County,"[7455,9835,4319,4493,6811,7236,11450,3433,12401,11104,5131,11456,9281,9427,11344,4854,9789,8233,10630,3622,10992,4883,4444,3885,10378,7475,10420,11711,3141,11877,10703,8360,7074,12758,5408,5902,12480,11510,3483,4054,11931,10612,12955,6320,6695,10416,7411,8738,4318,8488,3761,11232,3587,12751,7164,10199,4958,11663,8258,5051,13040,5003,10647,9893,5151,10032,7523,4595,3063,10678,11393,4377,12977,7951,6982,11672,10442,9040,7905,5704,8500,10818,8306,10613,8483,9814,9059,10328,9044,5958,9867,6276,8966,5826,7476,8483,5985,7266,6643,6287,5948,5421]"
2495,Representative to the 117th United States Congress-District 3 - REP - Montrose County,"[312424,316148,318678,310176,311610,313080,317156,308058,317512,320088,308181,317359,316760,311698,309713,318513,307723,315047,313401,311383,311890,317701,312146,318969,318401,310559,319818,308197,320109,312908,307455,312785,313028,317189,316473,312400,315840]"
730,Representative to the 117th United States Congress-District 3 - DEM - Montrose County,"[312424,316148,318678,310176,311610,313080,317156,308058,317512,320088,308181,317359,316760,311698,309713,318513,307723,315047,313401,311383,311890,317701,312146,318969,318401,310559,319818,308197,320109,312908,307455,312785,313028,317189,310913,316473,318370,309153,318917,318225,310963,312400,311283,319185,307737,316775,317225,320156,310562,315840,319927,318597,308927,310696,318199,309762,307442,315245,311252,307938,308921,316000,315404,310215,307465,319671,311351,311622,310125,312941,317794,310821,308647,320154,318336,309176,316594,308469,320546,319051,315197,311967,314690,309680,317801,308157,316627,307692,320151,319830,308057,310535,319593,316626,314790,315934,318839,318643,319700,316906,316508,313422,312864,316673,316951,315624,317393,313210,315162,316600,316328,313780,312918,308120,314626,307999,315993,314124,313468,314528,314818,312651,313014]"
322,State Representative - District 30 - REP,[]
2378,Regent of the University of Colorado - Congressional District 6 - REP - Adams County,"[1739781,1817065,1772487,1741230,1802684,1748269,1837491,1837137,1785278,1839073,1792915,1771493,1768674,1838007,1785320,1812959,1789541,1763426,1819128,1772376,1795455,1797497,1830790,1830095,1827296,1825836,1787340,1794204,1762836,1746678,1775155,1768508,1794534,1805416,1747650,1766090,1821229,1785275,1776512,1786459,1793263,1835962,1818867,1794811,1836167,1795418,1751866,1827020,1767151,1797108,1810591,1827048,1805266,1826725,1795232,1830189,1831363,1778693,1752337,1813892,1831215,1763420,1750823,1823156,1834925,1741827,1814775,1786680,1787005,1761046,1768026,1768467,1802336,1832451,1828568,1762244,1828826,1818254,1757336,1777142,1782806,1826394,1743999,1838258,1760006,1760166,1833448,1759458,1777061,1811322,1760500,1762538,1816805,1781509,1765410,1763069,1776093,1801521,1814813,1744159,1813968,1812010,1760819,1817917,1835747,1756467,1802820,1791764,1822080,1751332,1789387,1792327,1752204,1802003,1791889,1788848,1787963,1747138,1775486,1750962,1797695,1801007,1807786,1808235,1809183,1825510,1750596,1797072,1802164,1758758,1753519,1830456,1807650,1752803,1786990,1766405,1783739,1795099,1765178,1739112,1835546,1804871,1817085,1806385,1832640,1759455,1769157,1770552,1832485,1803359,1752754,1835119,1775370,1824903,1809046,1792408,1770295,1766881,1791384,1747293,1762345,1839522,1740158,1750543,1807681,1767947,1823981,1832029,1759110,1766341,1797432,1753951,1767427,1756404,1802505,1792936,1830205,1748659,1827501,1770779,1776912,1839601,1746144,1756138,1750023,1755170,1797013,1745530,1761409,1755489,1740333,1827667,1773246,1788631,1783470,1786148,1767921,1821668,1801414,1744573,1807814,1832811,1824886,1747752,1747452,1790817,1813168,1807943,1823198,1799695,1767262,1833491,1750744,1755446,1781896,1742455,1746323,1795939,1802515,1756576,1796755,1789181,1819018,1810395,1753795,1741817,1803655,1813840,1817271,1808231,1816331,1780026,1796157,1813152,1806530,1792042,1756508,1751173,1743308,1745234,1838750,1827317,1835423,1817832,1826914,1772468,1801705,1807389,1775510,1778461,1781795,1776020,1739946,1799615,1773866,1745887,1743804,1834506,1782375,1772964,1826198,1813285,1835372,1806304,1803748,1839420,1798502,1774159,1772464,1797953,1809126,1829279,1806026,1781237,1749003,1741796,1782189,1783138,1798154,1780262,1740168,1749036,1777872,1772536,1772043]"
744,State Representative - District 34 - REP,[]
20705,Mesa County Commissioner - District 3 - REP,[]
12288,Mesa County Commissioner - District 1 - REP,"[62735,64608,101460,81330,94320,70731,84451,94054,82932,94148,63299,92424,91562,75703,91829,92689,89262,93527,93726,81585,88191,83973,82441,69435,68218,83149,84044]"
4953,Representative to the 117th United States Congress-District 3 - DEM - Mesa County,"[62735,64608,101460,81330,94320,70731,84451,94054,82932,94148,63299,92424,91562,75703,91829,92689,89262,93527,93726,81585,88191,83973,82441,73076,81159,91618,107240,92209,90905,105988,76774,107603,73760,69435,100157,93374,101654,68218,102944,83149,80610,88870,84044,104158,105889,91513,72883,89627,64237,62379,103206,89396,78361,77889,91214,65193,77844,89142,97830,94142,89476,101737,85762,97275,94743]"
518,State Representative - District 47 - REP,[]
1593,Pueblo County Commissioner 1 - DEM,"[871076,843105,844138,850673,864541,865336,863751,846464,865965,868200,864441,840208,841783,863111,865427,870963,865929,839223,841297,850995,864693,849650,873951,868409,849000,845071,876318,862200,850547,852003,835913,876579,849583,866782,859007,856833,868565,837532,861573,841078,871479,846994,863441,853786,851175,847923,835380,866978,876982,874601,868086,874235,869556,876504,844423,861298,862953,841758,859600,871423,864089,842844,845227,856231,868406,845914,834671,873385,848236,870868,872174,852625,870176,853412,865609,852030,839837,852951,876877,864178,841349,861453,844782,866708,861103,871445,842130,866148,845573,877516,839814,852175,876169,866124,875512,856677,874764,869876,875529,865523,859381,849207,859459,873817,855942,841400,851838,856741,847056,841242,839137,847293,862907,851171,866806,873786,867205,837549,877342,876504,837448,876624,854885,859227,872852,842104,836790,871179,872562,844235,872344,850043,864470,866377,865329,845281,849168,853377,867906,868609,846309,863598,849370,839993,835727,858036,836907,845935,847853,836120,849880,850498,854675,855598,846493,836923,841871,851632,856903,836309,854177,855376,851725,836872,851267,843412,850116,847964,841007,850969,846307,843478,849299,842544,842516,840932,839383,844493,835085,844141,835148,842553,840636]"
3867,State Representative - District 46 - REP,"[871076,843105,844138,850673,864541,865336,863751,846464,865965,868200,864441,840208,841783,863111,865427,870963,865929,839223,841297,850995,864693,849650,873951,868409,849000,845071,876318,862200,850547,852003,835913,876579,849583,866782,859007,856833,868565,837532,861573,841078,871479,846994,863441,853786,851175,847923,835380,866978,874601,868086,874235,869556,844423,861298,862953,841758,859600,864089,842844,845227,856231,845914,834671,848236,852625,853412,852030,839837,852951,841349,844782,842130,845573,839814,841400,841242]"
7205,Pueblo County Commissioner 2 - DEM,[]
925,State Senator - District 23 - REP - Broomfield County,"[341020,344696,324461,336188,327388,322996,336819,339856,330985,346155,327923,329065,343216,337035,341220,330596,324664,329782,345312,344667,345549,327314,336481,331036,343644,341090,328648,329175,339425,340740,329808,344174,322747,341891,323936,334272,326740,340304,323116,345072,332968,334411,338956,337481,331043,338649,343760,334837,322454,323328,344705,341999,342216,342928,343582,323649,323355,323571,324250,323668,344941,324640,344052,326259,331318,332108,346715,336181,334631,324539,339271,344600,342673,339049,323930,337590,335165,326030,335495,345112,327736,339716,334838,345634,328792,339436,346660,332694,330032,341353,324658,342933,327647,334516,343238,345603,345939,333644,342327,344373,338698,329925,324185,332965,339101,345294,338546,345310,341182,335018,345353,345070,337302,335048,323759,341192,338506,327271,342815,343725,335305,333800,331763,336378,323743,338253,340562,338895,338238,328932,336589,322181,322050,343126,330247,324896,323086,325449,337836,330060,327397,337817,330995,340810,334325,329025,324929,326008,331928,330152,326932,329732,337084,325981,333269,336985,329095,336367,324723,327078,329807,334353,322896,323046,327782,331789,333977,331467,333121,330852,330410,327223,322083,329541,329113,325387,327202,328187,325540,322314]"
1089,State Senator - District 23 - DEM - Broomfield County,"[341020,344696,324461,336188,327388,322996,336819,339856,330985,346155,327923,329065,343216,337035,341220,330596,324664,329782,345312,344667,345549,327314,336481,331036,343644,341090,328648,329175,339425,340740,329808,344174,322747,341891,323936,334272,326740,340304,323116,345072,332968,334411,338956,337481,331043,338649,343760,334837,322454,323328,344705,341999,342216,342928,343582,323649,323355,323571,324250,323668,344941,324640,344052,326259,331318,332108,346715,336181,334631,324539,339271,344600,342673,339049,323930,337590,335165,326030,335495,345112,327736,339716,334838,345634,328792,339436,346660,332694,330032,341353,324658,342933,327647,334516,343238,345603,345939,333644,342327,344373,338698,329925,324185,332965,339101,338546,341182,335018,337302,335048,323759,341192,338506,327271,335305,333800,331763,336378,323743,338253,340562,338895,338238,328932,336589,322050,330247,324896,323086,325449,337836,330060,327397,337817,330995,334325,329025,324929,326008,331928,330152,326932,329732,325981,333269,329095,324723,327078,329807,322896,327782,327223,325387]"
