county_name,contest_name,choice,votes
Adams,State Representative - District 29,Vanessa DeMott,8109
Adams,State Representative - District 31,Said Sharbini,13461
Adams,State Representative - District 31,Heidi Pitchforth,9517
Adams,State Representative - District 32,Dafna Michaelson Jenet,12637
Adams,State Representative - District 32,Justin Brown,9897
Adams,State Representative - District 33,Stacie Dougherty,3996
Adams,State Representative - District 33,William Lindstedt,3514
Adams,State Representative - District 34,Jenny Willford,17601
Adams,State Representative - District 34,Kevin Allen,14029
Adams,State Representative - District 34,Rob Stutz,908
Adams,State Representative - District 35,Adrienne Benavidez,14035
Adams,State Representative - District 35,Craig Jones,7138
Adams,State Representative - District 36,Mike Weissman,6245
Adams,State Representative - District 36,William Walters,2303
Adams,State Representative - District 36,Andrew Gibson,282
Adams,State Representative - District 48,Gabe Evans,10065
Adams,State Representative - District 48,Spring Erickson,6745
Adams,State Representative - District 48,Eric E. Joss,477
Adams,State Representative - District 56,Rod Bockenfeld,4523
Adams,State Representative - District 56,Kathleen J. Conway,1329
Adams,State Representative - District 56,Amy Lunde,183
Adams,Regional Transportation District Director - District B,JoyAnn Keener Ruscha,347
Adams,Regional Transportation District Director - District I,Erik Davidson,2274
Adams,Regional Transportation District Director - District J,Vince Buzek,40538
Adams,Regional Transportation District Director - District K,Troy Whitmore,35522
Adams,Regional Transportation District Director - District K,Harvest Thomas III,17999
Adams,Regional Transportation District Director - District L,Ian Harwick,450
Adams,Adams County Commissioner - District 3,Emma Pinter,90541
Adams,Adams County Commissioner - District 3,Sean Forest,71129
Adams,Adams County Commissioner - District 4,Steve O'Dorisio,90438
Adams,Adams County Commissioner - District 4,Joseph P Domenico,68621
Adams,Adams County Clerk and Recorder,Josh Zygielbaum,90262
Adams,Adams County Clerk and Recorder,Karen Hoopes,69488
Adams,Adams County Treasurer,Alex Villagran,84628
Adams,Adams County Treasurer,Stan Martin,75446
Adams,Adams County Treasurer,Lisa Culpepper,81
Adams,Adams County Assessor,Ken Musso,90732
Adams,Adams County Assessor,Hieu Truong Nguyen,68850
Adams,Adams County Sheriff,Gene Claps,85860
Adams,Adams County Sheriff,"Mike ""Mac"" McIntosh",76117
Adams,Adams County Coroner,Monica Broncucia-Jordan,91597
Adams,Adams County Coroner,David A. Shaklee,68372
Adams,Town of Lochbuie Trustee,Dawn M. Coen,14
Adams,Town of Lochbuie Trustee,Kathleen Bristow,11
Adams,Town of Lochbuie Trustee,Jamie Jeffery,11
Adams,Town of Lochbuie Trustee,Walter Van Lue Jr.,7
Adams,Town of Lochbuie Trustee,Peggy Tapey,6
Adams,Town of Lochbuie - Home Rule Charter Commission,Carole L Upton,10
Adams,Town of Lochbuie - Home Rule Charter Commission,David Ott,9
Adams,Town of Lochbuie - Home Rule Charter Commission,Peggy Tapey,8
Adams,Town of Lochbuie - Home Rule Charter Commission,Michael Mahoney,8
Adams,Town of Lochbuie - Home Rule Charter Commission,James Characky Jr.,7
Adams,Town of Lochbuie - Home Rule Charter Commission,Jonathan Shortt,7
Adams,Town of Lochbuie - Home Rule Charter Commission,Brent Wescott,7
Adams,Town of Lochbuie - Home Rule Charter Commission,Erin T. Mahoney,6
Adams,Town of Lochbuie - Home Rule Charter Commission,Larry Strock,6
Adams,City of Brighton Councilmember Ward 1,Tom Green,1856
Adams,City of Brighton Councilmember Ward 1,Marisa Nickerson,950
Adams,City of Brighton Councilmember Ward 1,Sherri Pollack,844
Adams,Colorado Court of Appeals Judge - Brown,Yes,94008
Adams,Colorado Court of Appeals Judge - Brown,No,44895
Adams,Colorado Court of Appeals Judge - Fox,Yes,91953
Adams,Colorado Court of Appeals Judge - Fox,No,45681
Adams,Colorado Court of Appeals Judge - Gomez,Yes,93884
Adams,Colorado Court of Appeals Judge - Gomez,No,43915
Adams,Colorado Court of Appeals Judge - Grove,Yes,91954
Adams,Colorado Court of Appeals Judge - Grove,No,45362
Adams,Colorado Court of Appeals Judge - Johnson,Yes,92797
Adams,Colorado Court of Appeals Judge - Johnson,No,44339
Adams,Colorado Court of Appeals Judge - Orlov,Yes,89082
Adams,Colorado Court of Appeals Judge - Orlov,No,45982
Adams,Colorado Court of Appeals Judge - Pawar,Yes,87034
Adams,Colorado Court of Appeals Judge - Pawar,No,46630
Adams,Colorado Court of Appeals Judge - Yun,Yes,88466
Adams,Colorado Court of Appeals Judge - Yun,No,44591
Adams,District Court Judge - 17th Judicial District - Lieberman,Yes,87895
Adams,District Court Judge - 17th Judicial District - Lieberman,No,45217
Adams,District Court Judge - 17th Judicial District - McIntyre,Yes,75468
Adams,District Court Judge - 17th Judicial District - McIntyre,No,56725
Adams,District Court Judge - 17th Judicial District - Pugh,Yes,88194
Adams,District Court Judge - 17th Judicial District - Pugh,No,44108
Adams,District Court Judge - 17th Judicial District - Seedorf,Yes,88101
Adams,District Court Judge - 17th Judicial District - Seedorf,No,43922
Adams,District Court Judge - 17th Judicial District - Smith,Yes,87571
Adams,District Court Judge - 17th Judicial District - Smith,No,44131
Adams,Adams County Court Judge- Vielma,Yes,88683
Adams,Adams County Court Judge- Vielma,No,43736
Adams,Amendment D (Constitutional),Yes/For,97162
Adams,Amendment D (Constitutional),No/Against,50469
Adams,Amendment E (Constitutional),Yes/For,137144
Adams,Amendment E (Constitutional),No/Against,18923
Adams,Amendment F (Constitutional),No/Against,85949
Adams,Amendment F (Constitutional),Yes/For,65038
Adams,Proposition FF (Statutory),Yes/For,93870
Adams,Proposition FF (Statutory),No/Against,64684
Adams,Proposition GG (Statutory),Yes/For,114754
Adams,Proposition GG (Statutory),No/Against,40635
Adams,Proposition 121 (Statutory),Yes/For,111995
Adams,Proposition 121 (Statutory),No/Against,49823
Adams,Proposition 122 (Statutory),Yes/For,90533
Adams,Proposition 122 (Statutory),No/Against,70447
Adams,Proposition 123 (Statutory),Yes/For,86978
Adams,Proposition 123 (Statutory),No/Against,74053
Adams,Proposition 124 (Statutory),No/Against,89862
Adams,Proposition 124 (Statutory),Yes/For,69639
Adams,Proposition 125 (Statutory),Yes/For,86639
Adams,Proposition 125 (Statutory),No/Against,75053
Adams,Proposition 126 (Statutory),Yes/For,85313
Adams,Proposition 126 (Statutory),No/Against,76229
Adams,City of Aurora Ballot Question 3A,No/Against,4280
Adams,City of Aurora Ballot Question 3A,Yes/For,4260
Adams,Town of Lochbuie Ballot Question 3J,Yes/For,17
Adams,Town of Lochbuie Ballot Question 3J,No/Against,11
Adams,Adams County School District No. 1 4A,Yes/For,5336
Adams,Adams County School District No. 1 4A,No/Against,3847
Adams,Bennett School District 29J Ballot Issue 5A,No/Against,929
Adams,Bennett School District 29J Ballot Issue 5A,Yes/For,834
Adams,SCHOOL DISTRICT 27J 5B,Yes/For,24760
Adams,SCHOOL DISTRICT 27J 5B,No/Against,18430
Adams,Greater Brighton Fire Protection District Ballot Issue 7B,Yes/For,11109
Adams,Greater Brighton Fire Protection District Ballot Issue 7B,No/Against,8869
Adams,Colorado International Center Metropolitan District No. 3 6B,Yes/For,286
Adams,Colorado International Center Metropolitan District No. 3 6B,No/Against,187
Adams,Colorado International Center Metropolitan District No. 3 6C,Yes/For,277
Adams,Colorado International Center Metropolitan District No. 3 6C,No/Against,187
Adams,Colorado International Center Metropolitan District No. 3 6D,No/Against,295
Adams,Colorado International Center Metropolitan District No. 3 6D,Yes/For,190
Adams,Hyland Hills Park and Recreation District 6A,Yes/For,18146
Adams,Hyland Hills Park and Recreation District 6A,No/Against,17350
Alamosa,United States Senator,Michael Bennet,2999
Alamosa,United States Senator,Joe O'Dea,2734
Alamosa,United States Senator,Brian Peotter,105
Alamosa,United States Senator,T.J. Cole,55
Alamosa,United States Senator,Frank Atwood,36
Alamosa,United States Senator,Robert Messman,1
Alamosa,United States Senator,John Carleton Rutledge,0
Alamosa,United States Senator,Tom Harvey,0
Alamosa,United States Senator,Joanne Rock,0
Alamosa,Representative to the 118th United States Congress - District 3,Adam Frisch,2966
Alamosa,Representative to the 118th United States Congress - District 3,Lauren Boebert,2903
Alamosa,Representative to the 118th United States Congress - District 3,Kristin Skowronski,1
Alamosa,Representative to the 118th United States Congress - District 3,Marina Zimmerman,1
Alamosa,Representative to the 118th United States Congress - District 3,"Richard ""Turtle"" Tetu",0
Alamosa,Governor/Lieutenant Governor,Jared Polis / Dianne Primavera,3022
Alamosa,Governor/Lieutenant Governor,Heidi Ganahl / Danny Moore,2674
Alamosa,Governor/Lieutenant Governor,Danielle Neuschwanger / Darryl Gibbs,149
Alamosa,Governor/Lieutenant Governor,Kevin Ruskusky / Michele Poague,53
Alamosa,Governor/Lieutenant Governor,Paul Noël Fiorino / Cynthia Munhos de Aquino Sirianni,22
Alamosa,Governor/Lieutenant Governor,Zachary Varon / Sean Hoyt,1
Alamosa,Governor/Lieutenant Governor,Paul Willmon / Kathren May,0
Alamosa,Secretary of State,Jena Griswold,2843
Alamosa,Secretary of State,Pam Anderson,2826
Alamosa,Secretary of State,Bennett Rutledge,91
Alamosa,Secretary of State,Amanda Campbell,74
Alamosa,Secretary of State,Gary Swing,30
Alamosa,Secretary of State,Jan Kok,13
Alamosa,State Treasurer,Dave Young,2758
Alamosa,State Treasurer,Lang Sias,2742
Alamosa,State Treasurer,Anthony J. Delgado,250
Alamosa,Attorney General,Phil Weiser,2945
Alamosa,Attorney General,John Kellner,2806
Alamosa,Attorney General,William F. Robinson III,126
Alamosa,Attorney General,Stanley Thorne,9
Alamosa,State Board of Education Member - At Large,Dan Maloit,2820
Alamosa,State Board of Education Member - At Large,Kathy Plomer,2630
Alamosa,State Board of Education Member - At Large,Ryan Van Gundy,153
Alamosa,State Board of Education Member - At Large,Eric Bodenstab,66
Alamosa,State Representative - District 62,Carol Riggenbach,2907
Alamosa,State Representative - District 62,Matthew Martinez,2732
Alamosa,Alamosa County - District Attorney - 12th Judicial District,Anne Kelly,3529
Alamosa,Alamosa County - District Attorney - 12th Judicial District,Robert S. (Bob) Willett,2197
Alamosa,Alamosa County Commissioner - District 2,Arlan Van Ry,4131
Alamosa,Alamosa County Clerk and Recorder,Mari Felix,4158
Alamosa,Alamosa County Treasurer,Amy McKinley,4229
Alamosa,Alamosa County Assessor,Sandra J. Hostetter,4304
Alamosa,Alamosa County Sheriff,Robert Jackson,4561
Alamosa,Alamosa County Surveyor,Daniel M. Russell,4210
Alamosa,Alamosa County Coroner,Joe Dzuris,4162
Alamosa,Colorado Court of Appeals Judge - Brown,Yes,3270
Alamosa,Colorado Court of Appeals Judge - Brown,No,1469
Alamosa,Colorado Court of Appeals Judge - Fox,Yes,3257
Alamosa,Colorado Court of Appeals Judge - Fox,No,1490
Alamosa,Colorado Court of Appeals Judge - Gomez,Yes,3289
Alamosa,Colorado Court of Appeals Judge - Gomez,No,1478
Alamosa,Colorado Court of Appeals Judge - Grove,Yes,3207
Alamosa,Colorado Court of Appeals Judge - Grove,No,1496
Alamosa,Colorado Court of Appeals Judge - Johnson,Yes,3206
Alamosa,Colorado Court of Appeals Judge - Johnson,No,1486
Alamosa,Colorado Court of Appeals Judge - Orlov,Yes,3139
Alamosa,Colorado Court of Appeals Judge - Orlov,No,1543
Alamosa,Colorado Court of Appeals Judge - Pawar,Yes,3118
Alamosa,Colorado Court of Appeals Judge - Pawar,No,1572
Alamosa,Colorado Court of Appeals Judge - Yun,Yes,3178
Alamosa,Colorado Court of Appeals Judge - Yun,No,1520
Alamosa,District Court Judge - 12th Judicial District - Newmyer-Olsen,Yes,3846
Alamosa,District Court Judge - 12th Judicial District - Newmyer-Olsen,No,1227
Alamosa,County Court Judge - Walzl,Yes,3836
Alamosa,County Court Judge - Walzl,No,1349
Alamosa,Amendment D (Constitutional),Yes/For,3353
Alamosa,Amendment D (Constitutional),No/Against,1913
Alamosa,Amendment E (Constitutional),Yes/For,4738
Alamosa,Amendment E (Constitutional),No/Against,777
Alamosa,Amendment F (Constitutional),No/Against,3374
Alamosa,Amendment F (Constitutional),Yes/For,1935
Alamosa,Proposition FF (Statutory),Yes/For,3124
Alamosa,Proposition FF (Statutory),No/Against,2488
Alamosa,Proposition GG (Statutory),Yes/For,3570
Alamosa,Proposition GG (Statutory),No/Against,1767
Alamosa,Proposition 121 (Statutory),Yes/For,3890
Alamosa,Proposition 121 (Statutory),No/Against,1711
Alamosa,Proposition 122 (Statutory),No/Against,2968
Alamosa,Proposition 122 (Statutory),Yes/For,2636
Alamosa,Proposition 123 (Statutory),No/Against,2849
Alamosa,Proposition 123 (Statutory),Yes/For,2728
Alamosa,Proposition 124 (Statutory),No/Against,3690
Alamosa,Proposition 124 (Statutory),Yes/For,1851
Alamosa,Proposition 125 (Statutory),No/Against,2971
Alamosa,Proposition 125 (Statutory),Yes/For,2647
Alamosa,Proposition 126 (Statutory),No/Against,3241
Alamosa,Proposition 126 (Statutory),Yes/For,2402
Alamosa,Sargent School District RE-33J District Director Recall Question,Yes,43
Alamosa,Sargent School District RE-33J District Director Recall Question,No,25
Alamosa,Sargent School District RE-33J Successor Candidates,Eric Stephen Pfannenstiel,52
Arapahoe,United States Senator,Michael Bennet,154678
Arapahoe,United States Senator,Joe O'Dea,96033
Arapahoe,United States Senator,Brian Peotter,4015
Arapahoe,United States Senator,T.J. Cole,1788
Arapahoe,United States Senator,Frank Atwood,803
Arapahoe,United States Senator,Joanne Rock,2
Arapahoe,United States Senator,John Carleton Rutledge,1
Arapahoe,United States Senator,Robert Messman,0
Arapahoe,United States Senator,Tom Harvey,0
Arapahoe,Representative to the 118th United States Congress - District 1,Diana DeGette,2117
Arapahoe,Representative to the 118th United States Congress - District 1,Jennifer Qualteri,661
Arapahoe,Representative to the 118th United States Congress - District 1,John C Kittleson,51
Arapahoe,Representative to the 118th United States Congress - District 1,Iris Boswell,0
Arapahoe,Representative to the 118th United States Congress - District 4,Ken Buck,7771
Arapahoe,Representative to the 118th United States Congress - District 4,Ike McCorkle,6975
Arapahoe,Representative to the 118th United States Congress - District 4,Ryan McGonigal,403
Arapahoe,Representative to the 118th United States Congress - District 6,Jason Crow,145415
Arapahoe,Representative to the 118th United States Congress - District 6,Steven Monahan,85916
Arapahoe,Representative to the 118th United States Congress - District 6,Eric C. Mulder,4612
Arapahoe,Governor/Lieutenant Governor,Jared Polis / Dianne Primavera,162304
Arapahoe,Governor/Lieutenant Governor,Heidi Ganahl / Danny Moore,89656
Arapahoe,Governor/Lieutenant Governor,Kevin Ruskusky / Michele Poague,3008
Arapahoe,Governor/Lieutenant Governor,Danielle Neuschwanger / Darryl Gibbs,1434
Arapahoe,Governor/Lieutenant Governor,Paul Noël Fiorino / Cynthia Munhos de Aquino Sirianni,719
Arapahoe,Governor/Lieutenant Governor,Zachary Varon / Sean Hoyt,5
Arapahoe,Governor/Lieutenant Governor,Paul Willmon / Kathren May,0
Arapahoe,Secretary of State,Jena Griswold,151301
Arapahoe,Secretary of State,Pam Anderson,96977
Arapahoe,Secretary of State,Bennett Rutledge,3735
Arapahoe,Secretary of State,Amanda Campbell,1359
Arapahoe,Secretary of State,Gary Swing,1159
Arapahoe,Secretary of State,Jan Kok,471
Arapahoe,State Treasurer,Dave Young,146297
Arapahoe,State Treasurer,Lang Sias,98126
Arapahoe,State Treasurer,Anthony J. Delgado,7518
Arapahoe,Attorney General,Phil Weiser,148940
Arapahoe,Attorney General,John Kellner,98549
Arapahoe,Attorney General,William F. Robinson III,5342
Arapahoe,Attorney General,Stanley Thorne,118
Arapahoe,State Board of Education Member - At Large,Kathy Plomer,144753
Arapahoe,State Board of Education Member - At Large,Dan Maloit,96211
Arapahoe,State Board of Education Member - At Large,Ryan Van Gundy,6513
Arapahoe,State Board of Education Member - At Large,Eric Bodenstab,1661
Arapahoe,State Board of Education Member - Congressional District 6,Rebecca McClellan,135920
Arapahoe,State Board of Education Member - Congressional District 6,Molly Lamar,93454
Arapahoe,Regent of the University of Colorado - Congressional District 1,Wanda L. James,2018
Arapahoe,Regent of the University of Colorado - Congressional District 1,Amy Naes,712
Arapahoe,Regent of the University of Colorado - Congressional District 1,Ben Pope,0
Arapahoe,Regent of the University of Colorado - Congressional District 4,Frank McNulty,7993
Arapahoe,Regent of the University of Colorado - Congressional District 4,Jack Barrington,6774
Arapahoe,State Senator - District 27,Tom Sullivan,38606
Arapahoe,State Senator - District 27,Tom Kim,31493
Arapahoe,State Senator - District 27,Matt Snider,21
Arapahoe,State Senator - District 32,Robert Rodriguez,2129
Arapahoe,State Senator - District 32,Dean Flanders,694
Arapahoe,State Representative - District 3,Meg Froelich,12865
Arapahoe,State Representative - District 3,Marla Fernandez,6752
Arapahoe,State Representative - District 3,Clayton Casciato,492
Arapahoe,State Representative - District 9,Emily Sirota,6396
Arapahoe,State Representative - District 9,Tom Cowhick,1882
Arapahoe,State Representative - District 36,Mike Weissman,7491
Arapahoe,State Representative - District 36,William Walters,4755
Arapahoe,State Representative - District 36,Andrew Gibson,371
Arapahoe,State Representative - District 37,Ruby Dickson,23307
Arapahoe,State Representative - District 37,Paul Archer,18324
Arapahoe,State Representative - District 38,David Ortiz,22733
Arapahoe,State Representative - District 38,Jaylen Mosqueira,16950
Arapahoe,State Representative - District 38,Brandon L. McDowell,924
Arapahoe,State Representative - District 40,Naquetta Ricks,20116
Arapahoe,State Representative - District 40,Le Sellers,12801
Arapahoe,State Representative - District 41,Iman M. Jodeh,18544
Arapahoe,State Representative - District 41,Stephanie Hancock,10426
Arapahoe,State Representative - District 42,Mandy Lindsay,12441
Arapahoe,State Representative - District 42,Cory Parella,4703
Arapahoe,State Representative - District 56,Rod Bockenfeld,4614
Arapahoe,State Representative - District 56,Kathleen J. Conway,2412
Arapahoe,State Representative - District 56,Amy Lunde,197
Arapahoe,State Representative - District 61,Eliza Hamrick,19668
Arapahoe,State Representative - District 61,Dave Woolever,18311
Arapahoe,State Representative - District 61,Kevin Gulbranson,834
Arapahoe,Regional Transportation District Director - District N,Peggy Catlin,96
Arapahoe,Regional Transportation District Director - District N,Pat Lawrence,0
Arapahoe,Arapahoe County Commissioner - District 2,Jessica Campbell-Swanson,31892
Arapahoe,Arapahoe County Commissioner - District 2,Mark Gotto,25846
Arapahoe,Arapahoe County Commissioner - District 4,Leslie Summey,26727
Arapahoe,Arapahoe County Commissioner - District 4,Bob Roth,14591
Arapahoe,Arapahoe County Clerk and Recorder,Joan Lopez,152761
Arapahoe,Arapahoe County Clerk and Recorder,Caroline Cornell,96682
Arapahoe,Arapahoe County Treasurer,Michael Roger Westerberg,140859
Arapahoe,Arapahoe County Treasurer,Marsha Berzins,105928
Arapahoe,Arapahoe County Assessor,PK Kaiser,139787
Arapahoe,Arapahoe County Assessor,Bob Andrews,100486
Arapahoe,Arapahoe County Assessor,Joshua Lallement,7507
Arapahoe,Arapahoe County Sheriff,Tyler Scott Brown,138334
Arapahoe,Arapahoe County Sheriff,Kevin S. Edling,102948
Arapahoe,Arapahoe County Sheriff,Scott Alan Liva,7372
Arapahoe,Arapahoe County Coroner,Kelly C. Lear,144562
Arapahoe,Arapahoe County Coroner,Ron Bouchard,91749
Arapahoe,Arapahoe County Coroner,Kat Martin,8975
Arapahoe,Mayor,Katy Brown,1648
Arapahoe,Mayor,Russell O. Stewart,1516
Arapahoe,Mayor,Jenn Diffendal,459
Arapahoe,Councilmember District 2,Earl Hoellen,2248
Arapahoe,Councilmember District 2,Tory Leviton,938
Arapahoe,Councilmember District 4,Susan Maguire,2029
Arapahoe,Councilmember District 4,Mark Williams,976
Arapahoe,Councilmember District 6,Robert Eber,1846
Arapahoe,Councilmember District 6,Tom Conroy,1289
Arapahoe,Colorado Court of Appeals Judge - Brown,Yes,146036
Arapahoe,Colorado Court of Appeals Judge - Brown,No,59202
Arapahoe,Colorado Court of Appeals Judge - Fox,Yes,143135
Arapahoe,Colorado Court of Appeals Judge - Fox,No,60542
Arapahoe,Colorado Court of Appeals Judge - Gomez,Yes,145120
Arapahoe,Colorado Court of Appeals Judge - Gomez,No,58427
Arapahoe,Colorado Court of Appeals Judge - Grove,Yes,142690
Arapahoe,Colorado Court of Appeals Judge - Grove,No,59571
Arapahoe,Colorado Court of Appeals Judge - Johnson,Yes,144466
Arapahoe,Colorado Court of Appeals Judge - Johnson,No,58308
Arapahoe,Colorado Court of Appeals Judge - Orlov,Yes,141060
Arapahoe,Colorado Court of Appeals Judge - Orlov,No,61196
Arapahoe,Colorado Court of Appeals Judge - Pawar,Yes,139647
Arapahoe,Colorado Court of Appeals Judge - Pawar,No,62739
Arapahoe,Colorado Court of Appeals Judge - Yun,Yes,141970
Arapahoe,Colorado Court of Appeals Judge - Yun,No,59865
Arapahoe,District Court Judge - 18th Judicial District - Holmes,Yes,139542
Arapahoe,District Court Judge - 18th Judicial District - Holmes,No,61690
Arapahoe,District Court Judge - 18th Judicial District - Hurst,Yes,142545
Arapahoe,District Court Judge - 18th Judicial District - Hurst,No,58475
Arapahoe,District Court Judge - 18th Judicial District - Stuart,Yes,143687
Arapahoe,District Court Judge - 18th Judicial District - Stuart,No,57293
Arapahoe,District Court Judge - 18th Judicial District - White,Yes,140636
Arapahoe,District Court Judge - 18th Judicial District - White,No,59639
Arapahoe,Arapahoe County Court Judge-Clark,Yes,141071
Arapahoe,Arapahoe County Court Judge-Clark,No,60785
Arapahoe,Arapahoe County Court Judge-LaFave,Yes,121106
Arapahoe,Arapahoe County Court Judge-LaFave,No,80343
Arapahoe,Arapahoe County Court Judge-Roche,Yes,142668
Arapahoe,Arapahoe County Court Judge-Roche,No,58281
Arapahoe,Arapahoe County Court Judge-Rowles-Stokes,Yes,134551
Arapahoe,Arapahoe County Court Judge-Rowles-Stokes,No,66486
Arapahoe,Amendment D (Constitutional),Yes/For,160347
Arapahoe,Amendment D (Constitutional),No/Against,75146
Arapahoe,Amendment E (Constitutional),Yes/For,218104
Arapahoe,Amendment E (Constitutional),No/Against,29427
Arapahoe,Amendment F (Constitutional),No/Against,136727
Arapahoe,Amendment F (Constitutional),Yes/For,100742
Arapahoe,Proposition FF (Statutory),Yes/For,146047
Arapahoe,Proposition FF (Statutory),No/Against,104148
Arapahoe,Proposition GG (Statutory),Yes/For,175591
Arapahoe,Proposition GG (Statutory),No/Against,68487
Arapahoe,Proposition 121 (Statutory),Yes/For,162452
Arapahoe,Proposition 121 (Statutory),No/Against,85322
Arapahoe,Proposition 122 (Statutory),Yes/For,133562
Arapahoe,Proposition 122 (Statutory),No/Against,114565
Arapahoe,Proposition 123 (Statutory),Yes/For,137875
Arapahoe,Proposition 123 (Statutory),No/Against,110555
Arapahoe,Proposition 124 (Statutory),No/Against,146103
Arapahoe,Proposition 124 (Statutory),Yes/For,101853
Arapahoe,Proposition 125 (Statutory),Yes/For,128498
Arapahoe,Proposition 125 (Statutory),No/Against,121343
Arapahoe,Proposition 126 (Statutory),Yes/For,125316
Arapahoe,Proposition 126 (Statutory),No/Against,123668
Arapahoe,City of Aurora Ballot Question 3A,No/Against,60890
Arapahoe,City of Aurora Ballot Question 3A,Yes/For,42260
Arapahoe,City of Centennial Ballot Issue 2L,No/Against,30583
Arapahoe,City of Centennial Ballot Issue 2L,Yes/For,24188
Arapahoe,City of Cherry Hills Village Ballot Issue 2A,Yes/For,2134
Arapahoe,City of Cherry Hills Village Ballot Issue 2A,No/Against,1502
Arapahoe,City of Cherry Hills Village Ballot Question 300,Yes/For,2834
Arapahoe,City of Cherry Hills Village Ballot Question 300,No/Against,607
Arapahoe,City of Englewood Ballot Issue 2B,Yes/For,7236
Arapahoe,City of Englewood Ballot Issue 2B,No/Against,6423
Arapahoe,City of Englewood Ballot Issue 2C,Yes/For,8495
Arapahoe,City of Englewood Ballot Issue 2C,No/Against,5287
Arapahoe,City of Englewood Ballot Question 2D,Yes/For,8509
Arapahoe,City of Englewood Ballot Question 2D,No/Against,5202
Arapahoe,City of Englewood Ballot Question 2E,Yes/For,9676
Arapahoe,City of Englewood Ballot Question 2E,No/Against,2786
Arapahoe,City of Englewood Ballot Question 2F,Yes/For,8388
Arapahoe,City of Englewood Ballot Question 2F,No/Against,3964
Arapahoe,City of Englewood Ballot Question 2G,Yes/For,11154
Arapahoe,City of Englewood Ballot Question 2G,No/Against,1492
