county_id,county_name,contest_name,contest_id
2,Alamosa,Proposition DD (Statutory),15582
2,Alamosa,City of Alamosa Initiated Ballot Question 300,15584
2,Alamosa,City of Alamosa Referred Ballot Issue 2A,15586
2,Alamosa,North Conejos School District RE-1J Ballot Issue 4A,15588
3,Arapahoe,City of Aurora Mayor - Arapahoe,1501004
3,Arapahoe,City of Aurora Council Member - At Large,1501006
3,Arapahoe,City of Englewood Office of Council Member - At Large,1501008
3,Arapahoe,City of Greenwood Village Mayor,1501010
3,Arapahoe,City of Littleton Council Member - At Large,1501012
3,Arapahoe,City of Aurora Council Member - Ward IV,1501014
3,Arapahoe,City of Aurora Council Member - Ward V,1501016
3,Arapahoe,City of Aurora Council Member - Ward VI,1501018
3,Arapahoe,City of Centennial Council Member District 1,1501020
3,Arapahoe,City of Centennial Council Member District 2,1501022
3,Arapahoe,City of Centennial Council Member District 3,1501024
3,Arapahoe,City of Centennial Council Member District 4,1501026
3,Arapahoe,City of Englewood Office of Council Member District 1,1501028
3,Arapahoe,City of Englewood Office of Council Member District 3,1501030
3,Arapahoe,City of Greenwood Village Councilmember District 1,1501032
3,Arapahoe,City of Greenwood Village Councilmember District 2,1501034
3,Arapahoe,City of Greenwood Village Councilmember District 3,1501036
3,Arapahoe,City of Greenwood Village Councilmember District 4,1501038
3,Arapahoe,City of Littleton Council Member - District II,1501040
3,Arapahoe,City of Littleton Council Member - District IV,1501042
3,Arapahoe,Adams-Arapahoe School District 28J Board of Directors - At Large,1501044
3,Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,1501046
3,Arapahoe,Bennett School District 29J School Director - At Large,1501048
3,Arapahoe,Byers School District 32J School Board Director,1501050
3,Arapahoe,Cherry Creek School District No. 5 Director - District A,1501052
3,Arapahoe,Cherry Creek School District No. 5 Director - District B,1501054
3,Arapahoe,Cherry Creek School District No. 5 Director - District C,1501056
3,Arapahoe,Deer Trail School District 26J Director of the Board of Education,1501058
3,Arapahoe,Strasburg School District 31J School Board Director,1501060
3,Arapahoe,Proposition CC (Statutory),1501062
3,Arapahoe,Proposition DD (Statutory),1501064
3,Arapahoe,Arapahoe County Ballot Issue 1A,1501066
3,Arapahoe,City of Glendale Ballot Question 2A,1501068
3,Arapahoe,City of Glendale Ballot Question 2B,1501070
3,Arapahoe,City of Greenwood Village Ballot Question 2C,1501072
3,Arapahoe,Bennett School District 29J Ballot Issue 5B,1501074
3,Arapahoe,Strasburg School District 31J Ballot Issue 5A,1501076
3,Arapahoe,Byers Fire Protection District Ballot Issue 7B,1501078
3,Arapahoe,Byers Fire Protection District Ballot Issue 7C,1501080
3,Arapahoe,Byers Fire Protection District Ballot Issue 7D,1501082
3,Arapahoe,Foxridge General Improvement District Ballot Issue 6B,1501084
3,Arapahoe,South Suburban Park and Recreation District Ballot Issue 7A,1501086
3,Arapahoe,Arapahoe Park and Recreation District Ballot Issue 6A,1501088
3,Arapahoe,Proposed Willow Creek 1 & 2 General Improvement District Ballot Issue 6C,1501090
3,Arapahoe,Proposed Willow Creek 1 & 2 General Improvement District Ballot Issue 6D,1501092
3,Arapahoe,Columbine Water and Sanitation District Ballot Issue 6E,1501094
4,Archuleta,Bayfield School District 10 Jt-R School Board Director - 4 year term,19951
4,Archuleta,Bayfield School District 10 Jt-R School Board Director - 2 year term,19953
4,Archuleta,Ignacio School District 11-JT School Board Director,19955
4,Archuleta,Proposition CC (Statutory) - Archuleta,19957
4,Archuleta,Proposition DD (Statutory),19959
5,Baca,Pritchett School District RE-3 School Board Director - District 3 - Four Year Term,480644
5,Baca,Pritchett School District RE-3 School Board Director - District 3- Two Year Term,480646
5,Baca,Proposition CC (Statutory),480648
5,Baca,Proposition DD (Statutory),480650
5,Baca,Springfield Cemetery District Ballot Issue 6A,480652
6,Bent,City of Las Animas Mayor,945582
6,Bent,City of Las Animas City Clerk & Treasurer,945584
6,Bent,City of Las Animas Light & Power Board,945586
6,Bent,City of Las Animas City Council - Ward 1 - Precinct 10,945588
6,Bent,City of Las Animas City Council - Ward 2 - Precinct 9,945590
6,Bent,City of Las Animas City Council - Ward 3 - Precinct 8,945592
6,Bent,Proposition CC (Statutory),945594
6,Bent,Proposition DD (Statutory),945596
6,Bent,City of Las Animas Ballot Issue 2A,945598
7,Boulder,City of Boulder Council Candidates,1668172
7,Boulder,City of Lafayette Council Candidates,1668174
7,Boulder,City of Longmont Mayor,1668176
7,Boulder,City of Longmont Council Member - At Large,1668178
7,Boulder,City of Louisville Mayor,1668180
7,Boulder,City of Longmont Council Member - Ward 1,1668182
7,Boulder,City of Longmont Council Member - Ward 3,1668184
7,Boulder,City of Louisville City Council Person - Ward I,1668186
7,Boulder,City of Louisville City Council Person - Ward II,1668188
7,Boulder,City of Louisville City Council Person - Ward III,1668190
7,Boulder,Boulder Valley School District RE-2 Director - District A,1668192
7,Boulder,Boulder Valley School District RE-2 Director - District C,1668194
7,Boulder,Boulder Valley School District RE-2 Director - District D,1668196
7,Boulder,Boulder Valley School District RE-2 Director - District G,1668198
7,Boulder,Proposition CC (Statutory),1668200
7,Boulder,Proposition DD (Statutory),1668202
7,Boulder,Boulder County Question 1A,1668204
7,Boulder,City of Boulder Ballot Issue 2G,1668206
7,Boulder,City of Boulder Ballot Issue 2H,1668208
7,Boulder,City of Boulder Ballot Issue 2I,1668210
7,Boulder,City of Lafayette Ballot Question 2A,1668212
7,Boulder,City of Lafayette Ballot Question 2B,1668214
7,Boulder,City of Lafayette Ballot Question 2C,1668216
7,Boulder,City of Longmont Ballot Issue 3B,1668218
7,Boulder,City of Longmont Ballot Issue 3C,1668220
7,Boulder,City of Longmont Ballot Question 3D,1668222
7,Boulder,City of Longmont Ballot Question 3E,1668224
7,Boulder,City of Louisville Ballot Issue 2D,1668226
7,Boulder,City of Louisville Ballot Issue 2E,1668228
7,Boulder,City of Louisville Ballot Question 2F,1668230
7,Boulder,Louisville Fire Protection District Ballot Issue 6A,1668232
7,Boulder,Four Mile Fire Protection District Ballot Issue 6B,1668234
8,Chaffee,Buena Vista School District R-31 Director - District A,222222
8,Chaffee,Buena Vista School District R-31 Director - District C,222224
8,Chaffee,Buena Vista School District R-31 Director - At Large - Four Year Term,222226
8,Chaffee,Buena Vista School District R-31 Director - At Large - Two Year Term,222228
8,Chaffee,Salida School District R-32-J Director - District 2,222230
8,Chaffee,Salida School District R-32-J Director - District 4,222232
8,Chaffee,Salida School District R-32-J Director - At Large,222234
8,Chaffee,Proposition CC (Statutory),222236
8,Chaffee,Proposition DD (Statutory),222238
8,Chaffee,Salida School District R-32-J Ballot Question 5A,222240
9,Cheyenne,Cheyenne County School District Re-5 Board Director - 2 year term,692691
9,Cheyenne,Cheyenne County School District Re-5 Board Director - 4 year term,692693
9,Cheyenne,Proposition CC (Statutory),692695
9,Cheyenne,Proposition DD (Statutory),692697
9,Cheyenne,Cheyenne County School District RE-5 Ballot Question 4A,692699
10,Clear Creek,City of Idaho Springs City Council - Ward I,1376895
10,Clear Creek,City of Idaho Springs City Council - Ward II,1376897
10,Clear Creek,Clear Creek School District RE-1 Director - District A,1376899
10,Clear Creek,Clear Creek School District RE-1 Director - District D,1376901
10,Clear Creek,Clear Creek School District RE-1 Director - District E,1376903
10,Clear Creek,Proposition CC (Statutory) - Clear Creek,1376905
10,Clear Creek,Proposition DD (Statutory),1376907
11,Conejos,Alamosa School District RE-11J Director - District 1,821230
11,Conejos,Alamosa School District RE-11J Director - District 2,821232
11,Conejos,Alamosa School District RE-11J Director - District 5,821234
11,Conejos,Alamosa School District RE-11J Director - District 6,821236
11,Conejos,North Conejos School District RE-1J Director - District B,821238
11,Conejos,North Conejos School District RE-1J Director - District D,821240
11,Conejos,North Conejos School District RE-1J Director - District F,821242
11,Conejos,Proposition CC (Statutory),821244
11,Conejos,Proposition DD (Statutory),821246
11,Conejos,Conejos County Ballot Issue 1A,821248
11,Conejos,North Conejos School District RE-1J Ballot Issue 4A,821250
12,Costilla,Centennial School District R-1 School Board - District 1,14364
12,Costilla,Centennial School District R-1 School Board - District 5,14366
12,Costilla,Proposition CC (Statutory),14368
12,Costilla,Proposition DD (Statutory),14370
12,Costilla,Costilla County Ballot Issue 1A,14372
12,Costilla,Costilla County Ambulance District Ballot Issue 6A,14374
13,Crowley,Fowler School District R-4J Director - District A,446299
13,Crowley,Fowler School District R-4J Director - District C,446301
13,Crowley,Fowler School District R-4J Director - District E,446303
13,Crowley,Proposition CC (Statutory) - Crowley,446305
13,Crowley,Proposition DD (Statutory),446307
13,Crowley,Fowler School District R-4J Ballot Issue 5A,446309
14,Custer,Custer County School District C-1 Director - District 1,947428
14,Custer,Custer County School District C-1 Director - District 2,947430
14,Custer,Custer County School District C-1 Director - District 3,947432
14,Custer,Proposition CC (Statutory),947434
14,Custer,Proposition DD (Statutory),947436
15,Delta,Delta County School District 50J Board of Education Director - District 2,665
15,Delta,Delta County School District 50J Board of Education Director - District 3,667
15,Delta,Delta County School District 50J Board of Education Director - District 4,669
15,Delta,Proposition CC (Statutory),671
15,Delta,Proposition DD (Statutory),673
15,Delta,Delta County Ballot Issue 1A,675
15,Delta,City of Delta Referred Measure 2A,677
15,Delta,Delta County School District 50J Ballot Issue 5A,679
15,Delta,Delta County Public Library District Ballot Issue 7A,681
15,Delta,Delta County Fire Protection District No. 3 Ballot Issue 6A,683
15,Delta,Delta County Fire Protection District No. 3 Ballot Issue 6B,685
16,Denver,Denver Public Schools (School District No.1) Director - At Large,45358
16,Denver,Denver Public Schools (School District No.1) Director - District 1,45360
16,Denver,Denver Public Schools (School District No.1) Director - District 5,45362
16,Denver,Proposition CC (Statutory),45364
16,Denver,Proposition DD (Statutory),45366
16,Denver,City and County of Denver Referred Question 2A,45368
16,Denver,City and County of Denver Referred Question 2B,45370
16,Denver,City and County of Denver Referred Question 2C,45372
16,Denver,City and County of Denver Referred Question 2D,45374
17,Dolores,Dolores County School District RE-2J Director - District A,1249839
17,Dolores,Dolores County School District RE-2J Director - District C - Dolores,1249841
17,Dolores,Dolores County School District RE-2J Director - District E,1249843
17,Dolores,Proposition CC (Statutory),1249845
17,Dolores,Proposition DD (Statutory),1249847
18,Douglas,Douglas County School District Re 1 Director - District A,1266903
18,Douglas,Douglas County School District Re 1 Director - District C,1266905
18,Douglas,Douglas County School District Re 1 Director - District F,1266907
18,Douglas,City of Aurora Mayor,1266909
18,Douglas,City of Aurora Council Member - Ward VI,1266911
18,Douglas,City of Aurora Council Member - At Large,1266913
18,Douglas,City of Castle Pines City Council - District 1,1266915
18,Douglas,City of Castle Pines City Council - District 2,1266917
18,Douglas,City of Castle Pines City Council - District 3,1266919
18,Douglas,City of Littleton Council Member - At Large,1266921
18,Douglas,City of Littleton Council Member - District IV,1266923
18,Douglas,Proposition CC (Statutory),1266925
18,Douglas,Proposition DD (Statutory),1266927
18,Douglas,Douglas County Ballot Issue 1A,1266929
18,Douglas,Town of Parker Ballot Issue 2A,1266931
18,Douglas,Town of Parker Ballot Question 2B,1266933
18,Douglas,Town of Parker Ballot Question 2C,1266935
18,Douglas,Town of Parker Ballot Question 2D,1266937
18,Douglas,Town of Parker Ballot Question 2E,1266939
18,Douglas,Town of Parker Ballot Question 2F,1266941
18,Douglas,Town of Parker Ballot Question 2G,1266943
18,Douglas,Town of Parker Ballot Question 2H,1266945
18,Douglas,Town of Parker Ballot Question 2I,1266947
18,Douglas,Town of Parker Ballot Question 2J,1266949
18,Douglas,West Douglas County Fire Protection District Ballot Issue 6C,1266951
18,Douglas,West Douglas County Fire Protection District Ballot Issue 6D,1266953
18,Douglas,South Suburban Park and Recreation District Ballot Issue 7A,1266955
19,Eagle,Colorado Mountain College District Board of Trustees Director - District 2,465742
19,Eagle,Colorado Mountain College District Board of Trustees Director - District 4,465744
19,Eagle,Colorado Mountain College District Board of Trustees Director - District 5,465746
19,Eagle,Colorado Mountain College District Board of Trustees Director - District 6,465748
19,Eagle,Colorado Mountain College District Board of Trustees Director - District 7,465750
19,Eagle,Eagle County School District RE50J School Board Director - District C,465752
19,Eagle,Eagle County School District RE50J School Board Director - District D,465754
19,Eagle,Eagle County School District RE50J School Board Director - District E,465756
19,Eagle,Eagle County School District RE50J School Board Director - District F,465758
19,Eagle,Roaring Fork School District Director - District B,465760
19,Eagle,Roaring Fork School District Director - District C,465762
19,Eagle,Roaring Fork School District Director - District D,465764
19,Eagle,West Grand School District 1-Jt Board of Education Candidates,465766
19,Eagle,Proposition CC (Statutory),465768
19,Eagle,Proposition DD (Statutory),465770
19,Eagle,Eagle County Ballot Issue 1A,465772
19,Eagle,Town of Eagle Ballot Question 2A,465774
19,Eagle,Town of Eagle - Charter Commission,465776
19,Eagle,Town of Basalt Ballot Issue 3A,465778
19,Eagle,Eagle Valley Library District Ballot Issue 6A,465780
19,Eagle,Eagle County Health Service District Ballot Issue 6B,465782
19,Eagle,Colorado Mountain College District Ballot Question 7A,465784
20,Elbert,Calhan School District RJ1 Board of Education Director - Two Year Term,951645
20,Elbert,Calhan School District RJ1 Board of Education Director - Four Year Term,951647
20,Elbert,Douglas County School District Re 1 Director - District A,951649
20,Elbert,Douglas County School District Re 1 Director - District C,951659
20,Elbert,Douglas County School District Re 1 Director - District F,951667
20,Elbert,Elizabeth School District C-1 School Board Director,951678
20,Elbert,Peyton School District 23JT Director,951688
20,Elbert,Proposition CC (Statutory),951698
20,Elbert,Proposition DD (Statutory),951707
20,Elbert,Calhan School District RJ1 Ballot Issue 5B,951717
20,Elbert,Miami-Yoder School District JT-60 Ballot Question 5A,951724
20,Elbert,Byers Fire Protection District Ballot Issue 7B,951738
20,Elbert,Byers Fire Protection District Ballot Issue 7C,951747
20,Elbert,Byers Fire Protection District Ballot Issue 7D,951751
20,Elbert,Rattlesnake Fire Protection District Ballot Issue 6A,951753
21,El Paso,City of Fountain Council Member - At Large,230644
21,El Paso,City of Manitou Springs City Council - At Large,230646
21,El Paso,City of Manitou Springs Mayor,230648
21,El Paso,City of Fountain Councilmember - Ward 2,230650
21,El Paso,Academy School District 20 Director,230652
21,El Paso,Calhan School District RJ1 Board of Education Director - Two Year Term,230654
21,El Paso,Calhan School District RJ1 Board of Education Director - Four Year Term,230656
21,El Paso,Colorado Springs School District 11 Director,230658
21,El Paso,Ellicott School District 22 Director,230660
21,El Paso,Hanover School District 28 Director,230662
21,El Paso,Lewis-Palmer Consolidated School District 38 - District 2,230664
21,El Paso,Lewis-Palmer Consolidated School District 38 - District 4,230666
21,El Paso,Lewis-Palmer Consolidated School District 38 - District 5,230668
21,El Paso,Peyton School District 23JT Director,230670
21,El Paso,Widefield School District 3 Director,230672
21,El Paso,El Paso County School District 49 Director - District 2,230674
21,El Paso,El Paso County School District 49 Director - District 3,230676
21,El Paso,Proposition CC (Statutory),230678
21,El Paso,Proposition DD (Statutory),230680
21,El Paso,City of Fountain Ballot Issue 2A,230682
21,El Paso,City of Colorado Springs Ballot Issue 2B,230684
21,El Paso,City of Colorado Springs Ballot Issue 2C,230686
21,El Paso,City of Manitou Springs Ballot Issue 2D,230688
21,El Paso,City of Manitou Springs Ballot Issue 2E,230690
21,El Paso,Lewis-Palmer Consolidated School District 38 Ballot Issue 4A,230692
21,El Paso,Miami-Yoder School District JT-60 Ballot Question 5A,230694
21,El Paso,Calhan School District RJ1 Ballot Issue 5B,230696
21,El Paso,Tri-Lakes Monument Fire Protection District Ballot Issue 6A,230698
21,El Paso,Stratmoor Hills Fire Protection District Ballot Issue 6B,230700
21,El Paso,Peyton Fire Protection District Ballot Issue 6C,230703
21,El Paso,Peyton Fire Protection Distict Ballot Issue 6D,230705
21,El Paso,Stratmoor Hills Water District Ballot Issue 6E,230707
21,El Paso,Stratmoor Hills Sanitation District Ballot Issue 6F,230709
21,El Paso,Hanover Fire Protection District Ballot Issue 6G,230711
22,Fremont,City of Canon City Mayor,24240
22,Fremont,City of Canon City Council Member - District No. 2,24242
22,Fremont,City of Canon City Council Member - District No. 4,24244
22,Fremont,City of Canon City Council Member - At-Large,24246
22,Fremont,City of Florence Mayor,24248
22,Fremont,City of Florence Council Member - Ward One,24250
22,Fremont,City of Florence Council Member - Ward Two,24252
22,Fremont,City of Florence Council Member - Ward Three,24254
22,Fremont,School District Fremont RE-1 Directors - At Large,24256
22,Fremont,Salida School District R-32-J Director - District 2,24258
22,Fremont,Salida School District R-32-J Director - District 4,24260
22,Fremont,Salida School District R-32-J Director - At Large,24262
22,Fremont,Proposition CC (Statutory),24264
22,Fremont,Proposition DD (Statutory),24266
22,Fremont,Town of Rockvale Ballot Issue 2B,24268
22,Fremont,Town of Rockvale Ballot Question 2C,24270
22,Fremont,Town of Williamsburg Ballot Question 2A,24272
22,Fremont,Salida School District R-32-J Ballot Question 5A,24274
23,Garfield,Colorado Mountain College District Board of Trustees Director - District 2,414336
23,Garfield,Colorado Mountain College District Board of Trustees Director - District 4,414338
23,Garfield,Colorado Mountain College District Board of Trustees Director - District 5,414340
23,Garfield,Colorado Mountain College District Board of Trustees Director - District 6,414342
23,Garfield,Colorado Mountain College District Board of Trustees Director - District 7,414344
23,Garfield,Eagle County School District RE50J School Board Director - District C,414346
23,Garfield,Eagle County School District RE50J School Board Director - District D,414348
23,Garfield,Eagle County School District RE50J School Board Director - District E,414350
23,Garfield,Eagle County School District RE50J School Board Director - District F,414352
23,Garfield,Garfield School District RE-2 School Board Director - District A,414354
23,Garfield,Garfield School District RE-2 School Board Director - District B,414356
23,Garfield,Garfield School District RE-2 School Board Director - District C,414358
23,Garfield,Garfield School District RE-2 School Board Director - District D,414360
23,Garfield,Roaring Fork School District Director - District B,414362
23,Garfield,Roaring Fork School District Director - District C,414364
23,Garfield,Roaring Fork School District Director - District D,414366
23,Garfield,Garfield County School District No. 16 School Board Directors,414368
23,Garfield,Proposition CC (Statutory),414370
23,Garfield,Proposition DD (Statutory),414372
23,Garfield,City of Glenwood Springs Ballot Issue 2A,414374
23,Garfield,Town of New Castle Ballot Issue 2B,414376
23,Garfield,Town of New Castle Ballot Issue 2C,414378
23,Garfield,Garfield County School District No. 16 Ballot Question 4A,414380
23,Garfield,Garfield County Public Library District Issue 6A,414382
23,Garfield,Colorado Mountain College District Ballot Question 7A,414384
24,Gilpin,Boulder Valley School District RE-2 Director - District A,690051
24,Gilpin,Boulder Valley School District RE-2 Director - District C,690053
24,Gilpin,Boulder Valley School District RE-2 Director - District D,690055
24,Gilpin,Boulder Valley School District RE-2 Director - District G,690057
24,Gilpin,Gilpin County School District RE-1 Board Member,690059
24,Gilpin,Proposition CC (Statutory),690061
24,Gilpin,Proposition DD (Statutory),690063
24,Gilpin,City of Central Ballot Issue 2A,690065
25,Grand,West Grand School District 1-Jt Board of Education Candidates,716968
25,Grand,Proposition CC (Statutory),716970
25,Grand,Proposition DD (Statutory),716972
25,Grand,Grand County Ballot Issue 1A,716974
25,Grand,"Sunset Ridge, Grand County, Colorado, Public Improvement District Ballot Issue 1B",716976
25,Grand,"Sunset Ridge, Grand County, Colorado, Public Improvement District Ballot Question 1C",716978
25,Grand,Grand Lake Fire Protection District Ballot Issue 6A,716980
25,Grand,East Grand County Fire Protection District No. 4 Ballot Issue 6B,716982
26,Gunnison,Town of Crested Butte Mayor,939595
26,Gunnison,Town of Crested Butte Town Council,939597
26,Gunnison,City of Gunnison City Council,939599
26,Gunnison,Delta County School District 50J Board of Education Director - District 2,939601
26,Gunnison,Delta County School District 50J Board of Education Director - District 3,939603
26,Gunnison,Delta County School District 50J Board of Education Director - District 4,939605
26,Gunnison,Montrose County School District RE-1J Board of Education Director - District B,939607
26,Gunnison,Montrose County School District RE-1J Board of Education Director - District D,939609
26,Gunnison,Montrose County School District RE-1J Board of Education Director - District G,939611
26,Gunnison,Proposition CC (Statutory),939613
26,Gunnison,Proposition DD (Statutory),939615
26,Gunnison,Town of Mt. Crested Butte Ballot Issue 2A,939617
26,Gunnison,Town of Crested Butte Ballot Issue 2B,939619
26,Gunnison,Delta County School District 50J Ballot Issue 5A,939621
26,Gunnison,Gunnison County Library District Ballot Issue 6A,939623
27,Hinsdale,Proposition CC (Statutory) - Hinsdale,221609
27,Hinsdale,Proposition DD (Statutory),221611
28,Huerfano,City of Walsenburg Mayor,693885
28,Huerfano,City of Walsenburg City Clerk,693887
28,Huerfano,City of Walsenburg City Council - Ward 1,693889
28,Huerfano,City of Walsenburg City Council - Ward 2,693891
28,Huerfano,City of Walsenburg City Council - Ward 3,693893
28,Huerfano,Proposition CC (Statutory),693895
28,Huerfano,Proposition DD (Statutory),693897
28,Huerfano,Huerfano County Fire Protection District Ballot Issue 6A,693899
30,Jefferson,City of Arvada Mayor,493210
30,Jefferson,City of Arvada Councilmember - At Large,493212
30,Jefferson,City of Edgewater Mayor,493214
30,Jefferson,City of Edgewater Council Member,493216
30,Jefferson,City of Golden Council Mayor,493218
30,Jefferson,City of Lakewood Mayor,493220
30,Jefferson,City of Littleton Council Member - At Large,493222
30,Jefferson,City of Westminster Councillor,493224
30,Jefferson,City of Wheat Ridge Treasurer,493226
30,Jefferson,City of Wheat Ridge Clerk,493228
30,Jefferson,Town of Mountain View Council,493230
30,Jefferson,City of Golden Council - District 1,493232
30,Jefferson,City of Golden Council - District 2,493234
30,Jefferson,City of Arvada Councilmember - District 2,493236
30,Jefferson,City of Arvada Councilmember - District 4,493238
30,Jefferson,City of Lakewood Council - Ward 1,493240
30,Jefferson,City of Lakewood Council - Ward 2,493242
30,Jefferson,City of Lakewood Council - Ward 3,493244
30,Jefferson,City of Lakewood Council - Ward 4,493246
30,Jefferson,City of Lakewood Council - Ward 5,493248
30,Jefferson,City of Littleton Council Member - District IV,493250
30,Jefferson,City of Wheat Ridge Councilmember - District I,493252
30,Jefferson,City of Wheat Ridge Councilmember - District II,493254
30,Jefferson,City of Wheat Ridge Councilmember - District III,493256
30,Jefferson,City of Wheat Ridge Councilmember - District IV,493258
30,Jefferson,Jefferson County School District R-1 Director - District 3,493260
30,Jefferson,Jefferson County School District R-1 Director - District 4,493262
30,Jefferson,Proposition CC (Statutory),493264
30,Jefferson,Proposition DD (Statutory),493266
30,Jefferson,Jefferson County Ballot Issue 1A,493268
30,Jefferson,City of Edgewater Ballot Question 2D,493270
30,Jefferson,City of Lakewood Ballot Question 2F,493272
30,Jefferson,City of Lakewood Ballot Question 2G,493274
30,Jefferson,City of Wheat Ridge Ballot Question 2E,493276
30,Jefferson,Town Of Mountain View Ballot Issue 2A,493278
30,Jefferson,Town of Mountain View Ballot Question 2B,493280
30,Jefferson,Town of Mountain View Ballot Question 2C,493282
30,Jefferson,Elk Creek Fire Protection District Ballot Issue 7B,493284
30,Jefferson,South Suburban Park and Recreation District Ballot Issue 7A,493286
30,Jefferson,Brook Forest Water District Ballot Issue 6A,493288
31,Kiowa,Kiowa County School District RE-1 Director - 4 Year Term,38566
31,Kiowa,Proposition CC (Statutory) - Kiowa,38568
31,Kiowa,Proposition DD (Statutory),38570
32,Kit Carson,Arriba-Flagler Consolidated School District #20 Director,317205
32,Kit Carson,Bethune School District R-5 Directors - 2 Year Term,317207
32,Kit Carson,Bethune School District R-5 Directors - 4 Year Term,317209
32,Kit Carson,Burlington School District RE-6J Directors,317211
32,Kit Carson,Proposition CC (Statutory),317213
32,Kit Carson,Proposition DD (Statutory),317215
32,Kit Carson,Bethune School District R-5 Ballot Issue 4A,317217
32,Kit Carson,Burlington School District Re-6J Ballot Issue 5B,317219
33,Lake,Lake County School District R-1 Director,723611
33,Lake,Colorado Mountain College District Board of Trustees Director - District 2,723613
33,Lake,Colorado Mountain College District Board of Trustees Director - District 4,723615
33,Lake,Colorado Mountain College District Board of Trustees Director - District 5,723617
33,Lake,Colorado Mountain College District Board of Trustees Director - District 6,723619
33,Lake,Colorado Mountain College District Board of Trustees Director - District 7,723621
33,Lake,Proposition CC (Statutory),723623
33,Lake,Proposition DD (Statutory),723625
33,Lake,Lake County School District R-1 Director Ballot Issue 4A,723627
33,Lake,Colorado Mountain College District Ballot Question 7A,723629
33,Lake,Sylvan Lakes Metropolitan District Ballot Issue 6A,723631
33,Lake,Sylvan Lakes Metropolitan District Ballot Issue 6B,723633
34,La Plata,Bayfield School District 10 Jt-R School Board Director - 4 year term,698804
34,La Plata,Bayfield School District 10 Jt-R School Board Director - 2 year term,698806
34,La Plata,Durango School District 9-R School Board Director - District B,698808
34,La Plata,Ignacio School District 11-JT School Board Director,698810
34,La Plata,Proposition CC (Statutory),698812
34,La Plata,Proposition DD (Statutory),698814
34,La Plata,Pine River Public Library District Ballot Issue 6A,698816
