county_name,contest_name,choice,votes
Adams,City of Northglenn Mayor,Meredith Leighty,4175
Adams,City of Northglenn Mayor,Tim Long,1458
Adams,City of Northglenn Mayor,Mark Bromley,1057
Adams,City of Northglenn Council Member - Ward 1,Megan Burns,1331
Adams,City of Northglenn Council Member - Ward 2,Adam Nowicki,762
Adams,City of Northglenn Council Member - Ward 2,Laura Garcia Pascoe,534
Adams,City of Northglenn Council Member - Ward 2,Spencer Yale,266
Adams,City of Northglenn Council Member - Ward 3 - 4 Year,Katherine Goff,1051
Adams,City of Northglenn Council Member - Ward 3 - 2 Year,Richard A. Kondo,1059
Adams,City of Northglenn Council Member - Ward 4 - 4 Year,Shannon Lukeman-Hiromasa,1611
Adams,City of Northglenn Council Member - Ward 4 - 2 Year,Jody Roper,729
Adams,City of Northglenn Council Member - Ward 4 - 2 Year,Andrew Thompson,641
Adams,City of Northglenn Council Member - Ward 4 - 2 Year,Preston Evans,498
Adams,City of Thornton Mayor,"Janifer ""Jan"" Kulmann",16945
Adams,City of Thornton Mayor,Julia Marvin,14804
Adams,City of Thornton Council Member - Ward 1,Justin Martinez,2085
Adams,City of Thornton Council Member - Ward 1,Eric Garcia,1682
Adams,City of Thornton Council Member - Ward 2,Roberta Ayala,3235
Adams,City of Thornton Council Member - Ward 2,Angie Bedolla,3193
Adams,City of Thornton Council Member - Ward 3,David Acunto,5891
Adams,City of Thornton Council Member - Ward 3,Mark Gormley,4934
Adams,City of Thornton Council Member - Ward 4,Chris Russell,5478
Adams,City of Thornton Council Member - Ward 4,Nicole Matkowsky,4315
Adams,City of Westminster Council Members,Kristine Ireland,6437
Adams,City of Westminster Council Members,Bruce Baker,5683
Adams,City of Westminster Council Members,Claire Carmelia,5582
Adams,City of Westminster Council Members,Amber Hott,5320
Adams,City of Westminster Council Members,Scott Shilling,4751
Adams,City of Westminster Council Members,Tim Pegg,4216
Adams,City of Westminster Council Members,Rich Seymour,3962
Adams,City of Westminster Council Members,Jeff Jones,3527
Adams,City of Westminster Council Members,Karen F. Kalavity,2835
Adams,City of Westminster Council Members,Paul Page,1175
Adams,Adams 12 Five Star School District Director District No 1,Lori Goldstein,24886
Adams,Adams 12 Five Star School District Director District No 1,Ken Murphy-Montoya,13829
Adams,Adams 12 Five Star School District Director District No 2,Paula Battistelli,18897
Adams,Adams 12 Five Star School District Director District No 2,Rebecca Elmore,11138
Adams,Adams 12 Five Star School District Director District No 2,Brian Klein,8027
Adams,Adams 12 Five Star School District Director District No 5,Alexis Marsh-Holschen,21557
Adams,Adams 12 Five Star School District Director District No 5,Ben Helgeson,16426
Adams,Adams-Arapahoe School District 28J Board of Directors,Vicki Reinhard,2828
Adams,Adams-Arapahoe School District 28J Board of Directors,Danielle Tomwing,2668
Adams,Adams-Arapahoe School District 28J Board of Directors,Tiffany Tasker,2437
Adams,Adams-Arapahoe School District 28J Board of Directors,Max Garcia,1676
Adams,Adams-Arapahoe School District 28J Board of Directors,Maria Saucedo,1256
Adams,Bennett School District 29J School Director at Large,Brennan Westendorf,682
Adams,Bennett School District 29J School Director at Large,Darvin Harrell,650
Adams,Bennett School District 29J School Director at Large,Alyssa Pae,620
Adams,Bennett School District 29J School Director at Large,Dennis E. Smialek,589
Adams,Byers School District 32J School Board Director,Dennis Messer,88
Adams,Byers School District 32J School Board Director,Matt Eymann,78
Adams,Byers School District 32J School Board Director,Allison Harris,78
Adams,Byers School District 32J School Board Director,Jason Meier,71
Adams,Byers School District 32J School Board Director,Dustin Olsen,60
Adams,Deer Trail School District 26J Director of the Board of Education - 4 Year,Tyler Turecek,0
Adams,Deer Trail School District 26J Director of the Board of Education - 4 Year,Joyce Gale Bell,0
Adams,Deer Trail School District 26J Director of the Board of Education - 4 Year,John N. Sampson,0
Adams,Deer Trail School District 26J Director of the Board of Education - 4 Year,Steven Musser,0
Adams,Deer Trail School District 26J Director of the Board of Education - 2 Year,Patrick Duff,0
Adams,Deer Trail School District 26J Director of the Board of Education - 2 Year,Richard Haight,0
Adams,Deer Trail School District 26J Director of the Board of Education - 2 Year,Reagan Hahn,0
Adams,Brighton School District 27J Board of Education Director District No. 1,Tom Green,14643
Adams,Brighton School District 27J Board of Education Director District No. 1,Derek Easdon,8986
Adams,Brighton School District 27J Board of Education Director District No. 3,Melinda Carbajal,13896
Adams,Brighton School District 27J Board of Education Director District No. 3,Shawna Hirter,9531
Adams,Brighton School District 27J Board of Education Director District No. 6,Annie Jensen,18226
Adams,Brighton School District 27J Board of Education Director District No. 7,Rachel Wilhelm,18842
Adams,Strasburg School District 31J School Board Director,Mary O'Malley,727
Adams,Strasburg School District 31J School Board Director,Michael A. Marrero,663
Adams,Strasburg School District 31J School Board Director,Diana Lee Elliott,575
Adams,Strasburg School District 31J School Board Director,Ashley Torgerson,531
Adams,Strasburg School District 31J School Board Director,Stephanie Bloomfield,473
Adams,Westminster Board Of Education,Mary Beth Murphy,6619
Adams,Westminster Board Of Education,Christine Martinez,6045
Adams,Westminster Board Of Education,Audrey Yanos,5527
Adams,Westminster Board Of Education,Anthony Sisneros,3688
Adams,Westminster Board Of Education,Charles Gallegos,3378
Adams,Westminster Board Of Education,Brenda Marlyn Gallegos,3338
Adams,Aims Community College Trustee District A,Heidi Windell,60
Adams,Aims Community College Trustee District B,Jeannine Truswell,58
Adams,Aims Community College Trustee District E,Joseph Bodine,23
Adams,Aims Community College Trustee District E,Jennifer Patrick,21
Adams,Aims Community College Trustee District E,John W. Haefeli,18
Adams,Proposition HH (Statutory),No/Against,62138
Adams,Proposition HH (Statutory),Yes/For,39864
Adams,Proposition II (Statutory),Yes/For,67336
Adams,Proposition II (Statutory),No/Against,33472
Adams,City of Aurora Ballot Question 3A,No/Against,2856
Adams,City of Aurora Ballot Question 3A,Yes/For,2651
Adams,City of Aurora Ballot Question 3B,Yes/For,3263
Adams,City of Aurora Ballot Question 3B,No/Against,2096
Adams,City of Aurora Ballot Question 3C,Yes/For,3462
Adams,City of Aurora Ballot Question 3C,No/Against,1817
Adams,City of Aurora Ballot Question 3D,Yes/For,3608
Adams,City of Aurora Ballot Question 3D,No/Against,1654
Adams,City of Brighton Ballot Issue 3F,No/Against,5083
Adams,City of Brighton Ballot Issue 3F,Yes/For,2825
Adams,City of Commerce City Ballot Question 3Q,Yes/For,6012
Adams,City of Commerce City Ballot Question 3Q,No/Against,4371
Adams,City of Commerce City Ballot Question 3R,No/Against,5194
Adams,City of Commerce City Ballot Question 3R,Yes/For,5108
Adams,City of Commerce City Ballot Question 3S,Yes/For,6626
Adams,City of Commerce City Ballot Question 3S,No/Against,3655
Adams,City of Commerce City Ballot Question 3T,Yes/For,7311
Adams,City of Commerce City Ballot Question 3T,No/Against,2782
Adams,Town of Lochbuie Ballot Question 3I,Yes/For,19
Adams,Town of Lochbuie Ballot Question 3I,No/Against,10
Adams,City of Northglenn Ballot Issue 3G,Yes/For,4614
Adams,City of Northglenn Ballot Issue 3G,No/Against,2324
Adams,City of Northglenn Ballot Question 3H,Yes/For,3750
Adams,City of Northglenn Ballot Question 3H,No/Against,3058
Adams,City of Westminster Ballot Question 3L,Yes/For,8436
Adams,City of Westminster Ballot Question 3L,No/Against,7182
Adams,City of Westminster Ballot Question 3M,Yes/For,8784
Adams,City of Westminster Ballot Question 3M,No/Against,6055
Adams,City of Westminster Ballot Question 3N,Yes/For,11775
Adams,City of Westminster Ballot Question 3N,No/Against,3362
Adams,City of Westminster Ballot Question 3O,Yes/For,9533
Adams,City of Westminster Ballot Question 3O,No/Against,5423
Adams,City of Westminster Ballot Question 3P,Yes/For,12687
Adams,City of Westminster Ballot Question 3P,No/Against,2529
Adams,Bennett School District 29J Ballot Issue 5A,No/Against,763
Adams,Bennett School District 29J Ballot Issue 5A,Yes/For,511
Adams,Buffalo Highlands Metropolitan District Ballot Issue 6A,Yes/For,81
Adams,Buffalo Highlands Metropolitan District Ballot Issue 6A,No/Against,10
Adams,Buffalo Highlands Metropolitan District Ballot Issue 6B,Yes/For,79
Adams,Buffalo Highlands Metropolitan District Ballot Issue 6B,No/Against,12
Adams,Buffalo Highlands Metropolitan District Ballot Issue 6C,Yes/For,80
Adams,Buffalo Highlands Metropolitan District Ballot Issue 6C,No/Against,11
Adams,Lewis Pointe Metropolitan District Ballot Issue 6D,Yes/For,418
Adams,Lewis Pointe Metropolitan District Ballot Issue 6D,No/Against,40
Adams,Lewis Pointe Metropolitan District Ballot Issue 6E,Yes/For,391
Adams,Lewis Pointe Metropolitan District Ballot Issue 6E,No/Against,57
Adams,North Metro Fire Rescue District Ballot Issue 7A,Yes/For,6624
Adams,North Metro Fire Rescue District Ballot Issue 7A,No/Against,2115
Adams,North Range Metropolitan District No. 2 Ballot Issue 6F,Yes/For,406
Adams,North Range Metropolitan District No. 2 Ballot Issue 6F,No/Against,109
Adams,North Range Metropolitan District No. 2 Ballot Issue 6G,Yes/For,399
Adams,North Range Metropolitan District No. 2 Ballot Issue 6G,No/Against,113
Adams,North Range Metropolitan District No. 2 Ballot Issue 6H,Yes/For,414
Adams,North Range Metropolitan District No. 2 Ballot Issue 6H,No/Against,97
Adams,North Range Metropolitan District No. 2 Ballot Issue 6I,Yes/For,390
Adams,North Range Metropolitan District No. 2 Ballot Issue 6I,No/Against,129
Alamosa,City of Alamosa Councilor at Large,Michael Carson,1270
Alamosa,City of Alamosa Councilor Ward 1,Liz Hensley,381
Alamosa,City of Alamosa Councilor Ward 2,Dawn Krebs,372
Alamosa,City of Alamosa Councilor Ward 3,Jacqueline (Jackie) Vigil,208
Alamosa,City of Alamosa Councilor Ward 3,John Adams,127
Alamosa,Alamosa School District RE-11J Director District 1,Kaylee Gomez Romero,1512
Alamosa,Alamosa School District RE-11J Director District 1,Andria Gay,1491
Alamosa,Alamosa School District RE-11J Director District 2,Louella Lenberg,2308
Alamosa,Alamosa School District RE-11J Director District 5,Michael Mumper,2284
Alamosa,Alamosa School District RE-11J Director District 7,Patrick Alan Colvin,2238
Alamosa,Center Consolidated School District 26 JT Director - District C,Kimberlee Anne Duran,3
Alamosa,Center Consolidated School District 26 JT Director - District Member At Large,Lloyd M. Garcia,4
Alamosa,Center Consolidated School District 26 JT Director - District Member At Large,Richard J. Barela,1
Alamosa,Center Consolidated School District 26 JT Director - District Member At Large,Pablo M. Lopez,0
Alamosa,Center Consolidated School District 26 JT Director - District Member At Large,Marisa Renee Aguilar,0
Alamosa,Sanford School District 6J - At Large Director - Four Year Term,Brock Canty,10
Alamosa,Sanford School District 6J - At Large Director - Four Year Term,Austin Miller,4
Alamosa,Sanford School District 6J - At Large Director - Four Year Term,Ryan Keith Reynolds,2
Alamosa,Sanford School District 6J - At Large Director - Four Year Term,Micah Lanar Larson,2
Alamosa,Sanford School District 6J - At Large Director - Four Year Term,Joshua C. Jones,0
Alamosa,Sanford School District 6J - At Large Director - Two Year Term,Dylan S. Mortensen,8
Alamosa,Sanford School District 6J - At Large Director - Two Year Term,Thomas Dale Rogers,2
Alamosa,Proposition HH (Statutory),No/Against,2503
Alamosa,Proposition HH (Statutory),Yes/For,1259
Alamosa,Alamosa - Proposition II (Statutory),Yes/For,2260
Alamosa,Alamosa - Proposition II (Statutory),No/Against,1463
Alamosa,Center Fire Protection District Ballot Issue 7A - Mill Levy Increase,Yes/For,19
Alamosa,Center Fire Protection District Ballot Issue 7A - Mill Levy Increase,No/Against,1
Arapahoe,City of Aurora Mayor,Mike Coffman,38112
Arapahoe,City of Aurora Mayor,Juan Marcano,29063
Arapahoe,City of Aurora Mayor,Jeff Sanford,4873
Arapahoe,City of Aurora Council Member At-Large,Alison Coombs,33800
Arapahoe,City of Aurora Council Member At-Large,Curtis Gardner,32220
Arapahoe,City of Aurora Council Member At-Large,Thomas Mayes,26592
Arapahoe,City of Aurora Council Member At-Large,Jono Scott,26079
Arapahoe,City of Englewood Office of Council Member At-Large 2,Kim Wright,3102
Arapahoe,City of Englewood Office of Council Member At-Large 2,Michael Chisholm,2122
Arapahoe,City of Englewood Office of Council Member At-Large 2,Brenda Hubka,1701
Arapahoe,City of Englewood Office of Council Member At-Large 2,Peter Eckel,727
Arapahoe,City of Englewood Office of Council Member At-Large 4,Rita Russell,4543
Arapahoe,City of Englewood Office of Council Member At-Large 4,Tena Prange,3732
Arapahoe,City of Englewood Office of Council Member At-Large 4,Rick Emmelhainz,2529
Arapahoe,City of Greenwood Village Mayor,George E. Lantz,4391
Arapahoe,City of Littleton Council Member At-Large,Pam Grove,7775
Arapahoe,City of Littleton Council Member At-Large,Chris Campbell,4682
Arapahoe,City of Aurora Council Member Ward IV,Stephanie Y. Hancock,7257
Arapahoe,City of Aurora Council Member Ward IV,"Jonathan ""Jon"" Gray",6248
Arapahoe,City of Aurora Council Member Ward V,Angela Lawson,10321
Arapahoe,City of Aurora Council Member Ward V,Chris Rhodes,6764
Arapahoe,City of Aurora Council Member Ward VI,Francoise Bergan,9903
Arapahoe,City of Aurora Council Member Ward VI,Brian Matise,6698
Arapahoe,City of Centennial Council Member District 1,Amy Tharp,5466
Arapahoe,City of Centennial Council Member District 1,Andrew Spaulding,3697
Arapahoe,City of Centennial Council Member District 1,Norm Olsen,31
Arapahoe,City of Centennial Council Member District 2,Christine Sweetland,5263
Arapahoe,City of Centennial Council Member District 2,Rick Rome,3074
Arapahoe,City of Centennial Council Member District 2,Kevin Biehl,304
Arapahoe,City of Centennial Council Member District 2,Priscilla A. Rutledge,38
Arapahoe,City of Centennial Council Member District 3,Richard Holt,5756
Arapahoe,City of Centennial Council Member District 3,Valdan Vandemark,3125
Arapahoe,City of Centennial Council Member District 4,Don Sheehan,5799
Arapahoe,City of Englewood Office of Council Member District 1,Othoniel Sierra,1017
Arapahoe,City of Englewood Office of Council Member District 1,Matt Crabtree,899
Arapahoe,City of Englewood Office of Council Member District 3,Joe Anderson,1401
Arapahoe,City of Englewood Office of Council Member District 3,Laurett Barrentine,985
Arapahoe,City of Greenwood Village Councilmember District 1,Paul Wiesner,1364
Arapahoe,City of Greenwood Village Councilmember District 1,Ann Nelson,1062
Arapahoe,City of Greenwood Village Councilmember District 2,Anne Ingebretsen,640
Arapahoe,City of Greenwood Village Councilmember District 2,Dave Kerber,600
Arapahoe,City of Greenwood Village Councilmember District 2,Michael Lopez,528
Arapahoe,City of Greenwood Village Councilmember District 2,Michail Sidorov,467
Arapahoe,City of Greenwood Village Councilmember District 3,Donna Johnston,947
Arapahoe,City of Greenwood Village Councilmember District 3,Libby Barnacle,928
Arapahoe,City of Greenwood Village Councilmember District 4,Tom Stahl,808
Arapahoe,City of Greenwood Village Councilmember District 4,Judith Hilton,794
Arapahoe,City of Littleton Council Member District II,Robert Reichardt,1631
Arapahoe,City of Littleton Council Member District IV,Andrea Vukovich Peters,2340
Arapahoe,City of Sheridan City Council Member Ward 1,Desiree Stange,28
Arapahoe,City of Sheridan City Council Member Ward 3,Ernie Camacho,200
Arapahoe,City of Sheridan City Council Member Ward 3,CJ Clark,162
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,Vicki Reinhard,18676
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,Danielle Tomwing,18298
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,Tiffany Tasker,16785
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,Max Garcia,11748
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,Maria Saucedo,8193
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,Lindley McCrary,16593
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,Cherie Garcia-Kuper,14697
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,Brian Macaulay,14049
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,Michelle Redfearn,10051
Arapahoe,Bennett School District 29J School Director at Large,Brennan Westendorf,624
Arapahoe,Bennett School District 29J School Director at Large,Alyssa Pae,545
Arapahoe,Bennett School District 29J School Director at Large,Darvin Harrell,540
Arapahoe,Bennett School District 29J School Director at Large,Dennis E. Smialek,475
Arapahoe,Byers School District 32J School Board Director,Dennis Messer,423
Arapahoe,Byers School District 32J School Board Director,Allison Harris,421
Arapahoe,Byers School District 32J School Board Director,Matt Eymann,409
Arapahoe,Byers School District 32J School Board Director,Dustin Olsen,361
Arapahoe,Byers School District 32J School Board Director,Jason Meier,358
Arapahoe,Cherry Creek School District No. 5 Director District A,Anne Egan,50035
Arapahoe,Cherry Creek School District No. 5 Director District A,Steve McKenna,27483
Arapahoe,Cherry Creek School District No. 5 Director District B,Ruthie Knowles,60343
Arapahoe,Cherry Creek School District No. 5 Director District C,Angela Garland,48040
Arapahoe,Cherry Creek School District No. 5 Director District C,Scott Graves,28941
Arapahoe,Deer Trail School District 26J Director of the Board of Education - 4 Year,Joyce Gale Bell,241
Arapahoe,Deer Trail School District 26J Director of the Board of Education - 4 Year,Steven Musser,235
Arapahoe,Deer Trail School District 26J Director of the Board of Education - 4 Year,Tyler Turecek,222
Arapahoe,Deer Trail School District 26J Director of the Board of Education - 4 Year,John N. Sampson,7
Arapahoe,Deer Trail School District 26J Director of the Board of Education - 2 Year,Richard Haight,307
Arapahoe,Deer Trail School District 26J Director of the Board of Education - 2 Year,Patrick Duff,280
Arapahoe,Deer Trail School District 26J Director of the Board of Education - 2 Year,Reagan Hahn,261
Arapahoe,Englewood School District School Board Director 4,Katie Wilberding Cross,4586
Arapahoe,Englewood School District School Board Director 4,Davon Williams,1794
Arapahoe,Sheridan School District No. 2 Board of Education Director District B,Juanita Camacho,846
Arapahoe,Sheridan School District No. 2 Board of Education Director District B,Maria Garcia,19
Arapahoe,Sheridan School District No. 2 Board of Education Director District D,Karla Najera,31
Arapahoe,Sheridan School District No. 2 Board of Education Director District D,Jessie Colmenero,9
Arapahoe,Strasburg School District 31J School Board Director,Mary O'Malley,339
Arapahoe,Strasburg School District 31J School Board Director,Michael A. Marrero,265
Arapahoe,Strasburg School District 31J School Board Director,Stephanie Bloomfield,248
Arapahoe,Strasburg School District 31J School Board Director,Diana Lee Elliott,243
Arapahoe,Strasburg School District 31J School Board Director,Ashley Torgerson,200
Arapahoe,Proposition HH (Statutory),No/Against,95096
Arapahoe,Proposition HH (Statutory),Yes/For,73614
Arapahoe,Proposition II (Statutory),Yes/For,118572
Arapahoe,Proposition II (Statutory),No/Against,49829
Arapahoe,City of Aurora Ballot Question 3A,No/Against,41500
Arapahoe,City of Aurora Ballot Question 3A,Yes/For,29879
Arapahoe,City of Aurora Ballot Question 3B,Yes/For,41695
Arapahoe,City of Aurora Ballot Question 3B,No/Against,27054
Arapahoe,City of Aurora Ballot Question 3C,Yes/For,45745
Arapahoe,City of Aurora Ballot Question 3C,No/Against,22458
Arapahoe,City of Aurora Ballot Question 3D,Yes/For,47226
Arapahoe,City of Aurora Ballot Question 3D,No/Against,21108
Arapahoe,City of Englewood Ballot Question 2A,No/Against,4200
Arapahoe,City of Englewood Ballot Question 2A,Yes/For,3589
Arapahoe,City of Englewood Ballot Question 2B,No/Against,4057
Arapahoe,City of Englewood Ballot Question 2B,Yes/For,3671
Arapahoe,City of Englewood Ballot Question 2C,No/Against,4290
Arapahoe,City of Englewood Ballot Question 2C,Yes/For,3373
Arapahoe,City of Englewood Ballot Question 2D,No/Against,4473
Arapahoe,City of Englewood Ballot Question 2D,Yes/For,3024
Arapahoe,City of Englewood Ballot Question 2E,No/Against,3915
Arapahoe,City of Englewood Ballot Question 2E,Yes/For,3758
Arapahoe,City of Littleton Ballot Question 3K,Yes/For,9109
Arapahoe,City of Littleton Ballot Question 3K,No/Against,5099
Arapahoe,Bennett School District 29J Ballot Issue 5A,No/Against,795
Arapahoe,Bennett School District 29J Ballot Issue 5A,Yes/For,399
Arapahoe,Englewood School District No. 1 Ballot Issue 4A,Yes/For,4094
Arapahoe,Englewood School District No. 1 Ballot Issue 4A,No/Against,2872
Archuleta,Archuleta County School District 50 JT Board of Directors District 2,Robert Lynch,2941
Archuleta,Archuleta County School District 50 JT Board of Directors District 2,Christa Laos,1150
Archuleta,Archuleta - Archuleta County School District 50 JT Board of Directors District 3,Amanda Schick,2709
Archuleta,Archuleta - Archuleta County School District 50 JT Board of Directors District 3,Jessica Trujillo,1329
Archuleta,Archuleta County School District 50 JT Board of Directors District 4,Dana Guinn,3195
Archuleta,Archuleta County School District 50 JT Board of Directors District 5,"Ray ""Butch"" Mackey",3253
Archuleta,Bayfield School District 10 Jt-R Board of Directors,Justin Talbot,14
Archuleta,Bayfield School District 10 Jt-R Board of Directors,Molly Orendorff,10
Archuleta,Bayfield School District 10 Jt-R Board of Directors,Amy De Prospo Davlin,8
Archuleta,Bayfield School District 10 Jt-R Board of Directors,Debbie Wilhelm,6
Archuleta,Ignacio School District 11JT Board of Directors,Ross Melton,111
Archuleta,Ignacio School District 11JT Board of Directors,Jerry Allen McCaw,92
Archuleta,Ignacio School District 11JT Board of Directors,Sheryle Hunter,89
Archuleta,Ignacio School District 11JT Board of Directors,Jay Dee Brunson,83
Archuleta,Ignacio School District 11JT Board of Directors,Gina M. Schulz,82
Archuleta,Proposition HH (Statutory),No/Against,2947
Archuleta,Proposition HH (Statutory),Yes/For,2315
Archuleta,Proposition II (Statutory),Yes/For,3722
Archuleta,Proposition II (Statutory),No/Against,1533
Archuleta,Ballot Issue 5A - Extension of Expiring Tax,Yes/For,3595
Archuleta,Ballot Issue 5A - Extension of Expiring Tax,No/Against,1328
Archuleta,Upper Pine River Fire Protection District Ballot Issue 7A,Yes/For,12
Archuleta,Upper Pine River Fire Protection District Ballot Issue 7A,No/Against,1
Baca,Pritchett School District RE-3 Board of Directors Four Year Term,Brett Wilson,94
Baca,Pritchett School District RE-3 Board of Directors Four Year Term,Jozy Stegman,77
Baca,Pritchett School District RE-3 Board of Directors Four Year Term,Mark Lyle Crane,67
Baca,Pritchett School District RE-3 Board of Directors Two Year Term,Wesley V. Fortik,67
Baca,Pritchett School District RE-3 Board of Directors Two Year Term,Sonja Kay Ladue Huffman,42
Baca,Springfield School District RE-4 Board of Directors Four Year Term,Jennifer Esch,560
Baca,Springfield School District RE-4 Board of Directors Four Year Term,Heath Piper,519
Baca,Springfield School District RE-4 Board of Directors Four Year Term,Jeremy West,431
Baca,Springfield School District RE-4 Board of Directors Four Year Term,Larkin Smith,383
Baca,Springfield School District RE-4 Board of Directors Two Year Term,Darrell Mackey,383
Baca,Springfield School District RE-4 Board of Directors Two Year Term,Aaron Close,323
Baca,Proposition HH (Statutory),No/Against,952
Baca,Proposition HH (Statutory),Yes/For,337
Baca,Baca - Proposition II (Statutory),No/Against,768
Baca,Baca - Proposition II (Statutory),Yes/For,518
Bent,City of Las Animas Mayor,Ronald Lee Clodfelter Sr,284
Bent,City of Las Animas Mayor,Charles Shupe,189
Bent,City of Las Animas Mayor,Scott Peterson,138
Bent,City of Las Animas Light & Power Board,Steven Assmus,398
Bent,City of Las Animas Light & Power Board,"Rosa Lee ""Rose"" Prichard",392
Bent,City of Las Animas City Council Ward 1 - Precinct 10,"Eraclio ""Rocky"" Quintanilla",149
Bent,City of Las Animas City Council Ward 2 - Precinct 9,Andrew Montoya,79
Bent,City of Las Animas City Council Ward 2 - Precinct 9,Maria P Medina,63
Bent,City of Las Animas City Council Ward 2 - Precinct 9,Lynette Wolfe,63
Bent,City of Las Animas City Council Ward 2 - Precinct 9,Anthony Beise,60
Bent,City of Las Animas City Council Ward 2 - Precinct 9,Tammy Ritschard,55
Bent,City of Las Animas City Council Ward 3 - Precinct 8,"Jesus ""Jesse"" Garcia",173
Bent,City of Las Animas City Council Ward 3 - Precinct 8,Joe Frazier,128
Bent,Proposition HH (Statutory),No/Against,946
Bent,Proposition HH (Statutory),Yes/For,360
Bent,Proposition II (Statutory),No/Against,698
Bent,Proposition II (Statutory),Yes/For,609
Bent,City of Las Animas Appointment of City Clerk 2A,No/Against,347
Bent,City of Las Animas Appointment of City Clerk 2A,Yes/For,280
Bent,City of Las Animas Appointment of City Treasurer 2B,No/Against,340
Bent,City of Las Animas Appointment of City Treasurer 2B,Yes/For,284
Boulder,City of Boulder Council Candidates,Tara Winer,21255
Boulder,City of Boulder Council Candidates,Tina Marquis,14959
Boulder,City of Boulder Council Candidates,Taishya Adams,14634
Boulder,City of Boulder Council Candidates,Ryan Schuchard,14412
Boulder,City of Boulder Council Candidates,Terri Brncic,14365
Boulder,City of Boulder Council Candidates,Jenny Robins,11247
Boulder,City of Boulder Council Candidates,Waylon Lewis,8863
Boulder,City of Boulder Council Candidates,Silas Atkins,6831
Boulder,City of Boulder Council Candidates,Aaron Gabriel Neyer,3484
Boulder,City of Boulder Council Candidates,Jacques Decalo,3329
Boulder,City of Lafayette City Council Candidates,JD Mangat,7894
Boulder,City of Lafayette City Council Candidates,Tim Barnes,6448
Boulder,City of Lafayette City Council Candidates,David Fridland,6124
Boulder,City of Lafayette City Council Candidates,Crystal Gallegos,3589
Boulder,City of Lafayette City Council Candidates,Eric Ryant,3471
Boulder,City of Lafayette City Council Candidates,Gala W. Orba,2895
Boulder,City of Lafayette City Council Candidates,John W. Watson,1703
Boulder,City of Longmont Mayor,Joan Peck,18894
Boulder,City of Longmont Mayor,Terri Goon,8075
Boulder,City of Longmont Mayor,Ethan Augreen,4334
Boulder,City of Longmont - City Council Member At-Large,Sean P. McCoy,14388
Boulder,City of Longmont - City Council Member At-Large,Steve Altschuler,8766
Boulder,City of Longmont - City Council Member At-Large,Beka Venturella,7225
Boulder,City of Longmont - Council Member Ward 1,Diane Crist,3751
Boulder,City of Longmont - Council Member Ward 1,Nia Wassink,2884
